objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237651252062257295,-6.625405,6.435708,262.243978768113,27.0714713393387,18.69207,17.65257,17.30099,17.15917,17.08941,0.01564416,0.005486327,0.005214607,0.005691532,0.01071159,-2,6000,0
1237651252062519614,-9.75475,-2.800806,262.446396006567,26.4187142774785,20.73119,19.18469,18.59093,18.37798,18.28062,0.05165924,0.009819802,0.008462496,0.009428791,0.02222654,-0.04,5426,0.717
1237655128774738018,-1.981643,2.392856,260.997806503725,25.7317417880264,22.17739,20.04351,19.53202,19.42016,19.34776,0.1763187,0.01697433,0.01497675,0.01852051,0.05601444,-2.09,6537,0.18
1237655129847759018,0.9669876,1.792986,261.048830505148,27.5789178147038,18.16031,17.07217,16.82038,16.74022,16.75196,0.01297858,0.004613496,0.00465022,0.004997841,0.01015164,-0.5,6500,0
1237655129847824491,-1.549374,1.808747,261.071037758816,27.4503785196271,19.07865,18.18883,17.95436,17.83923,17.86173,0.02121107,0.006332123,0.006519979,0.007299924,0.01960429,-2.5,6500,0
1237655129847824499,-14.9231,8.717443,261.130114515809,27.4694533844229,16.58192,15.36147,15.54384,15.68009,15.77145,0.006518675,0.003710885,0.003814221,0.004194193,0.006587519,-1.5,8500,0
1237655129847824816,-0.07722981,-0.3086602,261.195398869889,27.5253846635419,20.12481,18.58746,17.9959,17.7505,17.60785,0.03921705,0.007446584,0.0065941,0.007036111,0.01674156,-0.17,5169,0.819
1237655129848086581,7.351297,21.20074,261.32400947455,26.9357830577715,16.50886,15.58079,15.31585,15.21198,15.1972,0.006402142,0.003713865,0.003841238,0.00422598,0.005469651,-2,6500,0
1237655129848086698,11.82039,13.95659,261.382695064833,26.9347859198279,18.11476,17.14959,16.80099,16.66538,16.64874,0.01270812,0.00462781,0.00462518,0.005012523,0.009612504,-1.5,6000,0
1237655129848152438,-5.932354,-6.116187,261.398943414862,26.7814692934553,19.60201,18.19673,17.65521,17.44739,17.36687,0.02811201,0.006314196,0.005893638,0.006352314,0.01438019,-0.71,5285,0.692
1237655129848479926,7.368574,24.48491,261.834118117497,26.1243470626025,17.87296,16.95393,16.66222,16.54051,16.51891,0.01125193,0.004407208,0.004517348,0.004981564,0.009038993,-1.5,6500,0
1237655130921435843,-19.75049,4.603228,261.81307372936,28.0565981926863,20.94191,19.17678,18.49484,18.24959,18.10349,0.07780082,0.009937775,0.008212373,0.009113446,0.02160798,-0.16,5059,0.811
1237655473438851866,-9.507941,5.036419,260.304748961954,26.3567215366954,20.12545,18.63478,18.11878,17.92386,17.8484,0.03867505,0.00748421,0.00693168,0.007294881,0.01860833,-0.04,5426,0.717
1237655473438917210,-46.09766,-11.56031,260.329050991452,26.2891949080631,21.79463,18.99811,17.28989,16.00647,15.31415,0.127018,0.008816867,0.005355211,0.004804084,0.00554315,-0.2,3717,1.502
1237655473438917488,-4.200184,17.33926,260.20592450487,26.1505222878356,20.22332,19.74222,19.98125,20.22097,20.38445,0.0415844,0.01298322,0.01823016,0.02617774,0.1250067,0.06,7652,0.116
1237655473438982700,-3.537478,-0.3399519,260.268348146704,26.0811033431517,19.13359,17.99006,17.56541,17.31686,17.32481,0.02180462,0.005888442,0.00578757,0.005941775,0.01327301,-0.65,5790,0.486
1237655473975787882,0.181804,0.8417461,260.715995038791,26.4417880960955,19.38285,18.15562,17.8607,17.72805,17.67289,0.0236637,0.006321142,0.006125158,0.006936402,0.01457086,-2.26,6162,0.326
1237655473975788269,-10.72211,2.764272,260.716540189551,26.4212709242111,21.08753,19.63988,19.12943,18.95955,18.86086,0.07149825,0.01281037,0.01095583,0.01247792,0.0322376,-0.76,5320,0.704
1237655474512724783,-13.43722,3.32289,261.232910642342,26.5441083286298,19.58736,18.57143,18.21963,18.08356,18.06219,0.02877569,0.007385869,0.006999649,0.007844907,0.02022524,0.6,3705,1.474
1237655474512789896,-7.838199,1.063221,261.251436428785,26.3477127695232,17.61613,16.12877,15.48961,15.22049,15.067,0.009931222,0.003989053,0.003834377,0.00374883,0.004726832,-1.71,4576,0.953
1237655474512920861,-98.03568,-34.47076,261.419002023122,26.087701150587,18.37133,16.96428,16.32051,16.04349,15.89558,0.01441732,0.004595074,0.004124252,0.004137752,0.006268712,-1.34,5047,0.754
1237655474512986221,1.174296,7.155822,261.418883117632,26.0342448270408,17.97238,16.78768,16.84511,16.92715,17.00604,0.01180414,0.004351793,0.004541134,0.005085468,0.01050859,-2.5,8500,0
1237655501891108946,0.6111752,-0.5770105,260.12156414265,26.9471955404533,18.01645,16.74064,16.80619,16.8503,16.87889,0.01140234,0.003901378,0.004475275,0.005015154,0.00993139,-2,7500,0
1237655503501591388,-10.76022,-5.576577,261.307920926737,27.7251587811037,20.04467,18.49246,17.91222,17.68966,17.63224,0.03930295,0.007046101,0.006414918,0.006758107,0.01706106,-0.24,5221,0.786
1237655503501657081,3.756369,3.385449,261.366246662821,27.6691286731332,21.73977,20.85367,20.55755,20.26128,19.90863,0.1397655,0.02751865,0.02782887,0.02979552,0.09712697,0.09,9899,-0.199
1237655504575726322,-0.4665458,1.456228,262.433263066423,27.2884504881666,21.03844,19.57665,18.99277,18.78404,18.65578,0.08361019,0.01309747,0.01062369,0.01201156,0.03339507,-1.48,5257,0.638
1237666210315502451,-4.213996,4.144654,262.306131288194,26.5434912608396,19.99914,18.76235,18.49965,18.39311,18.424,0.03595426,0.007963387,0.008191748,0.009395109,0.02976623,0.6,3705,1.474
1237666210852504094,3.82696,4.391917,262.65291139459,26.8437730039594,21.42272,20.27622,20.03821,19.94333,20.04035,0.1072384,0.01884978,0.02134714,0.025188,0.1152524,-2.5,7000,0
1237666227494060270,-18.36097,3.482269,261.770837651737,26.5202403922389,18.88009,17.9773,17.68288,17.58969,17.55305,0.01911084,0.005773173,0.006051201,0.006703165,0.01556568,-2,6500,0
1237666227494060775,10.96852,1.572372,261.775849469549,26.4939417851421,20.63247,19.60816,19.13671,18.97947,18.90384,0.05418,0.01248511,0.01132926,0.01293352,0.03964179,-0.72,5966,0.45
1237666228031193340,-9.188666,-4.823552,262.603373100463,26.7895778688694,17.79149,16.35908,15.73864,15.49977,15.37164,0.01147665,0.003845585,0.004029606,0.00412342,0.00598043,-0.67,5474,0.603
1237666229104673435,-5.534201,4.732446,262.163561544266,27.6655309059843,20.60833,18.87466,18.11504,17.85152,17.70957,0.05694856,0.008429518,0.006841797,0.007368196,0.01667254,-0.23,4955,0.871
1237651249914773834,-30.96404,13.28655,260.540142396305,26.1653347807512,17.95132,17.06798,16.75789,16.62072,16.58702,0.0103165,0.004491415,0.004428349,0.004652938,0.008376233,-2.5,6000,0
1237651249914774038,-33.75817,19.56651,260.4687321452,26.207653545603,19.71235,18.35043,17.74157,17.47555,17.36052,0.0265423,0.006739979,0.005876909,0.006079941,0.01294735,-0.76,5320,0.704
1237651249914839195,0.2607359,3.673892,260.682367215277,26.1868607281246,16.98824,15.75751,15.73172,15.73925,15.78938,0.006850368,0.003695845,0.004000192,0.004130673,0.005903309,-1.5,7500,0
1237651249914839195,0.2607359,3.673892,260.682367215277,26.1868607281246,16.98824,15.75751,15.73172,15.73925,15.78938,0.006850368,0.003695845,0.004000192,0.004130673,0.005903309,-1.5,7500,0
1237651249914839368,-6.749667,3.535627,260.597554062666,26.0647883116502,19.01243,17.74406,17.24892,17.04345,16.96895,0.01739905,0.005271825,0.004998998,0.005283528,0.0101556,-0.76,5320,0.704
1237651249914839382,-5.945863,-2.17087,260.675190980383,26.0875898043271,17.58861,16.64228,16.41006,16.31431,16.30884,0.008767379,0.0039566,0.004212635,0.004482995,0.007287631,-2.5,6500,0
1237651249914904610,-18.03088,-3.737541,260.606982220081,25.9776276518627,16.57146,15.53113,15.17952,15.04024,14.99907,0.006102922,0.003402833,0.00361662,0.003779156,0.004479596,-1.5,6000,0
1237651249914904633,-10.03576,0.695129,260.644560233493,25.9753682308436,17.43902,15.95332,15.30239,15.00996,14.85847,0.00829875,0.00358498,0.003655955,0.003858476,0.004349585,-1.44,5073,0.709
1237651249914904683,0.7946696,7.494718,260.699112131432,25.9818998395735,18.03764,16.5844,15.96269,15.69351,15.55044,0.01068923,0.003897749,0.003917289,0.004122598,0.005391837,-1.44,5073,0.709
1237651249914904948,-0.639782,2.989657,260.75876323829,25.8908441694091,18.44108,17.00965,16.48535,16.27756,16.18861,0.01296609,0.004364037,0.004269093,0.004583717,0.006924463,-0.04,5426,0.717
1237651249914905010,-0.4011034,-0.8455926,260.6130481688,25.9837938564145,20.45488,19.05013,18.40794,18.1105,17.93368,0.04114922,0.009171448,0.007772989,0.008091833,0.01893491,-1,6000,0
1237651250451513810,-12.63958,-3.102251,260.896967022923,26.6807181995602,17.21577,16.18021,15.85258,15.72395,15.69094,0.007623994,0.004258427,0.004377026,0.004212492,0.005831392,-1.56,5734,0.427
1237651250451513855,-79.2072,4.025002,260.772526027271,26.5903257687639,16.47701,15.42853,14.98834,14.79885,14.73532,0.005750043,0.003991173,0.004069097,0.003986292,0.004459861,-1.02,5621,0.536
1237651250451578929,7.547502,10.8238,260.76525491509,26.5575938850858,17.55666,16.48529,16.11691,15.95946,15.93182,0.008937621,0.004336213,0.004413228,0.004336026,0.006260995,-0.72,5966,0.45
1237651250451579236,-4.369307,-0.1310052,260.922998304135,26.5050377849294,19.06339,17.46456,16.85865,16.6458,16.53884,0.01961145,0.005093699,0.004718195,0.004739875,0.008230445,-0.24,5221,0.786
1237651250451579649,-12.04243,-2.879046,260.906203370745,26.5391451070208,21.38742,20.1736,19.65667,19.4458,19.35176,0.09290749,0.01684655,0.01561452,0.01735791,0.05159861,-2.09,4483,1.014
1237651250451579674,-1.414283,4.936566,260.861632526637,26.5112505149074,19.6361,18.51104,18.20957,18.07514,18.03394,0.02733809,0.007243652,0.007258731,0.007803029,0.01924072,0.6,3705,1.474
1237651250451710061,-7.24851,-4.601294,261.107817763929,26.3723893009999,17.77642,16.47658,16.43989,16.47638,16.4951,0.009978993,0.003970345,0.004291741,0.004568485,0.008175977,-2,7500,0
1237651250451841079,-1.643456,3.319481,261.125690978721,26.050185386355,17.90263,16.52246,15.98799,15.76674,15.66512,0.01040913,0.004027185,0.00415797,0.004642989,0.005665075,-0.42,5748,0.568
1237651250451906987,-12.63964,3.670937,261.215860333487,25.9335732073935,19.57087,18.17563,17.55194,17.26759,17.14855,0.02516901,0.006265387,0.005727787,0.006028297,0.01127659,-0.61,5132,0.764
1237651250451907407,-3.299261,-0.8705834,261.295932023299,25.8119558798152,19.54125,18.46317,18.35296,18.44797,18.36067,0.02524597,0.007004662,0.007745034,0.009077621,0.02512124,0.17,3900,1.363
1237651250451907407,-3.299261,-0.8705834,261.295932023299,25.8119558798152,19.54125,18.46317,18.35296,18.44797,18.36067,0.02524597,0.007004662,0.007745034,0.009077621,0.02512124,0.6,3705,1.474
1237651250451908417,-5.025123,31.88069,261.352899197384,25.8434069424565,23.62679,21.4349,20.19493,21.22736,19.34096,0.5196536,0.04329745,0.02189364,0.06551296,0.05466449,-2.32,4949,0.647
1237651250451972661,0,0,261.442387776389,25.7669288201342,19.76762,18.08671,17.52933,17.32922,17.2491,0.03000217,0.00607147,0.006029014,0.006201435,0.01184459,-0.12,5281,0.732
1237651250452037915,-5.887041,4.156829,261.459085648795,25.6303572532549,18.59717,17.14004,16.57955,16.33955,16.21417,0.01498883,0.004619098,0.005060592,0.005059486,0.00701738,-0.32,5476,0.645
1237651250452038582,-12.03625,3.360385,261.403840474002,25.5597844350255,20.15375,18.853,18.44036,18.26394,18.18687,0.03844441,0.008360234,0.008078377,0.008509415,0.02203421,0.09,9899,-0.199
1237651250452104286,0,0,261.388083568493,25.505891877779,24.8011,21.13412,20.1011,19.59059,19.47545,0.7565386,0.03272635,0.02007661,0.01900974,0.06106611,-2.09,6537,0.18
1237651250452104495,-6.135033,2.386649,261.471876933437,25.541182148384,23.13711,21.4493,21.1884,20.92645,20.71177,0.3749211,0.04092596,0.04345346,0.05124016,0.1725851,-0.01,9856,-0.022
1237651250988319575,-6.673331,2.935651,261.107480523459,26.9158281773551,19.9932,19.00082,18.57692,18.41084,18.35334,0.03288462,0.008881837,0.008339996,0.00927638,0.02540243,-0.92,5850,0.475
1237651250988515515,-4.16156,-4.413023,261.462603123765,26.6549310832987,16.0802,14.90246,14.8158,14.85819,14.91232,0.005278265,0.00391314,0.003942715,0.004179636,0.005503842,-0.36,7235,0.272
1237651250988516034,-5.611071,-3.60901,261.380850616235,26.6166284696267,21.05204,19.69462,19.21177,19.03287,18.93509,0.06542157,0.01257769,0.01160317,0.01317328,0.03660772,-2.09,6537,0.18
1237651250988777548,-26.32783,23.33003,261.590873731099,26.070544108202,19.79096,18.4575,17.86075,17.61379,17.49172,0.02761198,0.006933066,0.006392574,0.00688503,0.01465787,-0.76,5320,0.704
1237651250988777658,-5.867407,1.120885,261.6441047574,26.1024425467165,17.8497,16.44737,15.9598,15.79303,15.72814,0.01023089,0.003966589,0.004457683,0.00514161,0.006205077,-0.32,5476,0.645
1237651250988777788,-14.51762,0.0565559,261.744163133761,26.0934676950408,18.41565,17.05508,16.45701,16.20732,16.06378,0.01332388,0.004467526,0.004699947,0.005280543,0.007115763,-0.4,5467,0.645
1237651250988778179,-19.75431,1.057824,261.618094295961,26.025404193533,21.11373,19.44611,18.73399,18.4199,18.26498,0.06571199,0.01118535,0.008977453,0.009343833,0.0243844,-0.16,5059,0.811
1237651250988778266,5.471312,-0.07122377,261.647367468581,26.0149679412764,20.71917,19.46956,19.02358,18.72595,18.71879,0.04983072,0.01137743,0.01037395,0.01072465,0.03374639,-2.09,6537,0.18
1237651250988843108,5.095425,11.40199,261.714609196825,26.0065673440228,18.28465,16.59285,15.92252,15.68972,15.58989,0.01260026,0.004075205,0.004595727,0.005115865,0.006116355,-0.17,5169,0.819
1237651250988974173,-1.088775,0.1610969,261.833904685029,25.7077401706469,16.58891,15.38076,15.20558,15.16878,15.20388,0.006169134,0.003878602,0.004735676,0.004488008,0.005308242,-0.39,7072,0.313
1237651251525321024,-17.4255,-3.498072,261.684949744112,26.928102805413,17.84528,16.84264,16.50896,16.37144,16.34129,0.01030053,0.004647471,0.00470105,0.004773059,0.00823986,-1.5,6000,0
1237651251525321074,-4.44232,1.706856,261.715220115634,26.9117679272756,16.74017,16.83199,17.30619,17.62086,17.86991,0.006508911,0.004605983,0.00539419,0.00655519,0.01843095,-0.06,9640,-0.021
1237651251525321653,-0.9060098,-3.083675,261.639337780894,26.8554820089938,20.73476,18.87817,18.14608,17.87775,17.74674,0.05392403,0.008239138,0.007068315,0.007252899,0.01702545,-0.16,5059,0.811
1237651251525584168,0,0,261.977632337627,26.4453668764273,21.5715,20.77359,20.59452,20.50277,20.39549,0.09222388,0.02505168,0.02947547,0.03476225,0.1365391,0.91,11048,-0.048
1237651251525649457,0,0,262.036018260334,26.3321569311679,22.19417,21.70046,21.55797,21.76084,20.83375,0.1746398,0.0555473,0.07138975,0.1126983,0.2402287,-0.07,5099,0.864
1237651251525714085,-24.61041,-4.57232,262.089908437646,26.164204442706,17.00186,15.7057,15.14892,14.90654,14.78953,0.007248308,0.003667113,0.004493611,0.004965752,0.005004097,-1.42,5152,0.661
1237651251525779925,0.6592763,8.165324,262.208609954534,25.9617413758232,16.78935,15.57062,15.76008,15.91079,15.97767,0.006652809,0.003753635,0.004846322,0.004987773,0.006984103,-1.5,8500,0
1237651251525779995,0,0,262.354618457033,25.999928460881,17.22403,15.83567,15.3269,15.13983,15.07329,0.007856404,0.004001381,0.00463923,0.00454527,0.005274893,-0.32,5476,0.645
1237651252061537549,9.9366,-2.681545,261.289951237926,28.4726417268909,22.96872,21.48395,21.07003,20.79976,20.77611,0.3158932,0.04480776,0.04219883,0.04829866,0.1586983,-2.09,6537,0.18
1237651252061930195,-8.620085,11.59377,261.838040584964,27.6454807470267,21.52141,20.05321,19.48992,19.22299,19.15608,0.09728902,0.01593138,0.01391103,0.01574705,0.04345079,-0.76,5320,0.704
1237651252061995640,-7.73174,-3.621452,261.810429252056,27.4982877972399,21.40559,19.62461,18.96233,18.6942,18.59327,0.09183888,0.01236943,0.01050895,0.01128294,0.02852611,-0.16,5059,0.811
1237651252062323548,0,0,262.352841906085,26.8613173369417,20.32046,18.84952,18.22661,18.013,17.8394,0.0399594,0.008512533,0.007221144,0.008022298,0.0159641,-0.71,5285,0.692
1237651252062389201,11.29937,8.035272,262.331263771679,26.7671331311222,22.5545,21.44928,21.35759,21.45217,21.42848,0.2046784,0.04286174,0.05394309,0.08500732,0.2431125,-0.09,4662,1.173
1237651252062453821,-6.081508,12.78383,262.47451479752,26.6989042861792,19.775,18.19959,17.60005,17.3982,17.28234,0.02818241,0.006380609,0.005703862,0.006384678,0.01200885,-0.5,4804,0.858
1237651252062454786,-8.959541,3.11296,262.408885237131,26.5262290255802,20.45978,19.51912,19.17045,19.05304,19.03477,0.04440004,0.01165575,0.01137997,0.0135749,0.03856018,-2,6000,0
1237654950000984675,-19.93528,-23.8666,262.810721976256,28.2203845898557,21.43642,20.89083,20.80418,20.73781,20.70345,0.139046,0.03442399,0.04794397,0.07154592,0.1959327,-0.17,3922,1.538
1237655128774607492,-15.15421,-4.504588,260.860653486006,25.9472759017846,19.43452,17.99391,17.44644,17.23,17.1662,0.02470073,0.005944726,0.005614789,0.005866523,0.01159023,-0.4,5467,0.645
1237655129311609485,-1.214007,-1.920151,261.428088305724,25.9003352393483,21.3144,20.31556,20.00505,19.89751,19.81738,0.08176308,0.01971151,0.02002916,0.02458382,0.08283386,-2.35,5880,0.359
1237655129311609873,-11.82367,5.859098,261.405391906008,25.9375144019488,21.82507,20.61063,20.21014,19.99829,19.94652,0.1184473,0.02394363,0.0231321,0.02661044,0.09242635,-2.09,6537,0.18
1237655129847628499,-2.546963,5.804074,260.908875469479,27.8239720755303,20.32825,18.80807,18.24693,18.03808,17.97285,0.04582276,0.008208426,0.007404667,0.00794149,0.02125839,-0.03,5261,0.773
1237655129847693996,-3.879979,1.366921,260.980148751191,27.6988498523354,20.34043,18.85762,18.3118,18.12633,18.0786,0.04674487,0.008362625,0.007634872,0.008329502,0.02280261,-0.04,5426,0.717
1237655129847955975,-9.523033,1.926793,261.171442256726,27.2023101386799,20.77562,19.79262,19.58068,19.48063,19.50007,0.06003002,0.01382769,0.01558919,0.01849408,0.06707466,-2.5,6500,0
1237655129847956025,4.406758,-2.960557,261.312762432828,27.242729424596,20.87001,19.09605,18.4257,18.19498,18.11497,0.06418799,0.009441417,0.008084844,0.008628164,0.02293813,-0.16,5059,0.811
1237655129847956098,-29.81963,-0.02106483,261.343703996689,27.2247940617697,19.93733,18.72319,18.13927,17.89816,17.79442,0.03455148,0.007879568,0.007059011,0.007524803,0.01858599,-1.34,5047,0.754
1237655129847956476,-8.009688,8.58895,261.307759984579,27.2771821865459,22.36126,21.24877,20.76767,20.59624,20.41336,0.1994226,0.03763793,0.0380927,0.04463446,0.1471493,0.09,9899,-0.199
1237655129848021578,-3.478844,3.843611,261.250817040661,27.0366013723785,21.0899,20.07045,19.66703,19.48262,19.39382,0.07424635,0.01652163,0.01637293,0.01867798,0.06401681,0.09,9899,-0.199
1237655129848021694,-12.25353,-0.007246665,261.386052505386,27.0526903077707,20.3405,18.83059,18.18677,17.95038,17.84558,0.04412296,0.008288525,0.0072533,0.00767748,0.01949334,-0.16,5059,0.811
1237655129848087091,-4.436111,2.166563,261.517799346323,26.9985372408571,20.94329,19.60131,19.13431,18.93239,18.8793,0.06779075,0.01229193,0.011746,0.01283668,0.04177243,-0.4,5467,0.645
1237655129848415120,22.62156,47.4956,261.756039176943,26.3012328925462,23.29907,21.00108,19.3615,18.20234,17.60585,0.4036597,0.03028394,0.01334142,0.008618062,0.01678652,-0.2,3717,1.502
1237655129848480537,-3.946571,2.729274,261.823615857524,26.0708180597353,21.33408,19.91604,19.35661,19.18351,19.4429,0.08894733,0.01493555,0.01324234,0.01520761,0.06695548,-0.52,5628,0.614
1237655129848611377,-0.5987804,4.537653,262.07352205265,25.9267986799679,19.88339,18.95646,18.7069,18.59766,18.56614,0.0333715,0.008841622,0.009207599,0.01058155,0.03209762,-2.5,6500,0
1237655129848611456,1.435627,1.948986,262.011098115114,25.8545700636637,19.31394,17.73006,17.16845,16.92606,16.8591,0.02375026,0.005329349,0.005125726,0.005317872,0.01071778,-0.24,5221,0.786
1237655473975460426,-8.019004,-0.7152777,260.2774757243,27.0824879818579,20.88115,19.49736,18.98365,18.78753,18.69369,0.06181133,0.01181529,0.01007983,0.01137961,0.02821245,-0.76,5320,0.704
1237655473975591112,0.2090864,4.104053,260.343437049366,26.8232336709005,18.76,17.68753,17.26986,17.07084,16.97182,0.01691712,0.005387911,0.005271889,0.005574841,0.009831124,-1.5,6000,0
