objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237665226775396594,-3.265507,6.150512,203.308019014197,31.0532077766363,21.27989,20.36098,20.14472,20.09374,20.01972,0.104821,0.02221212,0.02392529,0.03119414,0.09825607,0.6,3705,1.474
1237665226775396862,0,0,203.270743690926,31.0777036654059,23.21314,20.47543,19.97242,19.89057,19.76884,0.4906951,0.02388272,0.0210514,0.02640376,0.07938436,0.32,5603,0.728
1237665227311743860,0,0,202.019203048995,31.6553168476761,24.57409,21.2631,20.75158,20.39286,20.18166,0.9759598,0.04109385,0.03953543,0.03772455,0.1306277,-2.09,6537,0.18
1237665227311808745,10.35906,51.50856,202.133820859714,31.670191515407,21.12058,20.52554,20.51359,20.41955,20.12888,0.09402709,0.02416659,0.03225575,0.03838385,0.1192524,0.25,5063,0.895
1237665227312071227,0,0,202.857291441091,31.6455102071158,25.76481,21.61625,21.15046,20.96009,20.45352,0.5946926,0.05451775,0.05604418,0.06117767,0.1776343,0.09,9899,-0.199
1237665227312529444,-5.830762,0.4858091,204.04734236226,31.4483935314375,20.64995,18.28452,17.40418,17.09844,16.93354,0.0699522,0.006638884,0.005229549,0.005354073,0.01137296,-2.09,6537,0.18
1237665227848417301,-9.997846,3.344599,201.502961120395,32.1011830386772,18.91195,17.90254,17.60065,17.47522,17.4545,0.02061951,0.005773199,0.005598803,0.006370902,0.01354146,0.09,9899,-0.199
1237665227848417531,0,0,201.421272249914,32.1097144994003,22.02218,21.50677,21.32396,21.2831,20.99995,0.1757899,0.05320936,0.0592112,0.0889414,0.2095754,0.6,3705,1.474
1237665227848614039,7.420715,1.068801,202.078035838144,32.1903938237449,20.58292,19.80829,19.50843,19.43708,19.4602,0.06189795,0.01525687,0.01573576,0.02010349,0.05887026,-0.57,3714,1.633
1237665328784212188,0,0,199.895652424064,30.4766329693876,21.84636,21.49492,21.217,21.4325,21.73997,0.1839767,0.05740556,0.06800108,0.1322098,0.6232524,-1.97,4984,0.711
1237665328784670757,36.80622,168.8519,200.980361664489,30.3077594679989,19.00701,18.51762,18.39006,18.29792,18.00433,0.02231743,0.007570295,0.00815429,0.01018334,0.02645982,-2.5,7000,0
1237665328784801909,7.154558,16.14147,201.464933114331,30.3466165386909,21.9365,20.1949,19.55359,19.27549,19.22594,0.1851798,0.02048585,0.01674072,0.02114562,0.06555328,-2.09,6537,0.18
1237665328784801992,4.660934,14.95702,201.493666317962,30.308341530277,20.95869,20.17768,19.95457,19.80946,19.858,0.08614277,0.02059156,0.02316501,0.03375874,0.120389,-0.33,4547,1.323
1237665328785391731,-7.715505,-2.571097,202.935529001185,30.0874689400509,21.55924,18.86808,17.83373,17.30017,16.95658,0.1384489,0.009014602,0.006072852,0.005867012,0.01158334,-2.09,6537,0.18
1237665328785391968,0,0,202.922246070387,30.1338130553146,22.73171,21.3201,21.12141,21.09195,21.10345,0.3447488,0.04707108,0.05409469,0.08801517,0.3214768,0.09,9899,-0.199
1237665328785457274,0,0,203.153071867856,30.0743135795029,23.39106,21.04539,20.63521,20.68177,20.41899,0.6049577,0.0387699,0.03811295,0.06191974,0.1845046,-2.09,6537,0.18
1237665329321279531,-3.961987,12.23571,200.492127400857,30.7402673856353,17.17368,16.23512,16.00971,15.93293,15.9405,0.008340689,0.00331674,0.003522062,0.003896629,0.006632127,-2,6500,0
1237665329322983642,1.666567,0.691692,204.871001362506,30.1841850724276,20.12654,19.20991,18.87811,18.78971,18.72952,0.04613467,0.01074506,0.01065838,0.01337205,0.04295776,0.6,3705,1.474
1237665330395152436,-4.835745,14.68828,200.901934358245,31.5133179281597,18.60422,17.66917,17.39867,17.29059,17.30564,0.01870891,0.005036862,0.005154068,0.005815105,0.01691202,0.6,3705,1.474
1237665429165768752,0,0,200.845256351509,29.3445611457684,22.00332,20.55541,19.93043,19.59838,19.67317,0.1832364,0.02263756,0.02038573,0.02089783,0.08572503,-2.09,6537,0.18
1237665441518846122,19.54409,36.286,202.852407211801,28.5381468084894,25.11972,20.69362,19.07044,17.90385,17.28106,0.9571762,0.02799354,0.01184719,0.007796894,0.01423769,-0.2,3717,1.502
1237665442056110419,0,0,203.877825605022,28.8248726356303,23.55512,20.86735,20.39314,20.16925,19.90482,0.7131646,0.03168927,0.0299929,0.03573734,0.1194152,-0.12,5281,0.732
1237667259357856166,0,0,202.523152346967,29.4772657049568,24.26422,21.70037,21.50306,21.48663,21.99291,0.7957631,0.05614184,0.07098279,0.1098398,0.461238,-0.01,4395,1.299
1237665225701916962,0,0,203.671616288257,30.0531552935322,23.88267,21.8179,21.60294,21.43762,22.35198,0.7784995,0.06984613,0.08597349,0.09752778,0.5672979,-0.05,5820,0.588
1237665225701982498,-7.219787,-3.49367,204.012179411853,30.1856537596241,21.74211,20.97953,20.67463,20.60565,20.60166,0.1469116,0.035697,0.03818453,0.04603916,0.1578599,0.17,3900,1.363
1237665226237345926,-0.891486,7.770799,200.078073043363,31.0438481603327,20.99847,19.94262,19.56359,19.44395,19.4609,0.08243815,0.01701522,0.0157812,0.01771018,0.05430605,0.09,9899,-0.199
1237665226237739107,0,0,201.085022277099,31.0151932876568,25.0105,24.36521,22.57594,19.82844,18.2388,0.9548569,0.5240064,0.1741181,0.02594509,0.0233652,-1.08,5373,0.539
1237665226237739107,0,0,201.085022277099,31.0151932876568,25.0105,24.36521,22.57594,19.82844,18.2388,0.9548569,0.5240064,0.1741181,0.02594509,0.0233652,-1.08,5373,0.539
1237665226774872154,-8.280745,0.2397917,201.838877216514,31.1848329429311,21.28703,19.96029,19.40154,19.2032,19.18315,0.1039119,0.01628937,0.01427274,0.01545895,0.05067759,-2.09,6537,0.18
1237665226775068774,-2.747921,19.74816,202.368438467671,31.1440497564306,17.36624,16.51968,16.23498,16.13119,16.11374,0.009621952,0.003622763,0.003891007,0.004226945,0.007220272,-2.5,6000,0
1237665226775986207,-1.881035,-1.481804,204.775978844765,30.9355306391411,18.72055,17.649,17.61634,17.65308,17.68935,0.01879573,0.005309247,0.005676077,0.006684006,0.01673748,-1,8500,0
1237665226775986284,-3.856155,-11.3539,204.742037598669,30.7767730918155,20.82722,20.34448,20.21,20.23243,20.11349,0.06965902,0.0207535,0.02579452,0.03283283,0.1056434,0.6,3705,1.474
1237665226775986284,-3.856155,-11.3539,204.742037598669,30.7767730918155,20.82722,20.34448,20.21,20.23243,20.11349,0.06965902,0.0207535,0.02579452,0.03283283,0.1056434,-0.33,4547,1.323
1237665227312595417,0,0,204.177167744605,31.4203851042291,22.96298,21.53847,21.48873,21.45541,21.30935,0.4412152,0.04896808,0.0769659,0.0913322,0.3174187,-0.91,4752,0
1237665227849138234,-1.570807,17.35119,203.440726139852,31.8422639945134,18.25784,17.34956,17.08665,16.99159,16.97639,0.0147602,0.004764817,0.004673167,0.005188593,0.01032695,-1.5,6500,0
1237665328784605537,4.356597,4.143067,200.984572093138,30.3747628101586,21.85094,21.41229,21.05988,20.91032,20.87066,0.1818,0.05251975,0.05570564,0.07804132,0.3037159,-2.32,4949,0.647
1237665328785326301,13.41225,-7.736791,202.850608059857,30.1121418913851,24.86415,21.37474,20.92777,20.85958,20.98681,0.9459856,0.04695489,0.04545051,0.06953046,0.2900189,-2.09,6537,0.18
1237665329321083491,-29.81023,-5.103169,199.978164194698,30.8438006241707,24.65627,22.19592,20.54233,19.14569,18.46058,1.365613,0.1190986,0.04514024,0.02203537,0.04213982,-0.29,6163,0.456
1237665329321541746,-7.516652,19.4555,201.073761826178,30.7632751059126,21.88103,20.75235,20.61885,20.64256,21.0864,0.1955415,0.03029271,0.03854304,0.06355596,0.3405174,-0.2,3717,1.502
1237665329322656011,0,0,204.083515436584,30.2002030997384,21.40985,21.01917,21.18924,21.13234,21.57505,0.1247112,0.03661343,0.05524968,0.09130571,0.4925788,-1.97,4984,0.711
1237665329322983431,-10.80323,29.89623,204.83550577877,30.1235019694464,17.21665,16.24277,15.97421,15.88085,15.84964,0.008476015,0.003496533,0.00364456,0.004040723,0.006431886,-1.5,6000,0
1237665329858085033,0,0,200.409698700212,31.2615371975578,23.47064,20.9513,20.03262,19.73502,19.76779,0.6451314,0.03497211,0.02488896,0.02809519,0.1122009,-2.09,6537,0.18
1237665329858150906,0,0,200.546229671664,31.2498526836881,24.03931,21.91887,21.35825,21.28638,21.30384,0.9093767,0.08097319,0.07183931,0.1034605,0.4341719,0.09,9899,-0.199
1237665329859658350,0,0,204.498904935395,30.5991609794231,24.08107,21.55939,21.34589,21.24406,20.78963,0.8793344,0.05393207,0.06662319,0.1004,0.2827682,-2.09,6537,0.18
1237665329859723429,2.108186,4.763224,204.734985639922,30.682705324782,19.43073,18.54936,18.26625,18.18615,18.1658,0.02801389,0.007354187,0.007513826,0.009222146,0.02912538,0.6,3705,1.474
1237665329859789021,-35.98803,72.09408,204.742044947418,30.6591567415578,21.09703,20.58068,20.26288,20.25029,20.28567,0.0888823,0.02494088,0.02713449,0.04141023,0.1705403,0.25,5063,0.895
1237665330395021331,-8.641186,5.711308,200.610606475358,31.648252988909,17.4218,15.70416,15.02093,14.76038,14.62465,0.009958841,0.003025571,0.002979136,0.003152186,0.004336894,-0.17,5169,0.819
1237665330395021439,0,0,200.624090943089,31.6352998861012,21.41222,20.25765,20.32614,20.45541,20.5496,0.1288167,0.02060725,0.03047643,0.05082331,0.2414496,-0.4,8863,0.179
1237665330395742227,7.272809,14.81848,202.4542353198,31.3905822580501,18.15134,17.32427,17.0891,17.00443,16.98292,0.01443707,0.0044913,0.004580552,0.005174147,0.01314939,0.17,3900,1.363
1237665330396659932,12.52281,-4.008884,204.961871587621,30.9658027722213,21.05118,19.88443,19.5567,19.42451,19.40443,0.09139867,0.01536652,0.01648836,0.02066452,0.08583388,0.6,3705,1.474
1237665330396660342,-24.72378,4.123897,204.930044820289,30.9585040603651,26.24159,21.81367,21.11269,20.91178,21.09124,0.4145163,0.0619466,0.05380915,0.07016688,0.3661774,0.14,5807,0.605
1237665330932220276,0,0,201.466465968932,31.9656193641988,22.37346,21.22049,20.90786,20.90159,20.77469,0.2902274,0.04300932,0.05016375,0.08345515,0.2544686,0.6,3705,1.474
1237665330932285493,0.7003224,16.1314,201.625046033717,31.8786553587725,21.72977,20.00079,19.27619,19.01841,19.00386,0.164085,0.01747374,0.01415509,0.01772929,0.0547296,-2.09,6537,0.18
1237665330932482268,0,0,202.223658285823,31.9541116002825,21.77878,20.96543,20.94165,21.01772,20.77945,0.1691696,0.03485464,0.05330368,0.09503754,0.2452532,-0.01,9856,-0.022
1237665330933006342,-7.856222,6.582093,203.560236650877,31.6921854719692,18.76486,17.87136,17.58356,17.50352,17.46112,0.01827415,0.005598391,0.005434314,0.00661163,0.01519179,-2.5,6000,0
1237665330933071914,-0.08046804,5.081342,203.845048614723,31.5563976355529,19.18594,18.09724,17.71442,17.54473,17.48807,0.02346458,0.00611622,0.005752184,0.006763727,0.01597727,-1,6000,0
1237665427555287152,0.9111028,0.5666069,201.063027219773,28.1424618323231,21.16406,18.50672,17.4288,16.97104,16.71013,0.09218261,0.007604312,0.005321619,0.005494664,0.009545811,-2.09,6537,0.18
1237665427555287152,0.9111028,0.5666069,201.063027219773,28.1424618323231,21.16406,18.50672,17.4288,16.97104,16.71013,0.09218261,0.007604312,0.005321619,0.005494664,0.009545811,-2.09,6537,0.18
1237665427556008207,-2.909753,-2.308007,202.861745087738,27.8759624605782,21.55045,20.63622,20.01155,19.7471,19.48259,0.1230217,0.02671993,0.01978683,0.02357532,0.06935234,-2.09,6537,0.18
1237665428630142985,-48.89268,13.72342,203.900323258877,28.4860094494676,16.48376,15.00246,14.45141,14.24771,14.18452,0.006535575,0.003226178,0.003813584,0.003796187,0.004435602,-0.19,5302,0.721
1237665428630143184,0,0,203.930751632359,28.5196839010826,22.17762,21.15527,21.18218,21.18038,21.24594,0.2104436,0.03760732,0.04960867,0.0766908,0.3120945,-0.09,4662,1.173
1237665428630143184,0,0,203.930751632359,28.5196839010826,22.17762,21.15527,21.18218,21.18038,21.24594,0.2104436,0.03760732,0.04960867,0.0766908,0.3120945,0.09,9899,-0.199
1237665428630143382,-16.14202,8.206468,203.968371353004,28.5186761680908,22.53622,21.2069,20.88422,20.70033,20.39864,0.2910199,0.04029354,0.04103421,0.0534557,0.1631722,0.09,9899,-0.199
1237665428630274239,-12.10907,-4.243544,204.338775457759,28.5159417236623,19.14713,18.17581,17.81751,17.67746,17.63342,0.02423968,0.006404819,0.006228711,0.006927153,0.01783001,-1.41,5880,0.496
1237665428630274239,-12.10907,-4.243544,204.338775457759,28.5159417236623,19.14713,18.17581,17.81751,17.67746,17.63342,0.02423968,0.006404819,0.006228711,0.006927153,0.01783001,-2,6000,0
1237665429166555558,0,0,202.87319729614,29.1804600302878,23.84119,21.93265,21.36795,21.23177,21.27857,0.7298338,0.07164799,0.05901689,0.07838637,0.3580242,-2.32,4949,0.647
1237665429167276095,-24.49768,18.5683,204.823323507397,28.909260133307,17.56281,16.20821,15.65436,15.47764,15.36729,0.01084023,0.003701343,0.003648283,0.003947566,0.005792357,-0.3,5443,0.632
1237665440982237384,3.332895,-9.630671,203.377655985314,28.0507853240912,21.78703,20.83919,20.60358,20.68885,20.43493,0.1908576,0.03370893,0.03636205,0.05603715,0.166018,0.25,5063,0.895
1237665442054865320,0,0,200.645709612974,29.2252033770816,24.2106,22.25486,20.44666,19.37518,18.65959,1.020476,0.09729623,0.03167312,0.02022521,0.04215052,-0.04,3980,1.491
1237665442056175644,-7.625147,14.80365,204.048531474146,28.7712437479493,17.73766,16.41476,15.92666,15.74644,15.68026,0.01200929,0.003714512,0.003724444,0.003935816,0.006414817,-0.76,5320,0.704
1237665442056175655,-12.13192,12.04926,204.075225889639,28.7940338097807,17.53736,16.56418,16.25539,16.14237,16.14298,0.01087213,0.003826512,0.00389835,0.004221654,0.007898504,-1.16,5961,0.452
1237665442056175728,-1.106014,-2.394732,204.014243332112,28.792933866444,21.05,18.39204,17.44974,17.09367,16.8784,0.1000327,0.00694694,0.005418911,0.005457195,0.01168053,-0.35,4626,1.038
1237665442056175778,-1.069608,32.00126,204.10101103056,28.6886085317282,19.70361,18.22352,17.55439,17.2882,17.14923,0.0373882,0.006425938,0.005629633,0.005858584,0.01369129,-0.1,5059,0.877
1237665442056176158,-4.6124,-3.911873,204.077113678149,28.6245109311487,22.57089,20.75965,20.39045,20.3281,20.27834,0.3261137,0.02897004,0.02967757,0.03898983,0.1602021,-0.17,3922,1.538
1237665442056176158,-4.6124,-3.911873,204.077113678149,28.6245109311487,22.57089,20.75965,20.39045,20.3281,20.27834,0.3261137,0.02897004,0.02967757,0.03898983,0.1602021,0.6,3705,1.474
1237665442056241494,12.38815,-5.397357,204.190637476253,28.7242033103801,25.42741,20.94851,20.25011,19.91421,19.92657,0.8830606,0.03305915,0.02694005,0.02764319,0.1174531,-0.17,5169,0.819
1237665442056372262,-19.95484,-5.895301,204.655071981993,28.7304511490949,17.15963,15.70726,15.21227,15.03735,14.98584,0.008952367,0.003235424,0.003495892,0.003608129,0.005051671,-0.19,5302,0.721
1237665442592587802,15.45073,-1.715223,202.944224996077,29.2814579664824,23.15218,19.97543,18.45916,17.20437,16.66249,0.5002704,0.01818073,0.008296726,0.005873654,0.009515068,-0.2,3717,1.502
1237665442592587904,11.13012,-0.04492937,202.963782963894,29.2258769560931,21.41084,18.61918,17.46509,17.02161,16.77338,0.1220697,0.008000993,0.005307234,0.005452185,0.00999027,-2.09,6537,0.18
1237665443128803661,0,0,201.275351472521,29.8453988301936,25.72529,21.45003,21.1184,20.86529,20.71021,0.7169687,0.0490259,0.05647664,0.07156409,0.2246151,0.6,3705,1.474
1237665443129720930,-0.4008263,-0.507367,203.642861377317,29.5354656705042,20.50012,19.60972,19.51758,19.43461,19.37204,0.06886829,0.0138832,0.0162899,0.02289824,0.07140192,0.21,4437,1.08
1237667259357594021,0,0,201.875055459722,29.714344120445,25.08368,21.62995,21.3955,21.08259,20.95756,0.6341978,0.05098284,0.05672788,0.07213813,0.2002175,-2.09,6537,0.18
1237667259358249122,0,0,203.656229259194,29.3344935440789,23.38046,22.71312,21.04203,18.21046,16.78394,0.3950219,0.1600285,0.04434989,0.00910875,0.00922432,-0.2,3717,1.502
1237667259358249202,9.442213,5.72044,203.693858933062,29.3714931281483,21.66602,20.75904,20.35786,20.19168,20.08777,0.1068649,0.0318042,0.02634649,0.03154039,0.09571173,-2.32,4949,0.647
1237667259358576742,-2.386412,1.513687,204.462056737466,29.2009147730097,19.19184,17.89923,17.3738,17.14972,17.01835,0.02476805,0.005698779,0.005625136,0.005756534,0.01131281,-0.64,5704,0.547
1237667259358642260,-17.12744,1.498413,204.67008996618,29.3528486438875,18.064,17.11333,16.84984,16.76522,16.73879,0.0128171,0.00415361,0.004738812,0.00484718,0.009526192,-1.16,5961,0.452
1237667259358642360,6.910597,7.305747,204.691985750852,29.2776950426191,19.51291,17.92105,17.33371,17.1386,17.0411,0.02974688,0.005745581,0.005298352,0.005521495,0.01143222,-0.07,4918,0.915
1237667259358707716,-2.966215,10.42111,204.772393525644,29.361205709847,18.11954,16.74302,16.24386,16.03399,15.92124,0.01333043,0.003682543,0.004026392,0.00380305,0.006172417,-0.19,5302,0.721
1237667259893612735,0,0,199.840777845064,30.3680287260568,22.63089,20.84758,20.35303,20.81294,20.3038,0.3160275,0.02872588,0.02660182,0.05835565,0.1283033,0.09,9899,-0.199
1237667259893612735,0,0,199.840777845064,30.3680287260568,22.63089,20.84758,20.35303,20.81294,20.3038,0.3160275,0.02872588,0.02660182,0.05835565,0.1283033,0.09,9899,-0.199
1237667259893678090,22.44789,84.8107,199.901161814133,30.4222834686551,18.82276,18.54943,18.66711,18.79245,18.98738,0.02004501,0.007309899,0.009221857,0.0127237,0.04191025,-0.29,6163,0.456
1237667259894202607,0.3137947,-0.2449723,201.351183479665,30.255906993022,21.31562,20.38197,20.06156,19.93387,19.82944,0.1018412,0.01966679,0.02274393,0.02854726,0.08710942,0.6,3705,1.474
1237667259894334185,0,0,201.741981934068,30.1317395738551,24.18538,21.64856,21.01093,20.93571,20.71136,0.8894081,0.05251125,0.04350146,0.06208021,0.1644976,-2.09,6537,0.18
1237667259894398986,1.227775,16.62644,201.790462453332,30.0234587436839,18.36117,17.32642,16.95797,16.79089,16.732,0.01546685,0.004597876,0.005021175,0.005091501,0.009253792,-1.05,5895,0.446
1237667259894399336,-19.30891,8.686361,201.782353898167,30.1290194446597,23.04701,20.95617,20.21347,19.8694,19.85778,0.4414817,0.03136341,0.02309817,0.02735487,0.08364876,-2.09,6537,0.18
1237665225700671569,-22.7639,6.073404,200.450982837879,30.5565590603798,19.60196,18.74044,18.39005,18.26048,18.20187,0.03084354,0.008618944,0.008007635,0.008964187,0.0237965,0.09,9899,-0.199
1237665225700737114,-6.809361,-6.740552,200.662359015593,30.6065192083573,21.51414,18.55184,17.14681,16.46314,16.09839,0.1225571,0.007821594,0.004963511,0.004680372,0.006847908,-2.09,6537,0.18
1237665225700737114,-6.809361,-6.740552,200.662359015593,30.6065192083573,21.51414,18.55184,17.14681,16.46314,16.09839,0.1225571,0.007821594,0.004963511,0.004680372,0.006847908,-2.09,6537,0.18
1237665225700802685,0.0689454,20.10609,200.938416569375,30.5881967427088,19.05379,18.13962,17.86245,17.78429,17.76675,0.02211959,0.006360492,0.006341541,0.007097646,0.01708216,-2,6500,0
1237665225700802685,0.0689454,20.10609,200.938416569375,30.5881967427088,19.05379,18.13962,17.86245,17.78429,17.76675,0.02211959,0.006360492,0.006341541,0.007097646,0.01708216,0.6,3705,1.474
1237665225700933855,0,0,201.241899923907,30.5420893742977,21.99142,21.42835,21.0329,20.93636,21.13633,0.1755533,0.05167563,0.0483991,0.05996555,0.2511286,0.09,9899,-0.199
1237665225700934021,-65.345,11.22271,201.217300426178,30.5905507570977,25.46165,22.65176,21.16135,19.78559,19.23197,0.6735547,0.1444047,0.05263727,0.02394584,0.05116816,-0.29,6163,0.456
1237665225701130364,-14.5004,11.10329,201.722406671205,30.4758216434645,19.1524,18.3029,18.03301,17.954,17.93905,0.02383174,0.006909413,0.006775101,0.007685171,0.01981149,0.17,3900,1.363
1237665225702047839,-0.8327561,2.665536,204.121788691442,30.1073818975562,19.1977,18.11926,18.11821,18.15158,18.19678,0.02443108,0.006342468,0.007058261,0.008526391,0.02256888,-0.5,8500,0
1237665225702244476,1.209508,11.36367,204.662771201588,29.9142875157696,20.47969,17.89771,16.56088,15.71202,15.42834,0.05619103,0.005915558,0.004074594,0.00378552,0.005360232,-0.06,3858,1.41
1237665225702244605,-9.451389,-7.770651,204.628834406626,30.0714946456975,21.29768,20.73929,20.54529,20.49045,20.2386,0.1005554,0.02915693,0.03350338,0.04111164,0.1125172,-0.27,4066,1.381
1237665225702244605,-9.451389,-7.770651,204.628834406626,30.0714946456975,21.29768,20.73929,20.54529,20.49045,20.2386,0.1005554,0.02915693,0.03350338,0.04111164,0.1125172,-0.09,4662,1.173
1237665226237870552,0,0,201.43124224205,30.8717765863839,23.43932,21.52801,21.32361,21.57874,22.442,0.6142593,0.05596985,0.06569079,0.1037041,0.5928839,0.6,3705,1.474
1237665226238197881,1.084945,8.6353,202.281590257518,30.739518517675,19.89437,18.96788,18.68849,18.57492,18.51828,0.03879989,0.009730189,0.009658978,0.01073597,0.02889283,-0.57,3714,1.633
1237665226238722171,-4.144661,-6.146215,203.750832587767,30.658391139644,18.73523,17.81804,17.55526,17.46009,17.45326,0.01949694,0.005613671,0.005585595,0.006307329,0.01385866,0.6,3705,1.474
1237665226238787586,-12.02355,6.844454,203.773317318207,30.5448177045756,18.24968,17.31655,17.03855,16.93708,16.91398,0.01458259,0.004727389,0.004617535,0.00519005,0.0099254,0.6,3705,1.474
1237665226238918715,5.788541,106.5795,204.226613722044,30.5814942014305,20.05872,19.31492,18.98049,18.8463,18.86052,0.04430383,0.01125919,0.01121661,0.01282127,0.03487445,-2.32,4949,0.647
1237665226238918881,0,0,204.244784523353,30.5527576852077,21.89489,21.56496,21.35917,21.42465,21.45188,0.1813912,0.05233618,0.06402378,0.09588344,0.2973086,-0.31,4546,0.825
1237665226238919029,0,0,204.157837334846,30.550730347244,22.3533,21.42337,21.08164,20.71159,20.4985,0.2803323,0.05030823,0.05436549,0.05649723,0.1514611,-2.09,6537,0.18
1237665226239181424,0,0,204.92584729476,30.4439706014401,23.51941,21.74896,21.57422,21.07277,20.96383,0.695281,0.06556124,0.08754281,0.07515109,0.2361924,-2.32,4949,0.647
1237665226239246958,0,0,205.131024301855,30.3998730831376,23.48354,21.02455,20.57233,20.45535,20.41608,0.6199656,0.03406523,0.03355426,0.04010401,0.1246774,-0.05,5820,0.588
1237665226774544475,-2.232998,0.317525,201.015749001359,31.4336084135348,19.72213,18.55059,18.09742,17.90981,17.84435,0.0347749,0.00760264,0.006999366,0.007482476,0.01870084,-1.02,5621,0.536
1237665226774675533,-27.82064,9.106509,201.424954503496,31.3502089822253,21.54984,19.79727,19.01324,18.70998,18.54659,0.1273471,0.01543899,0.01139635,0.01150699,0.03139972,-2.09,6537,0.18
1237665226774937606,-3.51895,20.51822,202.025496921096,31.3480633971609,24.32484,20.92578,19.78744,19.32667,19.1823,0.940544,0.03361792,0.01868755,0.01704665,0.04951394,-2.09,6537,0.18
1237665226775265677,0,0,202.83401057833,31.1083620709421,25.37906,21.84529,21.76826,21.66014,21.34706,0.7797439,0.07136991,0.09606099,0.1090741,0.3487485,-0.05,5820,0.588
1237665226775396557,-1.664817,7.448904,203.233990787165,31.1357014944455,22.22204,20.88481,20.70036,20.79843,20.51911,0.2270369,0.03230862,0.03721495,0.05530185,0.1543966,-0.45,3700,1.756
1237665226775527448,-12.22936,4.587429,203.623216955431,30.9790982252507,18.9159,18.02153,17.75766,17.62052,17.59452,0.02119243,0.005966655,0.005964992,0.006608835,0.01638798,0.6,3705,1.474
1237665226775527448,-12.22936,4.587429,203.623216955431,30.9790982252507,18.9159,18.02153,17.75766,17.62052,17.59452,0.02119243,0.005966655,0.005964992,0.006608835,0.01638798,0.6,3705,1.474
1237665226775855138,-15.15988,6.926478,204.452347120265,30.8163575505246,18.3814,17.52771,17.2434,17.14407,17.13283,0.01582669,0.004960299,0.00504453,0.005455922,0.01205298,0.17,3900,1.363
1237665227311546653,0,0,201.4883764632,31.7110121519885,21.96878,21.4628,21.34711,21.29129,21.23652,0.1886089,0.04934708,0.06404922,0.0819172,0.3229133,-0.17,5169,0.819
1237665227311677498,1.727556,1.531516,201.827282272536,31.5907912883054,21.02969,18.62018,17.637,17.258,17.12387,0.0880973,0.007810399,0.005780897,0.005624532,0.01322185,-2.09,6537,0.18
1237665227311677618,4.298328,13.66951,201.862971306592,31.7141481071716,19.9759,19.0716,18.74776,18.63954,18.60371,0.04313644,0.009558797,0.009898555,0.01094171,0.03532549,0.6,3705,1.474
1237665227311743164,-0.8701429,11.57839,201.932427506606,31.6099703354168,19.09347,18.2194,17.93372,17.83672,17.81681,0.02478094,0.006418543,0.006545324,0.00718532,0.02000244,0.6,3705,1.474
1237665227312398565,-9.675267,22.77896,203.74789610391,31.3625102245548,19.21373,18.329,18.037,17.96361,17.96751,0.02611077,0.00672287,0.006911096,0.007644869,0.0221963,-0.17,3922,1.538
