objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237666229111687135,0,0,278.615246620244,21.8954662478407,20.23347,19.20478,18.69557,18.46251,18.34243,0.04953042,0.01058289,0.009693573,0.01079905,0.02674334,-1.05,5260,1.474
1237666228575078471,0.1271956,-3.001133,279.036031545786,21.4076349957321,19.80202,17.72768,16.78686,16.36233,16.10764,0.03441746,0.00540206,0.00415712,0.004252938,0.006829567,-0.96,4457,1.15
1237666210859518326,6.220273,5.390443,279.056308621888,21.0811346221878,22.32798,18.97579,17.58635,17.00289,16.64998,0.2419078,0.009119526,0.005524548,0.00504862,0.01002159,-0.36,3962,1.354
1237666211396125578,6.324034,0.6920179,278.661010123384,21.6763303368205,15.92338,14.52213,14.47431,14.52016,14.55166,0.0048572,0.003092602,0.00304993,0.003247319,0.00400822,-0.08,7354,0.105
1237666228575013431,-7.265672,-8.165268,278.959547375252,21.4432763267027,20.90218,19.33293,18.61851,18.34999,18.2156,0.07168532,0.01157128,0.008913575,0.009894629,0.02305768,-0.03,5261,0.773
1237666211932932356,1.364506,2.936267,278.648354999788,22.0805023540499,20.64347,19.04603,18.41398,18.13069,18.00967,0.06920771,0.009515078,0.008147851,0.008926448,0.02434543,-0.94,5613,0.712
1237666229111752783,4.337407,-2.9328,278.749811959112,21.7921185086825,20.84942,19.23881,18.52502,18.24127,18.04884,0.07760023,0.01078642,0.008585967,0.009246706,0.02110964,-0.55,5455,0.652
1237666210859518488,16.87005,5.753479,279.027367057869,20.970734654927,19.18761,17.60188,16.92558,16.65888,16.48687,0.02445321,0.004908281,0.004353734,0.004606434,0.009177706,-0.71,5285,0.692
1237666228574946149,-12.35052,-1.903329,278.748473433268,21.342598732101,21.30868,19.34525,18.543,18.29913,18.12638,0.09805182,0.01171828,0.008703194,0.00965111,0.02141187,-0.03,5262,0.759
1237666211932995953,-6.125313,-14.18925,278.790878362293,22.061994138076,21.08589,19.65782,19.16172,18.95165,18.99431,0.1050691,0.01355615,0.01276406,0.01547888,0.05347866,-1.05,5260,1.474
1237666228575011546,-3.141079,-2.571875,278.934393308062,21.4537494590555,16.74141,15.3464,14.81988,14.63387,14.55268,0.006870889,0.003279952,0.0030475,0.003221231,0.004080018,-0.11,5929,0.513
1237666229111817129,4.06388,-0.687041,278.945449442322,21.795080882482,19.60811,17.44325,16.5323,16.16366,15.95399,0.03226272,0.004793581,0.003914737,0.00398653,0.006582398,-0.12,4775,0.95
1237666229111751168,9.665713,-3.714046,278.781955179771,21.8718281023204,16.49378,15.12969,14.6225,14.4409,14.35308,0.006354427,0.003004838,0.002922947,0.002968241,0.004044316,-0.09,6094,0.503
