objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237667447269229060,-4.357966,6.850556,191.273035351678,24.824233620261,23.64975,20.97094,19.81278,19.63222,19.15871,0.4723287,0.02850855,0.0170911,0.01993389,0.04846827,-0.28,4382,1.069
1237667446732161832,0,0,190.837180506297,24.4637281572854,23.74716,22.32412,20.62533,19.31713,18.69036,0.6214462,0.08358216,0.03038772,0.01703357,0.03161463,-0.2,3717,1.502
1237667448879775787,8.55248,-10.81634,191.238427372188,26.0510941431072,19.38605,18.56718,18.29175,18.20071,18.21934,0.02615992,0.007348531,0.007603558,0.009118579,0.02521175,0.6,3705,1.474
1237667441899405511,2.450197,-11.84171,190.242528694736,26.357606731425,21.41809,20.49775,20.31378,20.17685,19.99768,0.1051071,0.02490712,0.02732537,0.03606767,0.1143355,-2.26,6162,0.326
1237667448880562264,0,0,193.152071598885,25.910291044894,20.93736,19.81452,20.03748,20.29893,20.2594,0.07296181,0.01396649,0.02031431,0.03686009,0.1312506,-1.5,8500,0
1237667442437456432,0,0,193.366357108337,26.8078571399897,24.4464,21.60578,21.13814,21.06156,20.63909,0.864947,0.05035107,0.04946276,0.06935881,0.1717046,-2.09,6537,0.18
1237667443510738950,9.86588,-2.017523,192.114473204697,27.5824208041558,19.87141,19.05471,18.74033,18.62716,18.55998,0.0380077,0.00941808,0.009711296,0.01142185,0.03549311,0.6,3705,1.474
1237667448881021040,-35.35622,-17.66891,194.30529519428,25.7791341654707,21.22243,18.9494,17.60977,16.35886,15.71851,0.08810197,0.008787754,0.005873112,0.00488732,0.006126739,-0.2,3717,1.502
1237667324334112774,-23.82988,15.49632,193.672525217644,28.1036153625246,17.31895,16.40653,16.21126,16.12926,16.14538,0.008982117,0.003716948,0.004015502,0.004183026,0.007094414,-2.5,6500,0
1237667324334112774,-23.82988,15.49632,193.672525217644,28.1036153625246,17.31895,16.40653,16.21126,16.12926,16.14538,0.008982117,0.003716948,0.004015502,0.004183026,0.007094414,-2.5,6500,0
1237667324334112774,-23.82988,15.49632,193.672525217644,28.1036153625246,17.31895,16.40653,16.21126,16.12926,16.14538,0.008982117,0.003716948,0.004015502,0.004183026,0.007094414,-2.5,6500,0
1237667448880300673,0,0,192.538192536146,26.0364958818923,25.21497,23.17966,21.34661,19.3132,18.176,0.6638569,0.1823689,0.05835483,0.01837952,0.02457926,-0.2,3717,1.502
1237667441900781671,-3.056867,-12.46026,193.689872754555,26.2272151406641,20.03848,19.19942,18.87343,18.7524,18.76913,0.03763683,0.01072923,0.01024786,0.01217915,0.03712666,0.09,9899,-0.199
1237667321648316826,0,0,189.86430878448,26.3622587240364,23.98445,21.68724,21.36187,21.37807,21.18025,0.7207026,0.0569663,0.06017156,0.09338849,0.2634011,0.25,5063,0.895
1237667321648316826,0,0,189.86430878448,26.3622587240364,23.98445,21.68724,21.36187,21.37807,21.18025,0.7207026,0.0569663,0.06017156,0.09338849,0.2634011,0.14,5807,0.605
1237667911668990052,9.844007,0.498165,189.982809001269,25.0697310264637,19.0703,18.12806,17.84194,17.74137,17.6811,0.02355332,0.006293911,0.006675021,0.007258088,0.01644073,-1.5,6000,0
1237667252944699698,4.276807,6.016582,191.821593372707,28.7922332649278,21.20862,20.21795,19.97332,19.8131,19.92558,0.07609867,0.01914276,0.02034787,0.02378361,0.09186467,-1,6500,0
1237667321649955191,0,0,194.102225244311,26.0226342031237,22.44083,21.58124,21.59776,21.70156,22.53475,0.2128551,0.05736688,0.07625529,0.1144422,0.6409824,-2.32,4949,0.647
1237667323260437211,-31.236,7.743548,193.882061035464,27.4087825527193,22.78565,21.01685,20.7513,20.69759,20.61524,0.2843372,0.0326876,0.03720051,0.04873064,0.1735436,-0.57,3714,1.633
1237667323797438470,-2.254695,13.8708,194.114189161372,27.7088660631647,15.48848,15.53032,16.02483,16.35858,16.66171,0.00454389,0.003229796,0.003676577,0.004911401,0.008770087,0.17,3900,1.363
1237667441900585079,-3.478399,-3.192737,193.267561544253,26.2707322757054,20.2037,19.34939,19.09624,18.99253,19.10737,0.04258142,0.01134733,0.01161372,0.01429217,0.04913899,0.6,3705,1.474
1237667441900585079,-3.478399,-3.192737,193.267561544253,26.2707322757054,20.2037,19.34939,19.09624,18.99253,19.10737,0.04258142,0.01134733,0.01161372,0.01429217,0.04913899,0.6,3705,1.474
1237667911669645466,-1.347616,-2.802696,191.775315649641,24.9176768171081,20.62607,19.57171,19.2801,19.19805,18.96507,0.06372825,0.0121388,0.01260434,0.01492589,0.04191324,0.09,9899,-0.199
1237667442437193800,0,0,192.620682889078,26.7459168144605,21.35687,18.94379,18.31157,18.10003,19.08326,0.1282168,0.00999583,0.008236332,0.008858289,0.05199637,-2.09,6537,0.18
1237667912206713110,0,0,192.22676712091,25.4160976154716,21.98123,21.08418,20.80841,20.86811,20.7916,0.1671973,0.03310107,0.03507407,0.05354432,0.1541965,0.25,5063,0.895
1237667912206254217,-4.032582,-9.592072,191.019331774587,25.3716298997537,19.70047,18.80823,18.45719,18.33383,18.27961,0.03197043,0.00860379,0.008320814,0.009581725,0.02147484,0.6,3705,1.474
1237667448879382545,3.767923,-8.294913,190.120010317012,26.1611601267749,18.37853,17.10912,17.06722,17.15084,17.30344,0.01504091,0.004587742,0.004870613,0.005668054,0.01338922,0.78,8388,0.27
1237667447805968478,-0.4187144,-0.2112605,191.00094441923,25.2888242122505,18.14569,16.89079,16.8724,16.91319,17.00336,0.01367771,0.004568839,0.005421855,0.005826332,0.01189515,-0.13,7110,0.299
1237667446732816427,-14.28447,-6.068111,192.460308431183,24.3624788200833,18.54918,17.68652,17.4514,17.36282,17.3567,0.01572254,0.00548598,0.005955683,0.00659035,0.01310257,0.6,3705,1.474
1237665440440975413,5.128561,0.4869032,192.022247594685,28.6536172947318,19.23671,17.67817,17.09153,16.88173,16.76409,0.0271871,0.005321042,0.004738508,0.005105711,0.01053068,-0.24,5221,0.786
1237667252944830467,-1.476228,10.28718,192.10567908871,28.7814869048346,18.10802,16.84767,16.41774,16.27371,16.22946,0.01206794,0.003996697,0.004313068,0.004717492,0.007012548,-0.45,5630,0.6
1237667443511525512,-10.09817,2.954255,194.216620496337,27.4270819904801,19.50622,18.58673,18.30041,18.22947,18.18581,0.03068699,0.007545746,0.007825248,0.00896451,0.0255106,0.6,3705,1.474
1237667447806886053,-64.88835,38.0286,193.26845627986,24.9974245284569,21.60118,19.41714,17.89074,16.52804,15.79058,0.1125306,0.01091587,0.006824255,0.005364622,0.006829212,-0.2,3717,1.502
1237667322185580980,0,0,190.859428308524,26.6954127388456,25.34989,22.88145,21.38881,18.99987,17.62434,0.9033088,0.1921123,0.08423924,0.0183956,0.01946511,-0.57,3714,1.633
1237667441899667566,-21.47017,-79.5093,190.93744208684,26.4629028279911,21.44442,19.13585,17.77212,16.53466,15.88476,0.1127026,0.01045062,0.006207013,0.004902544,0.006410413,-0.2,3717,1.502
1237667441899798740,17.11839,-3.810478,191.189304224928,26.3804334424762,21.21551,20.37946,20.31441,20.25117,20.38556,0.09291914,0.02262433,0.02656178,0.03902866,0.1573237,0.6,3705,1.474
1237667442974261268,-10.13542,7.305692,193.152726514065,27.0925485565692,18.13728,17.24433,16.94269,16.85659,16.82648,0.01373148,0.004863547,0.004836511,0.005675883,0.01051099,0.6,3705,1.474
1237667911669907591,6.389037,-4.453633,192.288453282717,25.0220715883334,20.92926,18.24764,17.13356,16.73562,16.51353,0.07454552,0.006606904,0.005475697,0.005482042,0.008880164,-2.09,6537,0.18
1237667444584153228,7.055027,2.352876,191.461053633188,28.6101974420896,19.44638,18.5449,18.24959,18.13317,18.09869,0.03132177,0.007346882,0.007542399,0.009067529,0.0237893,-1,6500,0
1237667323796717611,23.6889,-3.76816,192.373777885341,27.7843879801413,19.28738,18.22254,17.82717,17.64837,17.61174,0.02282307,0.006488703,0.006286148,0.007071863,0.01495127,-1.7,5405,0.621
1237667322723369020,0,0,193.244173443033,27.0141801110025,21.31307,20.35779,20.07922,20.10041,19.93296,0.09239476,0.01970436,0.02263999,0.02939942,0.08987895,0.09,9899,-0.199
1237667911132709574,0,0,191.539458708224,24.5574771769731,24.8138,21.9584,21.16646,21.05046,21.24246,0.8323859,0.06223841,0.04547765,0.0551132,0.2428901,-2.09,6537,0.18
1237667912206385160,-5.918153,-15.5733,191.315551812611,25.3842320402868,17.32463,16.40163,16.09119,15.98176,15.92894,0.009183714,0.004236671,0.004611439,0.005265154,0.006609261,-1.5,6000,0
1237667447805706403,-4.64981,-5.759752,190.353213417941,25.1564876380158,20.15204,19.24091,18.91775,18.84776,18.87164,0.04038484,0.01001566,0.01049542,0.0122793,0.04133211,-1.16,5961,0.452
1237667323260502212,0,0,194.018637766478,27.2810451299606,23.97389,21.54992,21.16572,21.09575,20.92619,0.6702686,0.0519136,0.05698033,0.06800746,0.2472708,0.09,9899,-0.199
1237667323259322470,1.092103,1.18067,190.929523312693,27.5384287003056,21.51907,18.91143,17.80619,17.30227,17.03649,0.1111299,0.008470058,0.006168084,0.005982975,0.01183942,-2.09,6537,0.18
1237667448342970709,0,0,191.24604399975,25.5553738294455,24.73104,23.22201,21.39499,19.1502,17.93961,0.7122365,0.1923262,0.06065027,0.01707998,0.02054084,-0.2,3717,1.502
1237667912743518214,1.55517,-14.13002,192.014651483805,25.6885631765752,17.61032,16.64116,16.28077,16.15343,16.10115,0.01091037,0.004439962,0.004843787,0.005198914,0.007068049,-1,6000,0
1237667443510935714,-1.715692,-3.459219,192.723236471086,27.6961839808411,21.27364,20.36085,20.16208,20.59268,20.07106,0.1028075,0.01965977,0.02373782,0.04518175,0.1187285,-0.09,4662,1.173
1237667443510018194,14.09639,4.739057,190.380947497242,27.6966043787764,19.47682,18.37343,17.97149,17.81072,17.77409,0.03005047,0.006857674,0.00665486,0.007424143,0.0204401,-1,6000,0
1237667442973802752,31.14516,-101.7074,191.94215092003,27.1207992326852,19.8138,19.2887,19.06756,18.99909,19.11683,0.03502067,0.01076068,0.01169555,0.01437753,0.05083387,-2.5,7000,0
1237667322722845371,20.94067,-19.95145,192.006685718524,27.0199193620809,24.43158,22.04542,20.43589,20.05998,18.27787,0.7399001,0.07409638,0.02777467,0.02794907,0.02468451,-0.2,3717,1.502
1237667252944896011,-6.131889,28.87629,192.29016833337,28.8132436692699,17.76297,16.64171,16.13534,15.93094,15.85892,0.01019528,0.003844139,0.004457974,0.004741697,0.005988972,-1.7,5405,0.621
1237665440440975426,25.66787,6.184955,192.061843755355,28.6695086862589,19.75018,18.79337,18.41418,18.26977,18.18669,0.03868673,0.008987896,0.00829435,0.009766011,0.02808099,-2,6000,0
1237667911132446818,-10.91636,-11.19444,190.833260633003,24.6024037911035,19.06299,18.13431,17.83288,17.74278,17.71528,0.02263424,0.006363254,0.006618752,0.007172157,0.01592457,-1.5,6000,0
1237667447270015254,0,0,193.330729942866,24.615831051712,21.42345,20.56707,20.30429,20.22248,20.1443,0.09502456,0.02342402,0.02462868,0.03321726,0.1147891,0.09,9899,-0.199
1237667446732947558,-0.8624226,-4.550012,192.720414156789,24.27969249687,19.19151,18.01221,18.09416,18.19747,18.33257,0.0224019,0.006070784,0.00726862,0.00905074,0.02544211,-1,8500,0
1237667444584480915,-0.3914034,16.79497,192.289911506399,28.5291175749862,19.21811,18.3382,18.06754,17.97563,17.93525,0.0262193,0.006775871,0.007025456,0.0083695,0.02116399,0.6,3705,1.474
1237667911132381205,0.9245064,-4.209376,190.652852565162,24.6094235526649,16.78233,15.68399,15.786,15.90724,16.02513,0.007537136,0.003828768,0.004546582,0.005008638,0.007145856,-2,8500,0
1237667447268835432,1.78058,-10.74617,190.343465963263,24.8316414378472,19.4957,18.63797,18.33386,18.21114,18.21694,0.02658304,0.007818515,0.007889022,0.009052109,0.02383717,-1.5,6000,0
1237667910596100704,0,0,192.208355097003,24.1776309302266,23.61732,22.16778,20.34975,19.5779,19.02158,0.637182,0.0751761,0.02485176,0.01861991,0.03604109,-0.04,3980,1.491
1237667252944830570,0,0,192.220047068842,28.7848351168588,20.12701,18.73293,18.22334,18.10466,18.08837,0.03831002,0.008362608,0.007402533,0.008235866,0.02101622,-0.35,5377,0.656
1237667447268901020,0.2380359,-6.822397,190.4610245794,24.8742799855649,20.86334,18.51565,17.44662,17.03997,16.7882,0.06107571,0.00747797,0.005961394,0.006274913,0.01027,-0.28,4382,1.069
1237667441900453988,-4.217059,-6.030763,192.896313508665,26.3257039279661,19.77201,18.80472,18.53171,18.44485,18.43472,0.03242104,0.008715966,0.008607417,0.01030253,0.0292298,0.6,3705,1.474
1237667442973999593,0,0,192.524258750107,27.2227649628523,24.47383,21.80235,21.3206,20.72834,20.48935,0.8344966,0.05871988,0.05770652,0.05114403,0.160079,0.14,5807,0.605
1237667443510018818,0,0,190.366972486626,27.8075086112895,23.52873,21.46754,21.35458,21.18532,21.03872,0.6276555,0.04762395,0.06550001,0.08314528,0.3098809,0.14,5807,0.605
1237667911670300777,-1.266826,12.5654,193.321955788652,24.7971493097946,21.56771,19.26348,17.74992,16.81819,16.30595,0.1191536,0.01016302,0.006561581,0.005816951,0.008140862,-0.2,3717,1.502
1237667444584349727,0.4027074,15.07285,191.921506325992,28.5639386146476,18.38181,17.46469,17.18609,17.09138,17.03714,0.01623081,0.004893516,0.00509555,0.005719427,0.01162139,0.6,3705,1.474
1237667444047151171,25.85498,-77.54732,190.969172318877,28.2052818480951,20.95857,18.40991,16.91919,15.88831,15.30629,0.07474719,0.007317269,0.004707155,0.004625374,0.005426088,-0.2,3717,1.502
1237667441899929884,8.326899,-9.441544,191.617029635097,26.4618706006186,19.05215,18.25199,18.02516,17.96758,17.91968,0.02178818,0.006710776,0.006801662,0.008068237,0.02069238,0.6,3705,1.474
1237667323259453884,0,0,191.286264118092,27.5186772706439,25.23388,22.7538,21.166,19.3613,18.35018,0.6598757,0.1292757,0.05222012,0.0180517,0.02846614,-0.2,3717,1.502
1237667448880562246,-21.59944,-15.36724,193.119072114316,25.8661185820471,21.57807,19.28421,17.92291,16.89722,16.34321,0.1196452,0.01042482,0.006667015,0.005459123,0.007972052,-0.2,3717,1.502
1237667912207237923,0,0,193.564843706909,25.3262457321065,24.92901,21.86305,21.629,21.60776,21.68393,0.6771613,0.05927194,0.06729095,0.09407512,0.3056541,-2.09,6537,0.18
1237667911669186623,4.099555,-7.891347,190.558807684301,24.9930629651898,17.82958,16.84932,16.59535,16.52076,16.51312,0.01246004,0.00448059,0.005080989,0.005728473,0.008873967,-1.5,6000,0
1237667322723434631,-7.31321,-18.31243,193.381079985937,26.9685062120602,19.79689,19.33953,19.20045,19.19873,19.23756,0.03322423,0.01077393,0.01244716,0.01555526,0.0489511,-0.27,4066,1.381
1237667323796193547,4.69477,6.006976,191.016164288878,27.9755292593186,22.714,20.58482,19.2747,18.78877,18.48407,0.2519426,0.0227229,0.0129152,0.01274869,0.02661782,-0.36,3962,1.354
1237667323796062323,24.02702,-6.045936,190.614683165286,27.9061294353627,21.39795,19.09258,17.74469,16.7238,16.17266,0.08822659,0.009728148,0.005881008,0.005158926,0.007020349,-0.2,3717,1.502
1237667322185711656,10.47136,-23.9899,191.321914238199,26.665179324223,18.93372,18.05105,17.83748,17.71666,17.73949,0.0198051,0.005998838,0.006236441,0.007096175,0.01626821,-2.26,6162,0.326
1237667447806886010,-21.19589,2.842193,193.319494094301,25.0399681123448,17.77762,16.88763,16.61394,16.53292,16.51571,0.01148648,0.004434065,0.005116983,0.005387964,0.009235757,-2,6000,0
1237667323260436844,0,0,193.761370904867,27.3504767566209,24.27024,21.79746,21.79373,21.8871,21.33073,0.7514783,0.06246227,0.09129416,0.1526667,0.3337553,0.25,5063,0.895
1237665440440778872,-2.098732,-1.098249,191.553683358965,28.6434593436004,19.85046,18.67809,18.82314,18.92351,18.93018,0.03964445,0.008487451,0.01036936,0.01432424,0.0495697,-1.5,8500,0
1237667447269490734,-1.437104,-0.6962755,191.942565397395,24.6613071809968,18.17451,17.01044,16.81773,16.77812,16.78302,0.0133093,0.004665859,0.005134144,0.005591932,0.01016863,-1.5,6500,0
1237667911669121142,2.03125,5.397842,190.405395887167,24.9580518148107,20.38517,19.32314,18.96896,18.66499,18.78254,0.0529135,0.01047503,0.01055291,0.01056643,0.03471863,-1.5,6000,0
1237667447268966511,1.104458,-5.939211,190.604880011737,24.7796629525477,19.77473,18.9361,18.74149,18.72006,18.69807,0.03078334,0.0088594,0.009488712,0.01156936,0.03402624,-2.5,7000,0
1237667447268966608,-14.67645,-15.90639,190.684564697623,24.8486303945896,24.1467,20.96992,19.52101,18.74931,18.35785,0.6056883,0.02903906,0.01438721,0.01173793,0.02598833,-0.04,3980,1.491
1237667448881021027,0,0,194.263932848319,25.9583230133685,24.21797,21.36388,20.37976,20.00248,19.60211,0.7783937,0.03962739,0.02777945,0.03093132,0.0797439,-0.39,4576,0.983
1237665440441106541,6.98953,-0.005523535,192.410688095952,28.7183448076097,20.42044,19.66184,19.34875,19.26975,19.24648,0.05896525,0.01486039,0.01443745,0.0189828,0.06384525,-1.16,5961,0.452
1237667321648709777,-7.631915,-18.88735,190.970461411389,26.1931833819424,20.68563,18.09118,16.8339,16.359,16.08405,0.0559917,0.006179081,0.004671191,0.004413369,0.006777703,-0.36,3962,1.354
1237667448879775926,14.47058,-63.68297,191.169665986946,25.9559949215616,23.25061,21.95667,20.43524,18.2623,17.09675,0.404448,0.06276848,0.02685358,0.009374702,0.01184512,-0.57,3714,1.633
1237667322722713609,0,0,191.542167149507,26.9313528411558,19.18481,18.29708,18.00158,17.90572,17.89106,0.02232324,0.006573904,0.006668497,0.007570081,0.01934269,0.6,3705,1.474
1237667324333654071,10.68157,9.426263,192.499875136557,28.1887892325539,19.74444,18.87085,18.54529,18.4166,18.39442,0.03192006,0.00840883,0.008391492,0.0101422,0.026512,0.6,3705,1.474
1237667323260043628,27.39356,-40.13287,192.752233700056,27.4359637051713,24.93246,22.47044,20.68601,19.2195,18.54184,0.77186,0.1045215,0.03513098,0.01569006,0.03223767,-2.32,4949,0.647
1237667442436866113,20.292,-1.670946,191.768378237906,26.8098129900192,18.56074,17.71933,17.47812,17.36345,17.33797,0.01691523,0.005503634,0.005589677,0.006311073,0.01334943,0.6,3705,1.474
1237667444048003119,-1.891201,7.947384,193.259462186241,27.9317924718856,17.14407,16.1947,15.92824,15.84652,15.80927,0.008298174,0.004213229,0.004199987,0.004920699,0.006435067,-2,6000,0
1237667444584480794,5.079595,2.341113,192.1884554371,28.5173834729604,18.92932,17.92071,17.5752,17.45221,17.45171,0.02221271,0.005754144,0.00572297,0.006598627,0.01525891,-0.72,5966,0.45
1237667322722189519,-1.514892,-10.55446,190.298391830185,27.0039573763548,19.41619,18.50495,18.20325,18.1057,18.09468,0.02544009,0.007163045,0.00729126,0.008536695,0.02316068,0.6,3705,1.474
1237667322185318625,-3.172563,-1.949565,190.295015817274,26.7336730422682,22.68613,20.44608,19.49108,19.15414,18.93144,0.2690403,0.0216918,0.01538162,0.01655047,0.04114341,-2.09,6537,0.18
1237667321648644333,-10.72481,-33.64453,190.793301694331,26.3096757730982,22.82644,20.26608,18.70823,18.01585,17.61682,0.291324,0.01902065,0.009501594,0.007904643,0.01537404,-0.06,3858,1.41
1237665440441106446,15.32971,9.58765,192.331920055622,28.6582354578358,17.73422,16.77363,16.50371,16.41931,16.41016,0.01120554,0.003975689,0.004014613,0.004425542,0.008544726,-1.5,6000,0
1237667448343822414,2.512451,3.384844,193.54023425937,25.4520690789086,17.54762,16.32894,16.18965,16.16872,16.16503,0.009669508,0.004076578,0.004646339,0.005058256,0.007351922,-1.5,7500,0
1237667442437914645,0,0,194.460430476844,26.7128239993449,16.40921,15.56449,15.32834,15.24184,15.26002,0.006302295,0.003717351,0.004222846,0.004679272,0.005281392,0.6,3705,1.474
1237667322186432529,-4.001443,-7.405748,193.034045044982,26.4736037785735,19.17603,18.28972,18.05223,17.96765,17.99059,0.02241827,0.00660846,0.006862259,0.007852564,0.02006844,-2,6500,0
1237667447805968541,-3.589824,-0.9550781,190.9643249662,25.13969817482,21.7048,19.27731,17.83664,16.80942,16.25126,0.1180543,0.01036456,0.006722437,0.005825101,0.008144657,-0.2,3717,1.502
1237667911668990792,0,0,190.1288681392,24.9255125233941,22.39994,21.66866,21.6302,21.60641,20.82549,0.2293752,0.04675083,0.06236257,0.08385178,0.1870474,-1.97,4984,0.711
1237667911668990792,0,0,190.1288681392,24.9255125233941,22.39994,21.66866,21.6302,21.60641,20.82549,0.2293752,0.04675083,0.06236257,0.08385178,0.1870474,-2.32,4949,0.647
1237667447268900962,1.456955,-3.238445,190.533621354315,24.7973747910524,18.17204,16.84593,16.28293,16.04364,15.91424,0.01337798,0.004615019,0.004956738,0.005365149,0.007091932,-1.44,5073,0.709
1237667447268966416,-0.9315014,-4.628516,190.613408684309,24.7583147662654,19.24771,16.77124,15.5915,15.08328,14.83107,0.0230002,0.004516915,0.004781335,0.004977058,0.005439806,-0.28,4382,1.069
1237667911669317675,1.488566,0.6265244,190.837512996027,25.0319161642219,16.59286,15.39878,15.28318,15.25327,15.26292,0.007253885,0.003833561,0.00465136,0.004751617,0.00573408,-1,6500,0
1237667441900978339,2.147528,-7.811457,194.31712969714,26.2499908424084,20.13309,19.21405,19.01829,18.9393,18.95776,0.03991264,0.01068227,0.01092744,0.01329105,0.04459076,0.6,3705,1.474
1237667324333982050,0,0,193.309602346508,28.1458992943178,22.8425,21.06393,20.7364,20.63723,20.57574,0.3590715,0.03138683,0.03487952,0.04728797,0.1517332,-0.27,4066,1.381
1237667444047937819,0,0,193.047023049402,27.923590798869,22.14416,21.37774,21.26899,21.24808,21.19354,0.1757102,0.04146644,0.05288271,0.08237499,0.2555749,0.25,5063,0.895
1237667448879579232,46.60041,-55.67247,190.66085526366,26.1349936889584,20.62872,20.22212,19.99631,20.00236,20.1768,0.05793228,0.01723297,0.02003797,0.03000714,0.1298374,0.09,4536,1
1237667444584939558,9.491228,20.10249,193.362743231063,28.3957623454088,20.68371,19.49991,19.03287,18.8512,18.75841,0.06546106,0.01177897,0.01106879,0.01328029,0.03645908,-0.76,5320,0.704
1237667444584808619,2.835374,1.267271,193.131165943711,28.3948947825556,20.32453,19.35657,19.3879,19.4157,19.36911,0.05280759,0.01098195,0.01357609,0.0192549,0.05980346,-0.5,8500,0
1237667323258863697,1.43858,-2.523723,189.71025017188,27.5651573639936,19.82258,18.57417,18.64112,18.73682,18.86542,0.03507085,0.007212872,0.009020706,0.01174654,0.04528164,-0.26,7439,0.235
1237667911670104141,-1.094546,-5.411777,192.800210792753,24.8664784515427,19.73743,18.86362,18.5497,18.43911,18.42917,0.03454623,0.008473936,0.008650092,0.009516327,0.02591077,0.6,3705,1.474
1237667447806754957,-38.28444,-64.2335,193.004358913316,25.150148220924,21.12735,18.85039,17.4657,16.32063,15.74347,0.07876271,0.008319779,0.006201487,0.005300526,0.006727201,-0.2,3717,1.502
