objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237666210860958489,3.351946,6.197538,282.23839954528,19.7266121380983,20.0652,18.46855,17.68023,17.35854,17.1539,0.04633651,0.007092271,0.005754153,0.005880018,0.01390776,-0.94,5613,0.712
1237666210860958675,1.028562,-0.7456357,282.230956320149,19.6690203298895,20.2645,17.91341,16.78837,16.30438,15.96103,0.05338248,0.005558269,0.004285747,0.004084363,0.007112521,-0.96,4457,1.15
1237666210860959078,3.667896,3.079304,282.204963390962,19.6066681664034,20.62946,19.025,18.11435,17.71135,17.43229,0.07020617,0.009532478,0.006980097,0.006941109,0.01681668,-0.94,5613,0.712
1237666210860960401,-3.148894,-0.6063158,282.145866336136,19.6288137156064,20.17132,18.01339,16.91758,16.40822,16.07613,0.049561,0.005769129,0.004481844,0.004194691,0.007482966,-0.96,4457,1.15
1237666210860961149,-5.013094,-4.090094,282.265941236707,19.7220508535519,19.18071,17.65834,16.90228,16.56502,16.38267,0.02594583,0.005009002,0.004376295,0.004346955,0.008888398,-0.94,5613,0.712
1237666210860961149,-5.013094,-4.090094,282.265941236707,19.7220508535519,19.18071,17.65834,16.90228,16.56502,16.38267,0.02594583,0.005009002,0.004376295,0.004346955,0.008888398,-0.94,5613,0.712
1237666210860961913,3.080854,2.382665,282.285653930423,19.6240624078924,21.88624,20.00437,19.08104,18.69832,18.42773,0.1835258,0.01736224,0.01180842,0.01218761,0.03343179,-0.07,5099,0.864
1237666210860962032,-9.866088,-2.882771,282.322986911704,19.6878131275684,22.86225,20.38028,19.21096,18.6827,18.33935,0.4239819,0.02306214,0.01296991,0.01247098,0.03176713,0.25,4704,1.077
1237666210861089148,-0.07187962,-1.288898,282.469119957154,19.5178365252194,18.94769,16.98703,15.87892,15.34891,15.00653,0.02205193,0.004097398,0.003385412,0.003405099,0.004881364,-1.22,5203,0.87
1237666210861089287,1.712925,-2.433681,282.47202914453,19.4791652728471,21.68439,19.58953,18.35381,17.76434,17.4943,0.1606321,0.01340103,0.008232126,0.007113784,0.01761485,0.25,4704,1.077
1237666210861089687,-2.334494,-1.668701,282.50774019978,19.5357272996122,19.44316,17.6233,17.11657,16.91625,16.78482,0.03015779,0.004975383,0.004641992,0.004912704,0.01084747,-0.15,7118,0.298
1237666210861090460,0.7295623,2.201908,282.577996659665,19.5270775263228,16.44283,15.55864,15.37196,15.35209,15.38056,0.006285273,0.003166444,0.00312625,0.00347302,0.005514079,-0.2,9558,-0.004
1237666210861090951,0.8399088,-1.702621,282.579789043807,19.4649497929126,22.09143,19.76266,18.51225,17.96138,17.7077,0.2123096,0.01459587,0.008880041,0.007883688,0.01999299,-0.14,4169,1.153
1237666210861092593,-7.090934,6.042749,282.584375690562,19.5823771506759,21.44054,19.34629,18.28265,17.83138,17.56514,0.1257752,0.0112384,0.007785228,0.007300425,0.01781439,-0.27,4358,1.071
1237666210861092603,3.185737,0.4636441,282.518155341459,19.4522014606554,21.31534,18.96711,17.70028,17.13437,16.81728,0.1187988,0.009304688,0.005841726,0.005284366,0.01145506,0.25,4704,1.077
1237666210861154444,0,0,282.626337715454,19.5246316179285,20.23548,18.417,17.57684,17.09949,16.99444,0.04992221,0.006942829,0.005623662,0.005209434,0.01247747,-0.1,5074,0.841
1237666210861154444,0,0,282.626337715454,19.5246316179285,20.23548,18.417,17.57684,17.09949,16.99444,0.04992221,0.006942829,0.005623662,0.005209434,0.01247747,-0.05,5190,0.825
1237666210861154727,-7.294872,6.571295,282.618788257357,19.4581253476168,20.22937,18.47924,17.44824,16.90434,16.59605,0.04884057,0.007106526,0.005225449,0.004951561,0.009788904,-1.05,5260,1.474
1237666210861155423,-8.351537,1.599141,282.634605930324,19.4027653953187,18.75912,17.05375,16.67771,16.54617,16.44066,0.01961049,0.004087725,0.004009062,0.004365841,0.009029822,0.21,6966,0.276
1237666210861157060,-6.038817,2.82027,282.57174926521,19.4009264889519,19.81171,17.9301,16.98912,16.47207,16.24934,0.03725675,0.005561176,0.004461476,0.004354729,0.008238371,-1.22,5203,0.87
1237666211397894870,15.98419,-12.11402,282.543450661017,19.9980408306037,17.68795,15.95355,15.54804,15.44025,15.33375,0.01038007,0.003284644,0.003193529,0.003278604,0.00504696,0.21,6966,0.276
1237666211397895780,3.451131,-7.79702,282.594242369924,19.995234793061,22.26741,20.0536,19.08039,18.64076,18.3345,0.2286527,0.01998058,0.01300655,0.01382827,0.02778352,-0.95,5164,0.706
1237666211397896420,9.490849,16.02622,282.652670297669,19.9944684171722,17.1448,15.81854,15.19832,14.9133,14.75428,0.008006408,0.00325934,0.002991518,0.003059124,0.004255014,-1.5,6000,0
1237666211397896420,9.490849,16.02622,282.652670297669,19.9944684171722,17.1448,15.81854,15.19832,14.9133,14.75428,0.008006408,0.00325934,0.002991518,0.003059124,0.004255014,-1.5,6000,0
1237666211397896499,0.5078081,0.7795395,282.66959390113,20.0156045418087,20.71485,19.03224,18.76182,18.70605,18.74021,0.06753003,0.00989562,0.01031379,0.01379598,0.03746415,0.06,7652,0.116
1237666211397898254,3.78157,2.530575,282.622431562366,19.9739584620307,21.26935,19.72051,19.42,19.40814,19.3387,0.1021428,0.01509383,0.01555944,0.02298788,0.06056153,-0.3,7518,0.207
1237666211397962202,0.7469785,-0.1628594,282.706683335681,20.0160969962401,21.75776,20.42581,19.49459,19.19106,18.8832,0.1515074,0.02398348,0.01663368,0.01863408,0.04116753,-0.61,5132,0.764
1237666227502909072,3.65872,-0.982925,282.213314244259,19.085987969635,21.87985,20.26796,19.29167,18.96937,18.73407,0.1650234,0.02097243,0.01315138,0.01311033,0.03659518,-0.05,5190,0.825
1237666227502978116,0.6124275,-8.919868,282.257429317986,18.8467679389387,20.74971,18.19873,17.03747,16.64442,16.34266,0.06928152,0.006418193,0.004866161,0.004795745,0.008157259,-0.07,4505,1.099
1237666227502978841,-5.418591,3.299345,282.225672473498,18.9718471069096,21.25218,19.94895,19.1739,19.04652,18.7569,0.09825346,0.01684395,0.01227936,0.01346964,0.03827984,-0.65,5790,0.486
1237666228039653078,2.425663,-5.38688,282.138764076077,19.4999780219967,22.30541,20.00972,18.96982,18.46098,18.14278,0.2564496,0.01724564,0.01095268,0.009895868,0.02527583,-0.05,5190,0.825
1237666228039716716,-5.976129,-4.895542,282.183802649467,19.5482026296181,22.01579,20.18163,19.20624,18.80341,18.56299,0.1943228,0.01910136,0.01247147,0.01189984,0.03436479,-0.55,5455,0.652
1237666228039781363,-4.765063,-10.97576,282.327275498256,19.4301678808193,21.31289,19.52169,18.65149,18.22111,17.97177,0.1093063,0.01265992,0.009154809,0.008718125,0.02208074,0.04,5716,0.604
1237666228039781382,1.387046,-10.68657,282.305940825174,19.3856443347482,22.3672,20.71439,19.74199,19.33521,19.21371,0.2559887,0.02836297,0.01780943,0.01730124,0.05730125,-0.05,5190,0.825
1237666228039782092,0,0,282.390679723874,19.3912144909713,19.50617,19.06878,19.08165,19.23959,19.43558,0.03110609,0.009873097,0.01197438,0.01649314,0.06916603,-1.67,7852,0.107
1237666228039846065,0.1502757,5.120187,282.501382685107,19.28388458006,19.99906,18.39724,17.60078,17.215,17.03252,0.04164492,0.006873293,0.005723087,0.005660518,0.01240568,-0.29,6163,0.456
1237666228039847948,5.237373,-6.189352,282.491674530183,19.3773251372417,21.71086,19.86464,19.32707,19.16945,19.06992,0.1464185,0.01581863,0.01353155,0.01557754,0.05188491,-0.15,7118,0.298
1237666228039848924,-2.77126,7.627792,282.525315328854,19.3339871260007,20.39164,18.91491,18.1482,17.75292,17.5714,0.05455713,0.008973053,0.007205596,0.007096949,0.01741288,-1.05,5260,1.474
1237666228039910246,4.652344,9.420725,282.596246999989,19.2484655560839,20.97151,18.39027,17.30602,16.89532,16.68645,0.08481616,0.006963578,0.005166092,0.005111027,0.01017557,0.25,4704,1.077
1237666228039910296,0,0,282.595451135365,19.2533004669551,24.63482,25.11516,19.27594,18.89085,18.85766,1.128235,0.9505006,0.01780996,0.01584418,0.05334518,-0.57,6275,0.382
1237666228576584494,-1.3441,6.065854,282.381670282395,19.880135029735,20.19268,18.48595,17.52967,17.1203,16.92078,0.04455357,0.007519067,0.005485179,0.005725483,0.01028826,-0.16,5059,0.811
1237666228576588649,1.216939,-7.090712,282.3217343427,19.7973868951092,22.01224,20.1428,19.19733,18.77815,18.54047,0.1756091,0.01905861,0.01238649,0.01263678,0.02898338,-0.07,5099,0.864
1237666228576588684,4.260042,-4.055754,282.333484976138,19.7573415329601,22.15648,20.10906,19.03721,18.60156,18.3857,0.1995153,0.01871991,0.01123265,0.01135475,0.02590198,0.25,4704,1.077
1237666228576650586,0,0,282.557705562603,19.7946330757548,22.55354,21.13981,20.49096,20.09757,19.90334,0.272453,0.04080932,0.03062666,0.03359304,0.08751919,-0.57,6275,0.382
1237666228576650643,-13.01038,0.8064194,282.574243413272,19.8385560762971,20.08307,18.1213,17.16294,16.72943,16.43943,0.04209571,0.006354926,0.004698884,0.004766661,0.008086869,-0.32,5164,0.803
1237666228576651617,-4.155735,5.869305,282.635839532619,19.8342152487098,22.37215,20.17526,19.19422,18.86175,18.64359,0.2375874,0.02044892,0.01239612,0.01421054,0.03341258,-0.1,5074,0.841
1237666228576652074,0,0,282.450068023768,19.7617286263066,22.23212,20.52462,19.45256,19.06719,18.77567,0.2111182,0.02577773,0.0147795,0.01621858,0.03518777,-0.1,5059,0.877
1237666229113522073,0,0,282.714714617755,20.0784206259429,22.73367,20.71621,19.76278,19.4243,19.1535,0.3553351,0.02886794,0.01905789,0.02055321,0.05213127,0.36,5211,0.851
1237672154548605840,1.578987,-1.996382,281.992931876373,19.3125847662066,21.68604,19.73392,18.68904,18.13464,17.88872,0.1889511,0.01623975,0.009931944,0.009146233,0.02263381,-0.96,4457,1.15
1237672154548798827,3.562253,-0.4929529,282.321861952299,19.5342631138202,21.88655,18.97811,17.76851,17.2706,16.84902,0.2123447,0.01006728,0.006189012,0.006146167,0.01160921,0.25,4704,1.077
1237672154548802115,0.2898081,-3.674389,282.338978948445,19.5605459761987,20.602,18.7512,17.75872,17.28866,17.05449,0.07692701,0.00881246,0.006053986,0.006170891,0.01322034,-0.1,5074,0.841
1237672154548802265,8.677995,-10.30809,282.36221452355,19.5499900538953,18.96509,17.33918,17.0674,16.97263,16.87853,0.02499283,0.00467274,0.004668273,0.005585335,0.0118284,-2.5,7500,0
1237672154548863760,-12.24279,17.98614,282.442135240929,19.5834314403049,18.76085,17.14144,16.38906,16.02406,15.86752,0.02176839,0.00433684,0.003818722,0.00434545,0.00676198,-0.94,5613,0.712
1237672154548866019,-0.1909964,4.763072,282.455801220969,19.5558713936399,21.71177,19.50499,18.29699,17.68866,17.38509,0.1801023,0.01376562,0.007943185,0.007161964,0.01611931,-0.27,4358,1.071
1237672154548866549,4.356502,-1.769686,282.444649907269,19.6294034918035,20.72635,18.31119,17.09657,16.43948,16.06848,0.08366116,0.007110883,0.004684416,0.004712941,0.007531512,-1.78,4286,1.179
1237672154548867332,1.473979,-2.822417,282.545591153164,19.6137458696381,20.58839,18.75203,17.60407,16.98862,16.60491,0.07607311,0.00892773,0.005683064,0.005171395,0.01000982,0.16,3969,1.367
1237672154548998294,-1.460235,-0.8921219,282.662015158572,19.9197919273754,21.11637,19.61463,19.27197,19.13288,19.14593,0.1222435,0.01485172,0.01354042,0.01669024,0.06356758,-0.08,7354,0.105
1237672154548999366,0,0,282.68351819186,19.9478261941321,20.56392,20.56317,20.39782,20.23312,19.80237,0.08221983,0.02956188,0.03220496,0.04211159,0.119739,0.26,7781,0.149
1237666209787544882,16.44684,2.143064,282.571386175058,18.6335566662484,18.84801,16.96152,15.99977,15.53034,15.25429,0.02022263,0.004165264,0.003608186,0.003844189,0.004924879,-1.71,4576,0.953
1237666209787547789,4.969216,0.7545819,282.610618966936,18.659475539474,20.8761,19.37805,19.08566,18.9761,18.94881,0.08077677,0.01194863,0.01221343,0.01430318,0.04455941,-0.15,7118,0.298
1237666209787548275,1.577783,-0.1573784,282.661872232714,18.6564678607147,20.4639,18.86924,18.02284,17.65825,17.41264,0.06002389,0.008867762,0.006809828,0.006839727,0.01432551,-0.94,5613,0.712
1237666209787677110,-1.134036,-0.6965124,282.834792118263,18.5614272466331,19.79317,18.09529,17.31033,16.97491,16.75712,0.03719503,0.006156673,0.005110242,0.005187741,0.009630422,-1.05,5260,1.474
1237666209787741275,7.919212,0.1152763,282.99403950868,18.4231586683432,20.6648,18.50685,17.49153,17.04179,16.7709,0.07068401,0.007467372,0.005402868,0.005365873,0.009547192,-0.23,4955,0.871
1237666209787744569,6.696901,4.235151,283.089051451426,18.4411698704194,20.46791,18.03058,17.05312,16.69971,16.47541,0.06045273,0.005992741,0.004656574,0.004767727,0.008214496,-0.05,5190,0.825
1237666209787874035,-7.207859,2.308917,283.355936097532,18.3176075539129,21.92788,19.82383,18.84338,18.47994,18.27589,0.1810232,0.01561803,0.01049286,0.01066749,0.02477728,-0.05,5190,0.825
1237666210324352042,0,0,282.722859726997,19.0611314035794,19.4726,17.77868,16.97418,16.63431,16.46582,0.0296821,0.005356891,0.004501909,0.0046925,0.00870436,-0.61,5132,0.764
1237666210324352042,0,0,282.722859726997,19.0611314035794,19.4726,17.77868,16.97418,16.63431,16.46582,0.0296821,0.005356891,0.004501909,0.0046925,0.00870436,-0.61,5132,0.764
1237666210324353687,-1.910081,-3.777114,282.661802935156,18.9864361920447,20.95883,19.45688,18.73949,18.43711,18.25949,0.08235351,0.01239476,0.009808433,0.01003061,0.02674885,-1,6000,0
1237666210324353687,-1.910081,-3.777114,282.661802935156,18.9864361920447,20.95883,19.45688,18.73949,18.43711,18.25949,0.08235351,0.01239476,0.009808433,0.01003061,0.02674885,-1.22,5203,0.87
1237666210324415368,-3.000409,6.256228,282.680378268928,18.9051665791965,21.46726,20.14819,19.4042,19.07513,18.95064,0.1264363,0.01912807,0.0147965,0.01511782,0.04648339,-2.5,6000,0
1237666210324418053,9.766026,-8.266129,282.701353799264,18.9177120785795,20.89159,19.10281,18.71439,18.56624,18.5405,0.07884625,0.01007184,0.009799787,0.0110412,0.03346442,-0.5,8500,0
1237666210324418343,0.5458741,-5.193522,282.740225217197,18.8978363164256,19.05539,17.48343,17.15673,17.04905,17.00824,0.02287997,0.004791916,0.004700503,0.005288613,0.01183939,0.21,6966,0.276
1237666210324483373,-2.56252,-1.950825,282.848575981541,18.9306265494243,21.84646,19.74053,18.80965,18.38446,18.11458,0.1638728,0.01475207,0.01022596,0.009852269,0.02499798,-0.05,5190,0.825
1237666210324484628,2.336166,-11.11715,282.950363220787,18.9117681458384,21.89792,19.66335,18.7511,18.34278,18.09729,0.1688504,0.01376452,0.009742655,0.009472417,0.02421287,-0.61,5132,0.764
1237666210324484628,2.336166,-11.11715,282.950363220787,18.9117681458384,21.89792,19.66335,18.7511,18.34278,18.09729,0.1688504,0.01376452,0.009742655,0.009472417,0.02421287,-0.07,5099,0.864
1237666210324485543,0,0,283.016344173968,18.9415960802414,20.43032,20.16124,20.28194,20.56949,20.58432,0.05460479,0.01884689,0.02717557,0.04603342,0.183098,0.06,7652,0.116
1237666210324546616,7.998175,1.04117,282.990646506736,18.7981899752092,18.4647,16.78979,16.49179,16.37744,16.23354,0.01633348,0.003968003,0.004028894,0.004244545,0.007840282,-1.67,7852,0.107
1237666210324546803,0,0,283.028056256097,18.8432680265904,22.57437,20.41245,19.46486,19.09782,18.91405,0.3110611,0.02259911,0.01492507,0.0152413,0.04587559,-0.61,5132,0.764
1237666210324548834,1.604552,1.962122,283.153779366612,18.8779764727844,18.29708,16.73014,16.37164,16.24283,16.12563,0.01476893,0.004007882,0.003895065,0.004314226,0.007501462,-0.15,7118,0.298
1237666210324550427,-3.536832,-8.032981,283.053303245586,18.769684411803,21.70561,19.38096,18.30282,17.80963,17.5413,0.1562437,0.01188452,0.007663694,0.007126506,0.01689614,-0.12,4775,0.95
1237666210324550723,1.495159,2.582459,283.145700652796,18.8837242612771,21.59606,19.95315,19.53714,19.35819,19.25572,0.138603,0.01673279,0.01574985,0.01842543,0.06094483,-1.5,7500,0
1237672154548669478,0.7872882,-0.9854239,281.998176425121,19.3948169868366,19.63334,17.97377,17.15089,16.8178,16.58958,0.03895717,0.005994478,0.004877398,0.00493958,0.009602163,-0.15,6155,0.499
1237672154548669478,0.7872882,-0.9854239,281.998176425121,19.3948169868366,19.63334,17.97377,17.15089,16.8178,16.58958,0.03895717,0.005994478,0.004877398,0.00493958,0.009602163,-0.15,6155,0.499
1237672154548605723,13.17706,-3.390997,281.974007566891,19.3179159372743,19.79809,17.31449,16.16289,15.65355,15.33407,0.04369059,0.004638398,0.003718843,0.003928767,0.00546359,-0.18,4482,1.276
1237672154548602460,0,0,281.937560817412,19.2706084274051,20.45333,19.05428,18.39515,18.0814,17.92366,0.06924563,0.01064543,0.00845122,0.008689119,0.02148736,-1.05,5260,1.474
1237666228039849532,1.38687,0.262706,282.538319254377,19.2657074853994,20.06822,18.0759,16.98665,16.43865,16.0928,0.04374572,0.005970282,0.004666808,0.004569405,0.007618472,-1.22,5203,0.87
1237666228039715703,-4.594001,-6.959895,282.124387042719,19.3866218032818,19.12708,16.91715,15.82306,15.32179,15.00158,0.02464172,0.004037014,0.003821803,0.004089816,0.005045786,-0.96,4457,1.15
1237672154011668960,7.211836,1.168707,282.096808801212,18.944696109753,24.56863,20.57829,19.38908,18.78498,18.38802,1.369308,0.0288862,0.01478538,0.01341153,0.02826736,0.25,4704,1.077
1237666210860960971,-7.009491,2.53522,282.213090966614,19.6532230532082,20.36865,18.0802,17.11875,16.73648,16.51163,0.05653285,0.005921386,0.004705546,0.004602463,0.00936621,0.34,5294,0.864
1237666227502778684,-3.054219,1.169446,281.883779762859,19.1066122182645,20.12829,17.86802,16.84794,16.39278,16.10093,0.04588166,0.005580591,0.004618234,0.004622723,0.007396893,-0.96,4457,1.15
1237666209787285591,4.342859,-1.311619,282.05937795067,18.9282734164019,21.29729,19.49918,18.59731,18.19761,17.88002,0.1181295,0.01292801,0.009197231,0.009126853,0.01923183,-1.35,4304,1.136
1237666210324612324,-4.306593,6.640048,283.148489958344,18.7644906282721,21.90973,20.00399,19.03256,18.5786,18.37494,0.1752594,0.01710077,0.01138233,0.01080095,0.02878306,-0.61,5132,0.764
1237666210324612359,-13.43735,10.15585,283.161190130162,18.7805724242059,20.2494,18.79815,18.11697,17.73401,17.54563,0.04937295,0.008485974,0.006967139,0.006955566,0.01637449,-0.07,7134,0.287
1237666210324676987,-9.903208,-1.283853,283.230833049496,18.6574579363392,20.32076,18.28238,17.44586,17.05817,16.84882,0.05197881,0.006598338,0.005219775,0.005275695,0.01071504,-0.07,5099,0.864
1237666210324676987,-9.903208,-1.283853,283.230833049496,18.6574579363392,20.32076,18.28238,17.44586,17.05817,16.84882,0.05197881,0.006598338,0.005219775,0.005275695,0.01071504,0.15,5757,0.615
1237666210324678308,0,0,283.297463446611,18.6378360927213,23.09249,20.50552,18.96199,17.69788,17.02074,0.45655,0.02448191,0.01099881,0.006837897,0.01169123,-0.2,3717,1.502
1237666210324679698,0,0,283.428009147347,18.7056268182023,23.19616,20.51669,18.92429,17.90911,17.32386,0.4842846,0.02440306,0.01073346,0.007578539,0.01397745,0.05,3690,1.435
1237666210324680783,-10.52974,2.14356,283.403414452607,18.7147006946082,21.46343,19.99273,19.22266,18.95407,18.71117,0.118711,0.01695959,0.01276307,0.0138165,0.03648927,-0.75,5324,0.613
1237666210324742640,2.583297,1.326972,283.418121371168,18.6686891569937,17.58226,16.01903,15.62524,15.48931,15.3887,0.01008202,0.003463739,0.003541009,0.003683079,0.005609603,-0.28,7190,0.313
1237666210324743363,-12.7374,0.9051101,283.447460052377,18.6761154457275,15.90749,14.44537,14.26292,14.24875,14.22043,0.005070615,0.003066038,0.003220278,0.003325678,0.004240947,-0.26,7439,0.235
1237666210324744972,0,0,283.483239380971,18.5252774393138,22.40987,19.99953,19.08529,18.69453,18.50327,0.2668688,0.01714201,0.01197087,0.01178694,0.0318268,-0.05,5190,0.825
1237666210324941617,-4.95983,1.439666,283.88760854337,18.3578000351544,21.02695,19.54926,18.68917,18.3549,18.12027,0.08588853,0.01274329,0.009428811,0.009424689,0.02331314,-1.22,5203,0.87
1237666210325005861,7.918683,3.1957,284.016755544116,18.3170174640995,22.53609,19.92935,18.852,18.48606,18.22447,0.2879173,0.01671639,0.01048313,0.01027447,0.02547002,-0.12,4775,0.95
1237666210325006007,0.2556589,-1.251849,284.105769186454,18.4314113871031,21.0008,18.8819,17.83004,17.40174,17.08599,0.0837439,0.008811376,0.006211736,0.006055582,0.01209351,-0.96,4457,1.15
1237666210325006106,0,0,284.129257356111,18.4155715053276,20.69845,18.74348,17.77953,17.38533,17.10175,0.06687065,0.00830471,0.006138314,0.006040805,0.01229251,-0.07,5099,0.864
1237666210325136629,-8.28245,2.265471,284.257834483285,18.2537759837322,21.49347,19.57537,18.5163,18.02122,17.74031,0.1203002,0.01299898,0.008480552,0.007807355,0.01821015,-0.07,5099,0.864
1237666210861155715,15.33218,-3.099208,282.675838406631,19.4335061778318,20.50164,17.98485,16.75461,16.23223,15.87604,0.05908208,0.005680117,0.004101608,0.0040216,0.006815601,0.25,4704,1.077
1237666210861155785,4.029074,1.326639,282.726523970334,19.5032588637857,19.75214,16.6044,15.06789,14.42317,13.9741,0.03594124,0.003727227,0.003066425,0.003165457,0.00389264,-0.04,4204,1.787
1237666210861155806,0,0,282.722817236092,19.4970791142218,21.98355,20.16287,19.03271,18.5974,18.22012,0.1904611,0.01923144,0.01231279,0.01132256,0.0282132,-0.23,4955,0.871
1237666210861155945,7.762775,-3.157598,282.677674988199,19.4212604651776,22.52842,20.56567,19.47948,19.08947,18.81726,0.2989109,0.02563196,0.01625358,0.01569844,0.04480724,-0.05,5190,0.825
1237666210861156135,4.005647,4.719133,282.686283122779,19.3915707638309,18.62486,17.1944,16.49863,16.20318,16.01195,0.01815109,0.004286159,0.003856763,0.003997964,0.007253144,-0.94,5613,0.712
1237666210861158276,3.983244,6.023974,282.658412788205,19.3787855652388,20.82441,18.92096,17.81868,17.29053,16.92836,0.07593729,0.008878442,0.006119878,0.005650852,0.01186635,-1.82,4231,1.337
1237666210861158373,3.747418,34.67208,282.711475039545,19.4742803628864,22.76684,20.69362,19.60127,19.1407,18.85368,0.3590323,0.02828757,0.01804683,0.01628102,0.04638571,0.05,4727,1
1237666210861220515,0.3505815,3.694591,282.80180919208,19.4488934756353,22.47988,20.3722,19.61357,19.28751,18.99711,0.3025062,0.02223284,0.01775437,0.01746502,0.0516196,-0.15,6155,0.499
1237666210861220958,0,0,282.841903894735,19.4450851762752,19.55585,16.43944,15.03575,14.4821,14.07681,0.03228932,0.00362499,0.003163808,0.003246976,0.00400461,-0.01,4217,1.429
1237666210861221246,1.987113,14.45385,282.825265712825,19.3776648649271,20.33713,18.60895,17.66184,17.25605,16.99864,0.05489174,0.007592935,0.005786864,0.005563726,0.01234556,-0.61,5132,0.764
