objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237662307272622605,-1.907186,-0.5775613,238.305961508632,29.2138993540102,22.93784,21.19925,20.8848,20.74996,20.65966,0.2872781,0.03311321,0.03659382,0.04839395,0.1379074,-0.17,3922,1.538
1237662307809558800,-3.101785,3.088005,238.853553386376,29.6220726942878,21.90607,19.3566,17.91519,16.88338,16.34172,0.1475974,0.01059343,0.006009349,0.00467116,0.007450637,-0.2,3717,1.502
1237662307809689686,-12.81448,-1.647088,239.140859358729,29.3656249666454,18.98726,19.27779,19.73112,20.04938,20.34091,0.01981901,0.009922734,0.01616474,0.02804792,0.1129374,-1.08,5373,0.539
1237662307809886403,-30.6493,-11.47114,239.556605666662,29.1766641002723,19.98518,19.54475,19.67464,19.82276,19.93452,0.03669312,0.01176777,0.01627864,0.02476767,0.0912402,0.06,7652,0.116
1237662335180931454,0,0,238.103816991846,31.7278081550167,21.32934,20.72697,20.53495,20.43339,20.40886,0.09117061,0.02708517,0.02946114,0.04197737,0.160611,-0.09,4662,1.173
1237662335717802208,-0.9183053,0.3006153,238.552152451888,32.118143750929,19.92661,18.67327,18.37613,18.23459,18.24019,0.03692891,0.007868166,0.007837517,0.009032369,0.02431671,-2,6000,0
1237662335717998753,3.775988,3.926981,238.855229049199,31.9005708352957,20.93337,20.12201,19.96196,19.8859,19.77266,0.07320978,0.01750411,0.01955419,0.02696153,0.08275144,-0.33,4547,1.323
1237662335717998753,3.775988,3.926981,238.855229049199,31.9005708352957,20.93337,20.12201,19.96196,19.8859,19.77266,0.07320978,0.01750411,0.01955419,0.02696153,0.08275144,-0.57,3714,1.633
1237662335718260897,4.027885,18.05089,239.54776683134,31.4518021665988,18.50013,18.09784,18.35439,18.59307,18.84939,0.01523114,0.006208814,0.007725703,0.01098045,0.03593882,0.06,7652,0.116
1237662335718326593,6.154595,12.4026,239.665027309558,31.396053528973,21.47758,19.0154,17.56273,16.56692,16.04429,0.1001731,0.009197935,0.005671765,0.004876886,0.006694073,-0.2,3717,1.502
1237662335718785100,-8.345115,0.6708964,240.510995126632,30.7434240369257,19.34888,19.40876,18.98931,18.60714,18.29647,0.02419399,0.01122891,0.01063071,0.01095376,0.02448586,-0.36,3962,1.354
1237662340548264551,0,0,237.24898078293,29.2264968597078,24.43761,21.758,21.14662,20.98958,20.96785,0.7149588,0.05220789,0.04437574,0.05456803,0.2019021,-0.05,5820,0.588
1237662340548526297,19.98993,9.694913,237.757278562003,28.8459555950409,19.52575,19.19096,19.39988,19.64032,20.16565,0.02654168,0.009943817,0.01325235,0.01947773,0.1059214,-0.01,4395,1.299
1237662340548526384,-3.143952,5.922764,237.817593745358,28.7965456058096,21.15117,18.49894,17.39738,17.00388,16.82228,0.07544124,0.007267001,0.005471715,0.005666498,0.01004345,-2.09,6537,0.18
1237662618649755892,-19.60785,0.6373899,236.475248172132,30.5084494281382,19.05369,18.12343,17.76504,17.60828,17.56889,0.02118125,0.0063638,0.006113973,0.00661113,0.0153709,-0.57,3714,1.633
1237662618649952424,-1.426489,11.33905,237.00952862642,30.3329915641662,18.40071,17.33241,17.26492,17.27239,17.34711,0.01491194,0.004813869,0.005027258,0.006012856,0.01308474,-1,8500,0
1237662618650018019,-1.727454,3.532886,237.096933218187,30.2105924228124,19.97653,19.07312,18.76275,18.64738,18.58638,0.03695166,0.009932416,0.009596258,0.01094185,0.02989487,0.6,3705,1.474
1237662619186495558,-0.4574457,8.502036,236.400297175297,31.0039769770243,18.62357,17.71359,17.41558,17.3041,17.28918,0.01792506,0.005441234,0.005355706,0.006139838,0.01272786,0.6,3705,1.474
1237662619186757707,7.095325,24.51574,237.020219261558,30.7848574063982,17.60206,16.72721,16.4688,16.36628,16.34224,0.01004986,0.004184546,0.004283769,0.004564228,0.007661861,-2.5,6500,0
1237662619186888805,-11.67023,6.67072,237.390057531199,30.622332281207,19.0265,18.05795,17.71691,17.58995,17.56045,0.02183153,0.006183445,0.006121075,0.006746153,0.01437296,-1.5,6000,0
1237662619186954612,27.20941,32.63865,237.497947130701,30.5047524017095,24.8044,22.30585,20.66493,18.63074,17.51604,0.8763074,0.0922142,0.0321132,0.01098473,0.01409189,-0.2,3717,1.502
1237662619724742926,0,0,239.71282695804,29.6042598821628,23.37129,21.79719,21.92089,21.94631,21.92043,0.4732291,0.05641446,0.09247636,0.1247037,0.4097011,0.25,5063,0.895
1237662619724742926,0,0,239.71282695804,29.6042598821628,23.37129,21.79719,21.92089,21.94631,21.92043,0.4732291,0.05641446,0.09247636,0.1247037,0.4097011,0.17,3900,1.363
1237662620260892979,-4.570207,-5.027074,238.530024558851,30.9489936399719,21.19776,18.88121,17.45034,16.45067,15.92284,0.09315389,0.008621026,0.005488728,0.00462642,0.007075458,-0.2,3717,1.502
1237662620260958328,-6.839602,4.222358,238.554789333315,30.9229814543555,23.83209,20.25784,19.40976,19.13959,18.96338,0.7046474,0.01878205,0.0138711,0.01457481,0.04371155,0.07,4650,1.074
1237662620260958372,-11.418,-6.390951,238.628782902212,30.9240516986026,20.88247,18.66288,17.2518,16.20069,15.65715,0.07540128,0.007819784,0.00516529,0.004493364,0.006439652,-0.2,3717,1.502
1237662620261024034,-25.35426,-36.81992,238.778062811282,30.748419737031,21.12095,18.83068,17.27211,15.80462,15.00186,0.09148411,0.008437607,0.005129705,0.00425346,0.005180291,-0.2,3717,1.502
1237662620261024132,0,0,238.678623093952,30.7960922154508,23.53252,22.31951,20.64992,18.75076,17.71874,0.6030579,0.08816176,0.03359845,0.01152336,0.01839129,-0.2,3717,1.502
1237662620261024153,3.817133,-9.566281,238.614871347865,30.6942372888037,21.51961,20.69064,20.5595,20.3568,20.41641,0.1255078,0.02555624,0.03157862,0.03520147,0.1564642,-2.32,4949,0.647
1237662620261417311,-132.2012,12.62412,239.597607687797,30.2235297790981,22.85274,20.90658,19.29231,17.38377,16.33621,0.3379708,0.02793425,0.01285129,0.006084546,0.008470827,-0.2,3717,1.502
1237662620261548085,0.9239077,8.647332,239.892646498688,30.0914301734703,17.88276,16.99423,16.75733,16.66189,16.64462,0.01231395,0.00452645,0.00455274,0.004936901,0.009708156,-2.5,6500,0
1237662640119546114,-1.372553,-0.4667466,238.17459588101,29.6776958754289,20.43276,17.76727,16.69418,16.30546,16.11813,0.04694353,0.005724079,0.004933583,0.005035003,0.006859864,-2.09,6537,0.18
1237662640119546215,-6.194092,-11.06205,238.287237031613,29.620210315291,21.34228,18.67515,17.24242,16.12934,15.52032,0.0882252,0.008029786,0.005457846,0.004906318,0.005673978,-0.2,3717,1.502
1237662640119742633,-4.806778,0.9122821,238.741668461018,29.4508298877032,19.10018,18.19004,17.90787,17.7992,17.7762,0.02050699,0.006554051,0.006486974,0.007205256,0.01577539,0.6,3705,1.474
1237662640119742633,-4.806778,0.9122821,238.741668461018,29.4508298877032,19.10018,18.19004,17.90787,17.7992,17.7762,0.02050699,0.006554051,0.006486974,0.007205256,0.01577539,0.6,3705,1.474
1237662640119742633,-4.806778,0.9122821,238.741668461018,29.4508298877032,19.10018,18.19004,17.90787,17.7992,17.7762,0.02050699,0.006554051,0.006486974,0.007205256,0.01577539,0.6,3705,1.474
1237662640655565294,0,0,236.745169840543,31.1549514485944,22.19954,21.42922,21.24907,21.13044,20.86637,0.1713789,0.04143403,0.04481522,0.05629691,0.1578399,0.15,5771,0.621
1237662640656023856,-15.53058,13.29616,237.628250507416,30.5623689028791,21.17853,20.06087,20.05486,20.14533,20.14281,0.07940894,0.01619927,0.01916282,0.02646818,0.08571142,-0.5,9500,0
1237662641193484669,0,0,239.241198131368,30.1768188267993,24.85481,22.90764,21.30037,19.01724,17.80296,0.653024,0.1227002,0.04676393,0.01242131,0.01648258,-0.57,3714,1.633
1237662641729896963,1.278976,16.5342,238.608307059729,31.0529687153072,21.49544,20.82032,20.67141,20.70337,20.71146,0.1009504,0.02500697,0.02836953,0.03771794,0.1583854,-0.01,4395,1.299
1237662642267029538,-23.07787,1.369313,239.293044252707,31.050436764777,17.89571,16.97327,16.66859,16.55688,16.51482,0.01104666,0.00466811,0.00485106,0.005311303,0.008111488,0.6,3705,1.474
1237662642267291837,8.295535,7.4438,239.844447775853,30.7085733299274,21.67134,19.26451,17.88335,16.79194,16.17126,0.104443,0.01026942,0.006382075,0.005594903,0.007120675,-0.2,3717,1.502
1237661463303684535,1.081263,-2.85027,238.816313255176,31.7266929470245,21.44301,20.40844,20.29165,20.21607,20.19793,0.094094,0.02050689,0.02322236,0.0294965,0.1000013,0.6,3705,1.474
1237661463303880848,-0.364648,-2.61871,239.200587502417,31.3841791834422,16.51539,15.45372,15.29144,15.2491,15.2921,0.006175392,0.003827837,0.003943215,0.004377539,0.005085792,-0.5,7000,0
1237661463303880973,4.5454,18.0521,239.190376575328,31.4079430923482,20.18868,19.31558,18.98395,18.83812,18.81904,0.0385941,0.01084797,0.01056391,0.01183369,0.03374523,0.6,3705,1.474
1237661463303881351,5.13423,8.331866,239.139052154437,31.4752218754685,22.90885,20.77223,19.87638,19.75232,19.41269,0.2948008,0.02591168,0.01795273,0.0207123,0.0527057,-0.16,5059,0.811
1237661463304208823,0,0,239.856320431051,30.9811978149222,22.14364,21.42638,21.36836,21.40672,21.1794,0.1674545,0.04516923,0.05249961,0.07507262,0.248013,-2.32,4949,0.647
1237661463304405195,-0.9160929,1.689493,240.21692686589,30.7592611387714,21.0187,19.74598,19.2657,19.11713,19.03455,0.07273056,0.0140181,0.01210043,0.01420052,0.04236173,-0.02,5563,0.701
1237661463840555450,0,0,238.889063792892,31.9669577606124,21.98964,21.31041,21.11408,20.96087,21.332,0.1617214,0.03765742,0.04473765,0.05442562,0.2492873,-0.17,3922,1.538
1237661463840620702,-3.789355,0.1164194,239.14122620435,32.0423539107629,20.12939,19.02181,19.12155,19.10582,19.20455,0.03926181,0.009298829,0.01146743,0.01412911,0.04202726,-2.5,7500,0
1237661463841014090,-2.818503,-5.340256,240.071099067272,31.461577124293,21.30575,20.12965,20.12189,20.25988,20.08807,0.08820338,0.01751894,0.02090452,0.02995072,0.09071036,-0.08,7354,0.105
1237661463841341854,-92.91978,223.0305,240.64941464718,31.0163761519616,23.82699,21.26575,19.48375,18.19826,17.49339,0.6683971,0.03706283,0.0139824,0.008706041,0.01352543,-0.2,3717,1.502
1237661464377491748,-9.111971,12.18709,239.494654952738,32.2487522058644,19.59148,18.67732,18.29694,18.17954,18.13448,0.0277214,0.007917171,0.007650714,0.008477675,0.02096077,0.6,3705,1.474
1237661464377688119,-3.390584,2.969365,239.782743130863,31.9254222192043,18.17532,16.96424,16.82734,16.8055,16.83312,0.01312316,0.004675967,0.004910657,0.005680999,0.01004585,-1.5,7500,0
1237662306735554771,-5.074444,-9.726808,237.722011995735,29.247242979601,21.56731,19.08171,17.71486,16.62541,16.05714,0.1122396,0.009073114,0.005863829,0.004784459,0.007109058,-0.2,3717,1.502
1237662306735555193,-21.74911,7.429471,237.738035681711,29.2398215308073,22.29535,21.76841,21.63249,21.58104,21.64432,0.192083,0.04959473,0.06545015,0.08740694,0.3638044,0.17,3900,1.363
1237662306735752152,-14.29467,-8.090958,238.246685470536,28.9574964743128,22.65459,21.18493,21.0144,20.79378,20.63104,0.2510476,0.03159479,0.04076668,0.0454368,0.1643978,0.21,4437,1.08
1237662306735816728,-4.573905,28.40526,238.18014473368,28.8029244723216,18.02092,17.73547,18.02922,18.30733,18.52042,0.01228938,0.005455486,0.006604279,0.008677014,0.02866497,-0.01,4395,1.299
1237662307272032447,-2.88771,5.41394,237.147679235078,30.0315177683934,16.797,15.53059,15.45406,15.44385,15.43805,0.006715307,0.00340068,0.003855743,0.00414679,0.005261241,-2,6500,0
1237662307272097888,-5.130046,2.802697,237.216202987194,29.8245012924448,18.17247,17.05115,17.00718,17.03131,17.06955,0.01227849,0.004320087,0.004820784,0.00566639,0.01034879,-1.5,7500,0
1237662307272098210,0,0,237.237985702088,30.0329130149943,24.93122,23.15922,21.21853,19.12941,17.95774,0.6234218,0.1778107,0.04758744,0.01496712,0.01817189,-0.2,3717,1.502
1237662307272163748,0.7039006,8.713597,237.42306651859,29.8889105458405,21.59785,20.36045,20.17946,20.01949,20.09138,0.09747781,0.01949138,0.02074405,0.02640819,0.08751465,0.6,3705,1.474
1237662307272228913,-6.935209,1.360515,237.558294158239,29.7320179768289,19.30902,18.1544,18.27956,18.39101,18.56851,0.02215883,0.006225733,0.007209067,0.009522474,0.02675677,-2.5,9000,0
1237662307272294597,5.333738,0.004616999,237.728162318064,29.701297248908,20.62678,20.39164,20.67369,20.84861,21.16798,0.05141442,0.01987499,0.03020584,0.05352355,0.2228344,-2.5,9000,0
1237662307272491095,-14.38107,11.98952,238.113653301394,29.4092277134094,17.81614,16.8686,16.58781,16.47021,16.45382,0.01036202,0.004238761,0.004299215,0.004584712,0.007701135,-1.5,6500,0
1237662307272753216,7.347506,12.7594,238.609068109994,29.0699222544619,19.1045,18.86501,19.16805,19.43447,19.65654,0.01982694,0.008440041,0.01127181,0.0174775,0.0555556,-2.5,9000,0
1237662307272753418,-21.23075,17.98112,238.735234133,29.1576938322754,21.21314,18.75887,17.3136,15.78253,14.95198,0.07235516,0.008031727,0.004956343,0.004079538,0.004900305,-0.57,3714,1.633
1237662307272753574,0,0,238.759317630808,29.1719426020686,24.08474,23.17409,21.46906,19.00511,17.69592,0.558321,0.1563458,0.05834872,0.01333022,0.01450693,-0.2,3717,1.502
1237662307272819139,0,0,238.791564016976,29.075172196259,22.45881,21.78801,21.6322,21.56589,21.08006,0.1869141,0.05118726,0.06628033,0.09229145,0.1826264,-1.08,5373,0.539
1237662307808969201,-14.07798,5.012979,237.604975659262,30.3150250089142,22.18666,20.84734,20.64757,20.53918,20.35769,0.1792516,0.02822375,0.03082524,0.0424047,0.1251904,0.17,3900,1.363
1237662307808969201,-14.07798,5.012979,237.604975659262,30.3150250089142,22.18666,20.84734,20.64757,20.53918,20.35769,0.1792516,0.02822375,0.03082524,0.0424047,0.1251904,-0.09,4662,1.173
1237662307809428194,5.041552,1.631073,238.622339062857,29.7584990175013,22.35178,21.0192,20.93283,20.96384,20.90849,0.2141712,0.02949181,0.04096923,0.06332789,0.2017175,0.09,9899,-0.199
1237662307809689846,-7.000607,7.909915,239.178118851988,29.4234067984557,20.13658,19.28301,18.9551,18.84955,18.82488,0.03872963,0.009990048,0.01011514,0.01229025,0.0338904,0.6,3705,1.474
1237662307809820705,0,0,239.411839072022,29.3115017718807,19.1723,17.90174,17.39702,17.12,17.37494,0.02199478,0.005603049,0.005051568,0.005217911,0.01362138,-0.32,5476,0.645
1237662335181258867,-0.2820813,0.7206411,238.835895531545,31.233724732762,18.62121,17.41402,17.29296,17.27155,17.26321,0.01560424,0.004950944,0.004914788,0.005636347,0.01281989,-1,7000,0
1237662335181520904,-3.364869,3.406568,239.346202204348,30.9526478578544,18.07677,16.92494,17.15635,17.32868,17.43593,0.01161457,0.004203928,0.00480442,0.00581346,0.01433518,-0.5,9500,0
1237662335181521179,-39.59712,-10.02759,239.479339653084,30.8903881344751,24.7493,21.47179,19.96638,18.40477,17.53744,0.6694228,0.04634808,0.01980487,0.009634058,0.01508537,-0.2,3717,1.502
1237662336255131964,14.11556,25.6423,239.721864392486,31.7395810573235,21.59534,19.1118,17.67808,16.38971,15.72332,0.1047115,0.00962349,0.005797768,0.00461117,0.006443948,-0.2,3717,1.502
1237662336255197752,0,0,239.798262547986,31.6951710103311,23.87589,22.78254,21.18781,19.36839,18.35581,0.5814028,0.1290702,0.04970825,0.01820202,0.02734738,-0.54,3710,1.633
1237662340548198826,-4.51298,-3.676184,237.055293601415,29.2052197153832,22.02562,21.15361,20.98495,20.88675,20.70425,0.1448418,0.03321758,0.03998878,0.05221535,0.1733051,-2.35,5880,0.359
1237662340548395499,0,0,237.535076352996,28.9203909756731,21.87955,21.2942,21.08576,21.10557,21.33786,0.1271431,0.03730054,0.04107274,0.06120664,0.2725302,-0.17,4247,1.487
1237662340548591685,3.375397,21.05995,237.956584888631,28.8211188269407,17.19269,16.20481,15.8856,15.7599,15.74461,0.008279163,0.003973516,0.004082993,0.004823383,0.006483162,-1.5,6000,0
1237662341084611007,0,0,236.369611019484,30.1439796607028,24.02634,22.65888,21.24638,18.61248,17.19049,0.6544787,0.1054944,0.04782924,0.01038696,0.01268551,-0.2,3717,1.502
1237662341084676101,-4.86119,2.170784,236.439086355384,30.1457234327541,19.19256,18.12278,17.75917,17.60307,17.60428,0.02319642,0.006145764,0.006088766,0.00654584,0.01641473,-0.45,5873,0.53
1237662341085462904,0.3639598,11.74086,238.277607050496,29.2031515193273,24.67963,21.74503,20.01516,18.81301,18.1917,0.7376553,0.05036713,0.01997406,0.01166804,0.02383105,-0.2,3717,1.502
1237662618649821614,0,0,236.607135179646,30.5514165390505,23.34895,21.84192,21.76569,21.90565,21.54226,0.5354062,0.0662025,0.08084596,0.1426311,0.3416776,0.14,5807,0.605
1237662618650738917,0.7433664,-0.2535121,238.656849083997,29.3577666384122,19.64565,18.49996,18.50835,18.57585,18.72702,0.03039399,0.00746579,0.008352,0.01048181,0.03341179,-1.5,8500,0
1237662619186561502,0,0,236.590200607483,31.0028907023559,22.13336,21.31003,21.04867,21.13853,21.17895,0.2204453,0.04336943,0.04767735,0.0695283,0.2528076,0.25,5063,0.895
1237662619186889055,0,0,237.243536377435,30.59262750932,23.80239,22.73538,21.01316,18.95816,17.83117,0.7443497,0.1326123,0.04566446,0.01316735,0.01705976,-0.2,3717,1.502
1237662619187019817,-34.40571,28.63761,237.560864098123,30.4215668010264,16.60028,15.72068,15.4317,15.31033,15.28074,0.006554218,0.003607199,0.004017109,0.003940733,0.0053105,-2.5,6000,0
1237662619187019817,-34.40571,28.63761,237.560864098123,30.4215668010264,16.60028,15.72068,15.4317,15.31033,15.28074,0.006554218,0.003607199,0.004017109,0.003940733,0.0053105,0.17,3900,1.363
1237662619187086266,0,0,237.652279516595,30.3340999197075,25.21033,23.65586,22.20009,19.47905,18.05021,0.7822523,0.2793342,0.1146281,0.01826225,0.01989168,-0.54,3710,1.633
