objid,pmL,pmB,ra,dec,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,elodieFeH,elodieTEff,elodieBV
1237665102210793486,-1.76549,23.35477,213.725548171608,31.4553630735395,20.91987,18.50108,17.04933,16.12679,15.65147,0.0771864,0.007313233,0.004662666,0.004514467,0.006114862,-0.04,3980,1.491
1237665102211776626,1.169091,-0.3676142,216.239077374816,30.7238687372115,20.4211,19.2674,18.92955,18.77424,18.76537,0.05551088,0.01083513,0.01071457,0.01189067,0.03647445,-1.16,5961,0.452
1237665102211776666,-17.64303,94.53316,216.356655046988,30.8420880588972,23.1896,20.29174,18.83726,18.05869,17.69306,0.5076329,0.02020066,0.0102669,0.008007242,0.01696672,-0.06,3858,1.41
1237665102211776690,1.088646,-5.230331,216.366770539039,30.7093187555013,20.30569,18.25095,17.46298,17.16068,17.02166,0.051353,0.00652217,0.005429683,0.005723502,0.01139239,-0.39,4576,0.983
1237665102747467934,-23.33643,18.63024,213.492234645233,31.9808752038804,21.40255,18.97589,17.58311,16.65618,16.15361,0.1208255,0.009107182,0.005663183,0.004651402,0.007611773,-0.2,3717,1.502
1237665102747533440,-30.54166,60.52761,213.593405939457,31.9097539877026,20.89256,18.56441,17.16593,16.04435,15.46632,0.08136173,0.007377021,0.004847874,0.004325395,0.005903715,-0.2,3717,1.502
1237665102747533442,-42.32119,25.8548,213.604458478866,31.9332801702894,21.67391,19.43406,18.09528,16.85651,16.23278,0.1502908,0.01163525,0.007021909,0.005149867,0.007891355,-0.2,3717,1.502
1237665102747533480,-18.47628,5.239094,213.669195253843,31.9004342054899,20.02712,17.56499,16.12627,14.80007,14.11738,0.04317097,0.004949782,0.003721169,0.003912425,0.004245897,-0.2,3717,1.502
1237665102747599073,0.7299562,-13.97156,213.697439349619,31.8569119432805,22.01418,20.92128,20.77642,20.69391,20.55371,0.2051338,0.03297018,0.04423998,0.05022286,0.1926061,0.17,3900,1.363
1237665102748189085,0,0,215.215557499802,31.3967587719127,23.57411,21.85133,21.52389,21.17031,21.09658,0.7721072,0.06340247,0.06819949,0.07557116,0.2777233,-0.27,4066,1.381
1237665102748189085,0,0,215.215557499802,31.3967587719127,23.57411,21.85133,21.52389,21.17031,21.09658,0.7721072,0.06340247,0.06819949,0.07557116,0.2777233,0.09,9899,-0.199
1237665102748582684,0,0,216.363030714285,31.2401483404367,22.52576,21.57271,21.53619,21.7663,21.17545,0.3170067,0.0510243,0.07448993,0.1204314,0.3024744,-1.24,6808,0.313
1237665102748778739,-1.221589,6.912171,216.699520291815,31.0514570069317,21.93241,20.92836,20.71098,20.59292,20.28828,0.1805691,0.03123376,0.03420845,0.04383521,0.1383685,-1.56,5734,0.427
1237665103285125705,0,0,215.641188699476,31.9337395225161,24.41493,21.49351,20.94195,20.68593,20.48293,0.9577232,0.04739636,0.043132,0.05535891,0.1441016,0.14,5807,0.605
1237665103821865125,-9.537593,-6.116121,215.390184707759,32.2475386525137,24.30755,20.93434,19.26363,17.67444,16.8461,1.256516,0.03167294,0.01310775,0.00693954,0.0100351,-0.2,3717,1.502
1237665126943687149,0,0,212.761957965551,30.6122062863868,22.47858,21.784,21.77732,22.06244,22.1113,0.2632409,0.05764529,0.07989013,0.1578572,0.5204409,-0.01,4395,1.299
1237665126943818225,12.17177,15.64243,213.110330650214,30.5909071953829,24.42389,21.88061,20.43567,19.5211,18.98062,0.7725152,0.05922509,0.02721425,0.01903654,0.04311632,-0.2,3717,1.502
1237665126943883487,-30.41771,14.59022,213.269021440466,30.4731717185669,21.64102,18.90997,17.57775,16.56593,15.94411,0.120971,0.008955175,0.005828785,0.005169543,0.006795522,-0.2,3717,1.502
1237665126943948921,0.6000379,-2.863283,213.446722121569,30.3896973388251,19.91821,18.97747,18.70171,18.62762,18.57497,0.03523624,0.009180889,0.009228348,0.01099072,0.03208406,0.17,3900,1.363
1237665126943948973,0,0,213.347646187195,30.4352722217001,22.7538,20.8355,19.32117,18.7388,18.32464,0.301497,0.02739805,0.01295851,0.01163485,0.02642017,-0.36,3962,1.354
1237665126944342145,0,0,214.39820547452,30.1171841862934,24.32586,23.11733,21.71237,19.81299,18.95294,0.8289001,0.1717843,0.08891858,0.02749383,0.04559643,-1.29,6000,0.45
1237665126945062990,-11.99264,5.168924,216.265969810828,29.7704545307544,17.53782,16.47435,16.42844,16.45956,16.51172,0.009518247,0.004128993,0.004502792,0.005166972,0.008698748,-1.5,7500,0
1237665126945194113,0.8036546,7.605011,216.512547770346,29.5514959904352,20.38413,19.44622,19.15489,19.06359,19.00101,0.04821993,0.01167385,0.01193039,0.01467123,0.04526189,-1.5,6000,0
1237665126945194507,-14.08624,41.00955,216.589987535332,29.6753813598499,24.09869,21.30708,19.82178,18.87945,18.28792,0.7446395,0.03769436,0.0179761,0.01279558,0.02564846,-0.2,3717,1.502
1237665127480558223,0,0,212.930591958784,30.9693788792985,22.7507,21.35826,21.36429,21.63728,21.31052,0.3155388,0.03971128,0.05624718,0.109159,0.2887267,0.6,3705,1.474
1237665127480623180,0.8117892,0.6156773,212.980945282454,30.9514934712019,20.49624,19.37021,19.29747,19.31619,19.26231,0.05378939,0.01112298,0.01304367,0.01714531,0.05145793,0.6,3705,1.474
1237665127480623180,0.8117892,0.6156773,212.980945282454,30.9514934712019,20.49624,19.37021,19.29747,19.31619,19.26231,0.05378939,0.01112298,0.01304367,0.01714531,0.05145793,-1.5,7500,0
1237665127480623315,-24.40022,-37.03973,213.061630522169,30.8921146377861,23.96373,20.8635,19.15546,16.83278,16.38297,0.7440212,0.02766944,0.0120824,0.005677852,0.007513578,-0.2,3717,1.502
1237665127481016582,0,0,214.166913329622,30.7739446074344,24.11671,21.82904,21.06722,20.95202,21.11721,0.7672287,0.05542379,0.04386149,0.05947215,0.2481368,0.14,5807,0.605
1237665127481017060,0,0,214.092440707606,30.7633790549973,23.89379,21.74239,21.47427,21.29302,21.26506,0.7013286,0.0526867,0.06208973,0.08149783,0.2831214,-0.45,3700,1.756
1237665127481147929,0,0,214.362450877815,30.6169884512656,22.82043,21.62346,21.53886,21.79833,22.08571,0.3128832,0.04739903,0.0651173,0.1172872,0.4887563,-0.33,4547,1.323
1237665127481278614,-4.618456,9.67708,214.776207887583,30.514946240764,19.52372,18.65493,18.32753,18.18906,18.15578,0.02826006,0.007848416,0.007947563,0.008988515,0.02218626,0.09,9899,-0.199
1237665127481868391,-0.6114064,0.7429414,216.180783359042,30.1227329497348,19.87158,17.80448,16.95423,16.61989,16.45263,0.03477135,0.005680827,0.005027611,0.005271875,0.008300981,-0.39,4576,0.983
1237665127481933875,-2.627683,2.034237,216.444638668471,30.1438437552077,19.11259,17.92194,17.45036,17.23422,17.14049,0.02224519,0.005912138,0.005795793,0.006304851,0.01184799,-1.48,5257,0.638
1237665128017625432,0,0,213.551358952435,31.3302336805423,24.12585,21.46084,20.87248,20.65224,20.50194,0.7054667,0.03981107,0.03847999,0.0439287,0.1509561,-2.09,6537,0.18
1237665128017822049,5.307826,7.93032,214.036153239,31.2539418325413,21.90747,20.68935,20.45553,20.36012,20.24368,0.1453903,0.02429316,0.02766825,0.03612429,0.1229979,0.09,9899,-0.199
1237665128017822122,0,0,213.983690174897,31.2597603697207,23.41164,21.70076,21.30867,21.24503,21.40344,0.4660984,0.05108352,0.0527969,0.0744938,0.3197784,-2.09,6537,0.18
1237665128017952930,-13.56717,6.938569,214.36685298945,31.0054710426396,19.41451,18.58481,18.32077,18.26612,18.2511,0.02629431,0.007538423,0.007820596,0.009109527,0.0245871,-0.28,4246,1.108
1237665128018411528,-2.474507,25.58344,215.491987198994,30.7751563882756,17.14962,16.23837,15.97619,15.8886,15.8736,0.008603131,0.004149242,0.004522877,0.004807634,0.007120172,-1.5,6500,0
1237665128018411528,-2.474507,25.58344,215.491987198994,30.7751563882756,17.14962,16.23837,15.97619,15.8886,15.8736,0.008603131,0.004149242,0.004522877,0.004807634,0.007120172,-2,6000,0
1237665128018673801,-11.75051,-1.171165,216.22830623103,30.6314274796928,19.32688,18.53197,18.22258,18.11539,18.01542,0.02519536,0.007400305,0.007474641,0.008652026,0.02125489,-2.5,6000,0
1237665128554234089,-9.553791,6.308698,213.01493103959,31.7381621498327,19.51507,18.37607,18.60763,18.79666,18.95768,0.03000096,0.006801145,0.008945264,0.01205088,0.04484593,-1.5,9000,0
1237665128554365132,0,0,213.327488277394,31.8585164899299,22.40027,20.52826,18.92761,17.05874,16.02751,0.2355715,0.02085257,0.01062663,0.00569218,0.007506029,-0.2,3717,1.502
1237665128554561640,3.379154,12.40535,213.784520785792,31.6022511936392,19.26209,18.37808,18.0413,17.91376,17.83422,0.02540567,0.006844085,0.006925692,0.007736726,0.01998367,-2.03,5937,0.43
1237665128554561722,7.713277,6.245023,213.92237707304,31.7144563608956,21.26265,20.2965,20.26621,20.28433,20.22071,0.09743252,0.01776494,0.02455681,0.03351969,0.130989,-0.42,4244,1.566
1237665128554561948,0,0,213.754450755519,31.5720860942407,23.18326,23.25899,21.41907,19.34874,18.19762,0.4527562,0.1666255,0.06141908,0.01746104,0.026433,-0.57,3714,1.633
1237665128554692612,-0.8077708,4.400079,214.104589355507,31.6107555369373,18.75686,17.89051,17.60869,17.47783,17.4542,0.01946549,0.005860722,0.005973719,0.006533186,0.01552411,0.6,3705,1.474
1237665128554823813,12.51176,11.18714,214.555071161578,31.3944791956882,19.61782,19.13752,19.07749,19.07832,19.16882,0.03087532,0.009512788,0.01143171,0.01419565,0.05347171,0.06,7652,0.116
1237665128554823813,12.51176,11.18714,214.555071161578,31.3944791956882,19.61782,19.13752,19.07749,19.07832,19.16882,0.03087532,0.009512788,0.01143171,0.01419565,0.05347171,-2.32,4949,0.647
1237665128554889263,-7.940126,19.05738,214.66570347185,31.3615480031905,18.79818,17.87666,17.58337,17.51426,17.46345,0.01938512,0.005794825,0.005948321,0.006785317,0.01572463,0.6,3705,1.474
1237665128554889531,-4.997849,-1.878195,214.696368243648,31.3922084779464,21.90693,21.06909,20.80568,20.65837,20.19959,0.1507241,0.02952386,0.03654357,0.04401205,0.1272494,0.14,5807,0.605
1237665128555151379,-8.559259,4.10256,215.318728873363,31.2347764753439,18.1524,17.22939,16.94391,16.83909,16.83153,0.0141476,0.00481677,0.005047426,0.005597564,0.01098321,0.6,3705,1.474
1237665128555151489,-5.713597,8.117797,215.313003219454,31.2898022002126,19.41442,18.50409,18.16042,18.02298,17.98939,0.02824949,0.007211362,0.007297875,0.008163448,0.02272204,0.09,9899,-0.199
1237665128555216935,-2.940886,4.538713,215.5485124999,31.3002514769235,16.60334,15.38902,15.46173,15.53883,15.59282,0.007247007,0.003759912,0.004104711,0.004538014,0.006473032,-1.67,7852,0.107
1237665128555413717,-16.79534,115.7477,215.999202994391,31.1266702342004,24.71248,21.2144,19.63389,17.61727,16.46648,0.8417213,0.03282667,0.01591867,0.006932494,0.009199869,-0.57,3714,1.633
1237665128555413729,2.966475,10.13518,216.00227211331,30.9994793779386,23.1877,21.3996,19.80725,17.9026,16.83871,0.4556314,0.03795565,0.01778416,0.007814733,0.01117433,-0.2,3717,1.502
1237665128555479092,-4.29354,3.891854,216.149766420139,31.0529407411356,18.25778,17.2275,17.21717,17.25692,17.2864,0.01516121,0.004819226,0.005392013,0.006162452,0.01428506,-1,8500,0
1237665128555675719,-9.650442,6.661064,216.678175075224,30.8375286528222,22.07817,19.2313,18.7505,18.55621,19.40541,0.1798432,0.009954287,0.009630488,0.01073263,0.06621266,-2.09,6537,0.18
1237665128555675719,-9.650442,6.661064,216.678175075224,30.8375286528222,22.07817,19.2313,18.7505,18.55621,19.40541,0.1798432,0.009954287,0.009630488,0.01073263,0.06621266,0.09,9899,-0.199
1237665128555675711,-6.22061,12.22813,216.715440057457,30.9605126666321,18.83375,17.98668,17.6619,17.50684,17.4836,0.02033893,0.005971908,0.006052238,0.006679782,0.01599214,0.6,3705,1.474
1237665129628368915,-13.04836,0.3626359,214.236152164238,32.3578796614711,19.10937,18.24864,18.00413,17.9075,17.85772,0.02334355,0.006606281,0.006564427,0.007815995,0.01938655,-1.5,6500,0
1237665128555610223,9.82033,43.1666,216.551214703578,30.8823130124579,18.30786,17.34365,16.96615,16.82615,16.76324,0.01532381,0.004953528,0.005021444,0.005408871,0.01067089,-1,6000,0
1237665128555085943,-3.827091,3.651577,215.17016958108,31.1970561390176,19.80065,18.76621,18.59922,18.53454,18.5338,0.03424681,0.008066245,0.008870327,0.0103862,0.03275456,-1.5,6500,0
1237665128555021179,0,0,215.061153855257,31.2858315257598,25.28757,21.87146,21.54494,21.36999,21.36354,0.6999224,0.05640471,0.06577709,0.0844686,0.353725,0.25,5063,0.895
1237665128554954914,3.096938,-0.1534654,214.89270911504,31.4136016978771,20.24246,19.11908,19.17205,19.22161,19.31874,0.0470669,0.009444382,0.01208439,0.01569767,0.06280458,-2,7500,0
1237665128554890129,0,0,214.77836266317,31.4773376604669,23.56577,21.72304,21.43867,21.14021,21.19376,0.5957302,0.04891597,0.06362474,0.06976898,0.3189773,-0.25,4318,1.226
1237665180057600090,-69.62332,-29.16183,213.463974199294,29.4918695842917,21.03169,18.72604,17.41105,16.12668,15.46366,0.07775464,0.007866469,0.005348784,0.004454214,0.005842626,-0.05,5820,0.588
1237665128554692925,34.88985,36.68384,214.204540624259,31.4314378568094,24.41298,22.03524,20.42961,18.54581,17.50367,0.8524426,0.06043171,0.0272811,0.0105958,0.01628835,-0.57,3714,1.633
1237665128554562237,-4.048669,-1.622655,213.867339496128,31.6348989464529,22.47494,21.18243,20.96865,20.871,20.70342,0.2544263,0.03252063,0.04211157,0.05503754,0.2010943,0.09,9899,-0.199
1237665180058452017,3.181882,18.34089,215.667441262941,28.9938256184764,18.60857,17.70987,17.36143,17.23416,17.23111,0.01774072,0.005149143,0.00527565,0.005720753,0.01309022,-2,6000,0
1237665128554234013,-24.4527,39.16304,212.966857636962,31.9005355806308,21.57554,19.14568,17.69063,16.69622,16.12875,0.1266051,0.009559435,0.006193356,0.005415988,0.007832281,-0.2,3717,1.502
1237665180058452121,0.4693048,3.332671,215.655370637899,29.0386572291357,19.49471,18.51983,18.16872,18.02278,18.00155,0.02972581,0.007067156,0.007114714,0.007897789,0.02145732,-0.28,6278,0.427
1237665180058452194,-8.972813,-1.929574,215.725939975096,28.9738911157736,20.24595,19.43223,19.13608,19.03262,19.05546,0.04745632,0.01110858,0.01155163,0.01375904,0.04620426,-2.03,5937,0.43
1237665128018870292,-8.799841,37.36426,216.672501812978,30.4870045600343,16.79344,15.64029,15.16971,14.98325,14.92745,0.007426357,0.003963905,0.004031433,0.004556081,0.005473456,-0.76,5320,0.704
1237665180594143602,0,0,212.850921928406,30.13660583935,23.59336,20.74241,19.14342,17.1136,15.99378,0.5284533,0.02553697,0.01178931,0.005463852,0.006526492,-0.2,3717,1.502
1237665128018804999,-2.480423,22.04471,216.627405927566,30.5124422670811,20.53567,19.38404,18.87273,18.67571,18.62879,0.05412471,0.01107889,0.01022447,0.01146852,0.03360743,-0.76,5320,0.704
1237665128018804846,0.3530739,9.848329,216.516907968675,30.4863116392451,18.76932,17.77354,17.4052,17.26561,17.24753,0.01845913,0.00567204,0.005684108,0.006212015,0.0132564,-1.5,6000,0
1237665180595257597,-4.000409,7.678135,215.719471731221,29.5383786558079,19.77696,18.88334,18.54887,18.42598,18.36491,0.03252583,0.008668877,0.008286856,0.01012332,0.02565211,0.6,3705,1.474
1237665128018673801,-11.75051,-1.171165,216.22830623103,30.6314274796928,19.32688,18.53197,18.22258,18.11539,18.01542,0.02519536,0.007400305,0.007474641,0.008652026,0.02125489,0.6,3705,1.474
1237665128018280650,-19.03427,1.132174,215.167547817189,30.921651897801,21.21322,20.73251,20.62924,20.52971,20.43135,0.09010724,0.02539729,0.03223674,0.04285969,0.1606946,-2.32,4949,0.647
1237665128018280639,0,0,215.27559782355,30.9276829053359,24.38378,22.4649,20.86217,18.41122,17.05303,0.7366573,0.08797644,0.03619379,0.009855401,0.01198848,-0.2,3717,1.502
1237665128018215086,-8.842743,19.61272,215.110810386173,30.9158713259745,19.14861,18.28587,17.94242,17.78965,17.72338,0.02286655,0.006777745,0.00674008,0.007494459,0.017742,0.6,3705,1.474
1237665128017363018,71.71868,59.7127,212.78621681048,31.4237745846058,22.4415,20.0482,18.43943,17.21052,16.54348,0.2328768,0.01584858,0.008298271,0.006325726,0.00924495,-0.2,3717,1.502
1237665128017362975,-4.94397,0.4019645,212.89379242098,31.4717937186924,16.44116,15.32263,15.10773,15.04259,15.04084,0.006517913,0.003937495,0.004374576,0.004733054,0.005615231,-2,6500,0
1237665330400592123,1.245796,5.796194,215.036109712654,28.9951361039283,21.72035,21.12595,20.97608,20.87425,20.6211,0.1562695,0.0367262,0.04716584,0.06290926,0.2082632,0.25,5063,0.895
1237665128017297615,8.56111,8.865384,212.699939573284,31.367570501729,19.45683,18.55884,18.24647,18.1392,18.11087,0.02719951,0.007484017,0.007652252,0.008644421,0.02269625,0.17,3900,1.363
1237665330400723223,0,0,215.398914039118,28.9766106890387,21.66125,20.90565,20.81778,20.69192,20.654,0.1538413,0.03110109,0.04163418,0.05456483,0.2144462,-0.01,4395,1.299
1237665127481933845,-22.24121,-6.504453,216.339385583844,30.1171949473276,18.4449,17.58053,17.31402,17.21611,17.18796,0.01548182,0.005347896,0.005550697,0.006249249,0.01209665,-2,6500,0
1237665127481868406,-6.933413,7.333152,216.195940518654,30.0846437087655,19.60692,18.63304,18.36102,18.27443,18.28369,0.02942387,0.007782805,0.008082196,0.00943306,0.02429779,-1.5,6500,0
1237665127481671775,2.626422,3.336352,215.699009657654,30.3045809847235,19.94295,19.07399,18.76596,18.65581,18.59517,0.03742531,0.009529566,0.00973316,0.01159609,0.03121585,-0.57,3714,1.633
1237665127481606728,0,0,215.5418061312,30.2916605940692,24.0846,21.61604,21.04243,20.94782,21.0083,0.7969739,0.04886966,0.04452953,0.05896156,0.2391719,-0.05,5820,0.588
1237665127481606660,0,0,215.529480675584,30.3173099029849,25.14641,23.26935,21.57928,19.4374,18.33151,0.8002853,0.1866551,0.06887595,0.01859961,0.02623237,-0.57,3714,1.633
1237665127481606172,-50.46049,16.97216,215.510377328128,30.3020015145996,18.94384,18.6428,18.95757,19.21928,19.53969,0.02024131,0.00778654,0.01077298,0.01584159,0.06694449,-0.01,4395,1.299
1237665127481475332,2.240258,3.905633,215.323537621056,30.4235568930534,21.08195,20.2713,20.02198,19.90404,19.59542,0.08248157,0.01892337,0.02032485,0.02618418,0.06926834,-0.2,3717,1.502
1237665127481409834,-11.38398,-4.353446,215.113697845733,30.3611675672539,25.40392,21.02005,19.64822,18.35499,17.66863,0.6424138,0.03140541,0.01588116,0.009754677,0.01633297,-0.2,3717,1.502
1237665127481409750,12.9131,28.82602,215.076129534079,30.3965711150394,22.75051,19.93795,18.33045,16.80005,15.94576,0.3158241,0.01567617,0.008060239,0.005725565,0.006815966,-0.2,3717,1.502
1237665127481278614,-4.618456,9.67708,214.776207887583,30.514946240764,19.52372,18.65493,18.32753,18.18906,18.15578,0.02826006,0.007848416,0.007947563,0.008988515,0.02218626,0.09,9899,-0.199
1237665330937724934,3.768215,-3.022057,215.747851227457,29.2989941396258,18.87202,16.60933,15.66228,15.31849,15.15214,0.0200029,0.003759526,0.003258201,0.003377788,0.004750835,0.07,4528,1.038
1237665127481213010,-6.68252,2.089244,214.634650762406,30.543847398261,17.97103,16.83619,16.84054,16.8976,16.96771,0.01194824,0.004460628,0.005036124,0.005920822,0.01077676,-0.5,8500,0
1237665127481148044,0,0,214.382794189336,30.5700849823718,23.68892,21.96878,21.73639,21.59038,21.49046,0.5914119,0.06132252,0.07668933,0.09806269,0.3301945,-0.41,6180,0.429
1237665127481147929,0,0,214.362450877815,30.6169884512656,22.82043,21.62346,21.53886,21.79833,22.08571,0.3128832,0.04739903,0.0651173,0.1172872,0.4887563,0.6,3705,1.474
1237665331474137653,0,0,214.802124485441,29.8736954751323,25.87037,21.79994,21.23617,21.04032,21.63795,0.655171,0.0665304,0.06238101,0.08454147,0.4855554,-2.09,6537,0.18
1237665101136724657,0,0,212.667716160082,30.7709269136723,23.9311,23.13984,21.25796,19.37395,18.32828,0.8315673,0.2020646,0.05753808,0.01837534,0.02720735,-0.57,3714,1.633
1237665127481147398,-10.93071,-1.76827,214.301068759097,30.5588204279297,17.78275,16.63995,16.71325,16.79069,16.86448,0.01107589,0.004291971,0.004900288,0.005700179,0.01014833,-1.5,8500,0
1237665101136986644,0,0,213.440363146644,30.6508525284519,23.74906,21.42064,21.12117,20.93766,20.88211,0.6923348,0.04985448,0.05429276,0.05764088,0.2262936,0.09,9899,-0.199
1237665101137051743,1.066166,0.3242243,213.452361400528,30.5550292711201,20.91558,19.7689,19.4586,19.34405,19.31555,0.07729375,0.01520954,0.01527711,0.01759326,0.06060502,-2,6000,0
1237665101137379851,0,0,214.426262730494,30.4193617114067,23.05094,21.9011,21.7438,21.44484,20.96435,0.461856,0.07334086,0.08823004,0.1009989,0.2730413,-0.01,4395,1.299
1237665101137445155,0,0,214.605748817291,30.3962977580132,21.95943,21.33541,21.19549,21.11021,20.95679,0.2122711,0.05006513,0.06094253,0.07573277,0.2727204,0.6,3705,1.474
1237665127480950887,-2.367976,3.687647,213.910742979168,30.8070452155694,20.44244,19.56695,19.49718,19.48907,19.59667,0.05287333,0.01224938,0.01436029,0.01908861,0.06607107,-0.01,4395,1.299
1237665127480885292,1.8088,22.14798,213.747095892428,30.8746029008863,17.55135,16.63721,16.34755,16.23623,16.21867,0.009943321,0.004397364,0.004766107,0.005238191,0.007637068,-2,6000,0
1237665127480885292,1.8088,22.14798,213.747095892428,30.8746029008863,17.55135,16.63721,16.34755,16.23623,16.21867,0.009943321,0.004397364,0.004766107,0.005238191,0.007637068,-2,6000,0
1237665101137838615,0,0,215.566835735703,30.1664943244968,22.46314,21.48928,21.24867,21.09409,20.7086,0.2715037,0.05259601,0.06169353,0.06863643,0.188687,-1.08,5373,0.539
1237665101137969395,0,0,215.875044831805,30.0563358282054,21.80149,20.55838,20.3825,20.30642,20.23068,0.1510874,0.02570297,0.02823588,0.03619035,0.1297749,0.17,3900,1.363
1237665101138034869,-11.07339,-0.2142596,216.043773054417,29.9728657943614,20.24861,19.30853,19.06439,18.96503,19.00966,0.04779622,0.01159166,0.01164165,0.01335839,0.04541073,-1.29,6000,0.45
