objid,ra,dec,pmL,pmB,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z
1237666211930704054,273.672092540062,24.1461649128828,0,0,23.32649,21.84331,20.86826,20.37823,20.23778,0.5521839,0.06590139,0.04599202,0.04413924,0.1507286
1237666211930704050,273.652407982956,24.1059695954401,0,0,25.3124,22.35139,20.86134,20.02531,19.6352,0.8013433,0.1011207,0.04528534,0.03274693,0.08791059
1237666211930704047,273.635842031607,24.0699663319963,0,0,22.62486,21.9007,20.43702,19.49425,19.02631,0.2985036,0.06714742,0.03115221,0.02090908,0.05070715
1237666211930704045,273.654484814737,24.1108519509275,-16.38174,13.92115,22.35508,20.59473,19.96103,19.71396,19.52567,0.2437164,0.02457161,0.02181439,0.02490278,0.07789578
1237666211930704039,273.647366901186,24.1003330272603,0,0,23.31987,21.71078,21.1981,21.1414,21.16272,0.521662,0.05685528,0.05753722,0.0788286,0.3105558
1237666211930704031,273.629360474705,24.0649819389238,0,0,24.95853,22.24169,20.82816,19.67841,19.06049,0.8599439,0.08834731,0.04233552,0.02384029,0.0518981
1237666211930704025,273.641251840158,24.0968992869092,0,0,24.172,21.93368,20.42161,19.13761,18.38776,0.8379455,0.06866588,0.03075481,0.01615549,0.03050313
1237666211930704012,273.625571077308,24.0744329916647,0,0,22.59952,21.64367,21.01313,20.91655,21.0351,0.294004,0.05447387,0.04954742,0.06545298,0.2809841
1237666211930704011,273.626420832447,24.0724856180707,-7.157682,-1.425871,22.48642,20.48009,19.91226,19.67643,19.58548,0.2620562,0.02252354,0.02074496,0.02371126,0.08027334
1237666211930703997,273.624113483383,24.0863392472396,0,0,23.82081,22.42797,20.6774,19.36287,18.67757,0.6984455,0.1031056,0.03732952,0.01883763,0.03800759
1237666211930703994,273.624092526445,24.0904363303156,0,0,25.58654,22.68486,21.05608,19.85394,19.21018,0.6076992,0.128019,0.05092068,0.02716827,0.05833638
1237666211930703990,273.629448933196,24.104902109522,0,0,23.05916,21.78056,20.70773,20.21734,19.93871,0.4152863,0.06051697,0.03843846,0.03633956,0.1090789
1237666211930703985,273.607013075617,24.0596028515649,0,0,23.08616,21.48342,20.67264,20.36771,20.21673,0.4206701,0.04767132,0.03730771,0.04076041,0.1376273
1237666211930703962,273.617565318981,24.0969601976918,0,0,26.02837,21.77437,20.74425,20.29314,20.07128,0.438064,0.06107081,0.04004186,0.03920683,0.1239679
1237666211930703930,273.597469131702,24.0907250404144,0,0,24.18365,21.21446,20.47138,20.08756,19.85457,0.8309786,0.03875926,0.03169895,0.03279224,0.1011314
1237666211930703666,273.651991121678,24.0481302777854,5.673603,1.552426,22.19608,20.93357,20.46422,20.17147,19.99725,0.2146616,0.03136938,0.03144684,0.0348739,0.1139091
1237666211930703656,273.629754121308,24.069040742412,0,0,21.93954,20.87249,20.33181,20.00573,19.81091,0.1691221,0.03003944,0.02869207,0.03101501,0.09851843
1237666211930703655,273.641239744386,24.1094683062998,0.8390483,5.846787,21.50207,20.31382,19.78194,19.52528,19.44983,0.1211955,0.02009845,0.01894836,0.02131596,0.07223278
1237666211930703643,273.587684844702,24.0720604216792,-4.725423,-0.4318879,21.50908,20.27252,19.71601,19.52891,19.30944,0.1202041,0.01988495,0.01825687,0.02167909,0.06498822
1237666211930703598,273.674310937497,24.1156885770078,0,0,23.99285,21.36264,20.37426,19.97338,19.91855,0.8274386,0.04464054,0.03058337,0.03134873,0.1125345
1237666211930703597,273.675018837367,24.1176980169734,0,0,24.35244,21.957,20.39215,19.07689,18.34443,0.920418,0.07009238,0.03027031,0.01556165,0.02973011
1237666211930703593,273.684493525325,24.1414476972354,0,0,25.35827,22.02059,20.58793,18.77604,17.83954,0.7704241,0.07467803,0.0359465,0.01286272,0.02074439
1237666211930703590,273.668239378332,24.1134127053916,0,0,23.52109,21.91302,20.48042,19.08256,18.3311,0.6213279,0.06736874,0.03235453,0.01558274,0.02916763
1237666211930703585,273.660381606633,24.1371914950966,-3.813389,0.1320295,24.19193,21.45363,19.95265,18.72413,18.1624,0.867985,0.04616738,0.02158418,0.01227068,0.02583364
1237666211930703575,273.621027151475,24.1040565244464,-8.537325,-1.00264,23.42938,21.0839,20.35829,20.02429,19.80953,0.5488051,0.0349132,0.02918066,0.0311059,0.097735
1237666211930703574,273.623533527026,24.1039891446594,-9.814574,-1.645925,23.49325,21.72661,20.1133,19.00498,18.4057,0.5859237,0.05901134,0.02452477,0.01476465,0.03119862
1237666211930703539,273.690921683231,24.0991699705096,4.309265,1.568765,22.97314,20.67321,19.48281,18.94477,18.73882,0.4083743,0.02568579,0.01534988,0.0140799,0.03986408
1237666211930703534,273.686491942666,24.1131786895374,-3.83401,-3.618425,21.74258,20.40654,19.72665,19.43046,19.45056,0.1514684,0.02132755,0.01827963,0.01992369,0.07230306
1237666211930703528,273.686485745658,24.127786109154,0.3142897,-3.642817,22.39643,20.21919,19.33162,18.97648,18.82144,0.2631044,0.01890315,0.01402543,0.01471,0.0436893
1237666211930703526,273.651604589721,24.0515155977736,-0.8058054,5.219943,21.92765,20.25615,19.37253,18.99042,18.8195,0.1780865,0.01959785,0.01427409,0.01470065,0.0430587
1237666211930767590,273.714319809428,24.0868518306766,-15.37221,4.150035,17.56827,16.39306,15.90676,15.70164,15.54364,0.01013107,0.003591174,0.003340651,0.003615424,0.005440532
1237666211930767591,273.713384307536,24.0826423002475,-3.214756,1.175469,20.16469,18.8042,18.28229,18.06564,17.98187,0.04695032,0.008229998,0.007391092,0.008204905,0.02218751
1237666211930767592,273.717734496908,24.0868400819564,0,0,24.68083,21.67572,20.16608,19.51786,19.16037,0.9989007,0.05654807,0.02528301,0.02116786,0.05590369
1237666211930767594,273.727139960038,24.100312168926,-12.05444,-2.826491,18.82664,17.41155,16.86417,16.64758,16.54519,0.01992322,0.004615171,0.004140387,0.004490053,0.008825529
1237666211930767599,273.704715428877,24.0443938722394,-8.320635,0.5277635,18.09983,16.55287,15.89329,15.61595,15.48521,0.01325866,0.003699421,0.003345706,0.003613311,0.005322321
1237666211930703525,273.652974558755,24.0784304250552,0.07209367,6.08946,22.82659,20.37726,18.80285,17.84674,17.33568,0.3534256,0.02095226,0.009921605,0.007373118,0.01432043
1237666211930703518,273.634313357756,24.0672887834991,-5.20711,-15.3227,24.65393,21.12905,19.57886,18.65162,18.15637,0.9022836,0.03636255,0.01639544,0.01168598,0.02554056
1237666211930703509,273.622573368059,24.0578532565598,-3.412282,-1.029039,25.58541,20.55907,19.34965,18.87748,18.54671,0.6104735,0.02372414,0.01390016,0.01334707,0.03401635
1237666211930703506,273.657516136027,24.1409809910849,2.734097,1.460035,23.38971,20.6097,19.21102,18.52141,18.11193,0.5618945,0.02482173,0.01291403,0.01088662,0.02517518
1237666211930703490,273.612210199617,24.06735933235,0,0,24.68114,21.72027,20.44933,19.95705,19.75003,0.8796461,0.05756043,0.03117001,0.02945275,0.09233589
1237666211930703489,273.610621277837,24.0693875751609,-8.160663,2.417564,23.0184,20.48211,19.52093,19.19867,18.93712,0.3926783,0.02253107,0.01565867,0.01670896,0.04666015
1237666211930703479,273.59805657894,24.0825235393095,-20.9871,-11.37654,23.24101,21.18346,19.6103,18.01835,17.15815,0.4612033,0.03762986,0.01672271,0.008027479,0.01273488
1237666211930767620,273.730142504923,24.0967351804635,0.007220748,0.009273361,18.21889,16.81245,16.29084,16.08236,15.97927,0.01418293,0.003917513,0.003581771,0.00388002,0.006610401
1237666211930767623,273.720453027381,24.072045277803,-7.244195,0.6072745,16.79991,15.15199,14.49571,14.25004,14.11843,0.007090541,0.003122108,0.002911011,0.003165178,0.003575485
1237666211930703378,273.713577294447,24.154484877674,-2.342711,-1.103513,21.32607,19.59188,18.8827,18.59997,18.50757,0.1079102,0.0126515,0.01050596,0.01143502,0.03408083
1237666211930703374,273.697284425383,24.1207207159602,-0.9289114,0.3614042,21.15331,19.87819,19.284,19.02386,18.93666,0.09546481,0.01505264,0.01348703,0.01499349,0.04737075
1237666211930703371,273.708922604399,24.1498028052432,-7.861784,2.97695,21.9471,19.31249,17.89179,17.15803,16.76663,0.1776688,0.0107937,0.006119615,0.005389791,0.0101561
1237666211930703359,273.691275559594,24.117727459497,-2.808182,-0.560721,24.14264,19.99793,18.61102,18.03393,17.70926,0.8914326,0.01636432,0.008908727,0.008143421,0.01856738
1237666211930703357,273.694872984561,24.1279499502055,-3.728221,2.30765,20.92557,19.72377,19.12646,18.84437,18.69902,0.07932501,0.01363461,0.01217828,0.0132438,0.03917136
1237666211930703356,273.68667405573,24.1098094201854,-0.175194,-4.832765,21.93232,19.51005,18.60795,18.23455,18.04295,0.1799583,0.0121129,0.00888864,0.0091144,0.02363828
1237666211930703354,273.682696990524,24.1045045425899,0,0,24.25426,21.46302,19.96692,18.86575,18.30209,0.9124911,0.0471349,0.02193413,0.01345013,0.02860979
1237666211930703353,273.683768401703,24.104737022686,8.403236,-3.846503,22.01335,19.65099,18.56948,18.12747,17.88987,0.190594,0.01323266,0.008718641,0.008629913,0.02120724
1237666211930703348,273.694043888817,24.1353998455121,-3.25406,-0.02781545,21.68364,19.55131,18.63697,18.2907,18.09381,0.1428361,0.01233774,0.009045579,0.009427185,0.0246164
1237666211930703346,273.682798627231,24.1118238942534,-9.775359,0.5800004,21.2509,19.87316,19.29414,19.04463,18.94716,0.1040578,0.01506345,0.01361941,0.01524438,0.0479473
1237666211930703337,273.68158567637,24.1189433003515,0,0,24.05959,21.94372,20.69081,20.33653,20.3215,0.8509311,0.06936597,0.03847489,0.04077362,0.1544834
1237666211930703336,273.684202494782,24.1188089923638,0,0,24.09296,21.28368,20.21499,19.77543,19.45702,0.8935509,0.04189434,0.02697995,0.02676097,0.07534048
1237666211930703335,273.685376125272,24.1230309775271,0,0,23.56959,21.55342,20.06805,19.25228,18.84385,0.6737605,0.05134124,0.02384045,0.01785335,0.04457677
1237666211930703334,273.687038444822,24.1216090715939,-5.015731,-2.14,20.61704,19.17426,18.60066,18.3417,18.25244,0.06401829,0.009973052,0.008874091,0.009736577,0.02784066
1237666211930703330,273.669463763032,24.0889912230903,2.882188,49.04132,24.41569,21.29598,19.64224,18.58673,17.96865,0.9744873,0.04247947,0.01747722,0.01136262,0.02264902
1237666211930703329,273.671084948753,24.0886290833457,2.598459,-5.042879,20.18846,18.15607,17.38366,17.1061,16.95057,0.04605406,0.00606735,0.004933535,0.00528746,0.01126006
1237666211930767671,273.745348335314,24.0842542993883,6.204276,0.1514592,25.31699,20.46487,19.44571,19.07952,18.88074,0.828976,0.02261673,0.01498722,0.01537536,0.04445349
1237666211930767672,273.74565339165,24.0829543286616,0,0,24.70117,21.92134,20.70779,20.30299,20.16049,0.9992111,0.07001552,0.0393933,0.03933904,0.1302836
1237666211930703312,273.668644208496,24.093413904811,5.436112,-14.75642,22.53502,20.53317,19.72468,19.31337,19.16388,0.2927524,0.02346957,0.01822145,0.01821342,0.05677966
1237666211930703311,273.672591040982,24.0947253587348,0.4237282,2.18884,20.38056,19.05521,18.99207,18.99364,19.0344,0.05376402,0.009375911,0.01120086,0.01475438,0.05148618
1237666211930703310,273.667540081317,24.0917815226269,-10.05671,-2.377683,21.14359,19.47922,18.68923,18.36227,18.22293,0.09340585,0.01185999,0.009282602,0.009807086,0.02688802
1237666211930703307,273.657404997487,24.0722028276232,-11.59986,-3.675826,20.5548,19.0699,18.39881,18.06581,17.90203,0.05979307,0.009437587,0.007877599,0.008284288,0.02119821
1237666211930703295,273.658621994978,24.0782791123408,6.65463,-4.030545,20.68403,18.05867,16.98172,16.59911,16.37603,0.06591509,0.005850076,0.004285155,0.004464376,0.008118461
1237666211930703285,273.649796949925,24.0628108611268,-6.126332,-5.323648,19.59744,17.86428,17.19471,16.91908,16.75648,0.03088222,0.005417836,0.004594975,0.004960856,0.01005441
1237666211930703269,273.673816161938,24.1100891104567,-8.545312,7.392269,24.73811,21.57455,20.42225,19.92777,19.72184,0.9540398,0.05177053,0.03143954,0.02935254,0.09142686
1237666211930703267,273.668147212127,24.1088236599396,-9.4575,-2.276903,20.64705,19.27136,18.7406,18.49855,18.36197,0.06520091,0.01055296,0.009605488,0.01065331,0.02997209
1237666211930703258,273.653793633682,24.0754812503898,0,0,24.7151,21.80801,20.95693,20.66008,20.58326,0.953037,0.06507696,0.05075854,0.05801523,0.2030578
1237666211930703256,273.651907353434,24.0752636974405,0.2050421,-2.143861,21.60772,19.18348,17.92126,17.40432,17.10155,0.131711,0.01004268,0.006191905,0.005978296,0.01231571
1237666211930703250,273.659272503489,24.0954826532621,2.926256,0.9415307,21.79324,20.18761,19.6929,19.49493,19.27555,0.154993,0.01850959,0.0178856,0.0210257,0.06260165
1237666211930703246,273.685669244695,24.154538017674,-0.9896678,2.931875,22.02406,19.98656,19.05404,18.67837,18.48029,0.1852054,0.01614656,0.01164837,0.01196349,0.03306216
1237666211930703241,273.675363516854,24.1361580844537,0,0,24.43457,22.60891,20.77174,20.1111,19.86654,0.9806695,0.126265,0.04262363,0.03553407,0.1092478
1237666211930703240,273.675719189302,24.1347432457155,1.009359,6.777481,21.77308,19.75317,18.96597,18.63317,18.53184,0.154237,0.01397694,0.01102549,0.0116344,0.0344751
1237666211930703239,273.673971999334,24.1335445618755,3.191187,15.34526,21.13718,18.97788,18.08707,17.70519,17.48797,0.0934882,0.008971578,0.006732482,0.006895882,0.01606203
1237666211930703236,273.679581316867,24.1463978193459,0.9171796,2.126196,22.05713,19.54617,18.41721,17.99845,17.71068,0.1934106,0.01228793,0.007989942,0.007988627,0.01863833
1237666211930703234,273.643852343767,24.0719974990913,3.386565,-20.03005,23.17435,21.08002,20.33865,19.99142,19.86839,0.4845967,0.03531373,0.02906984,0.0304587,0.1021571
1237666211930703233,273.645594729158,24.0701197549944,-5.536144,4.567997,22.92539,19.98013,19.16194,18.78516,18.52703,0.3901093,0.0161959,0.01238961,0.0127557,0.03386138
1237666211930703232,273.646036003863,24.0729365926934,-11.49915,4.421444,20.80955,18.5749,17.5828,17.18536,16.97433,0.07174867,0.007345196,0.005331912,0.00546259,0.01139299
1237666211930703229,273.654029177394,24.0936670892835,-6.992852,1.397508,20.18012,18.78367,18.25349,18.02189,17.88984,0.04558564,0.008100314,0.007310682,0.008060238,0.02097675
1237666211930703227,273.677753817791,24.1393415707331,-2.891356,4.961887,20.86373,19.49915,18.8257,18.57757,18.40553,0.07560695,0.0120656,0.01014339,0.0113163,0.03155837
1237666211930703226,273.675849089519,24.1417863444624,2.966964,0.2192745,19.36872,17.85336,17.203,16.94437,16.82783,0.02715644,0.005367274,0.004609266,0.004952295,0.01052271
1237666211930703219,273.667051060927,24.1248891451695,0,0,24.14747,21.46478,20.6081,20.20996,20.0247,0.8641733,0.04675775,0.03581145,0.0366257,0.1190625
1237666211930703218,273.666567029687,24.1234630358694,0,0,24.6466,23.49928,20.66936,19.52382,19.00984,0.9395984,0.2541628,0.03797697,0.02195119,0.05036368
1237666211930703217,273.665429997779,24.1221733215136,1.446995,10.35148,20.52049,18.69791,17.89868,17.55916,17.4058,0.05828876,0.007779451,0.006163482,0.006435002,0.01517229
1237666211930703216,273.668051100499,24.1227973601733,1.351791,-6.375503,21.61715,19.17526,17.97044,17.51412,17.25987,0.1355158,0.01001559,0.00635863,0.006285621,0.01376686
1237666211930703203,273.63472454718,24.0586903293396,4.445821,-12.16631,23.82154,20.74866,19.93666,19.55212,19.43336,0.722586,0.02732475,0.02107058,0.02153244,0.07039668
1237666211930703202,273.634510096503,24.0561471729634,0,0,22.83995,21.14331,19.90221,19.36901,19.12669,0.3707548,0.03810781,0.02131161,0.02004069,0.05581507
1237666211930703201,273.633601671845,24.0566168849277,-0.2492328,5.941432,20.06623,18.13668,17.36132,17.08096,16.90611,0.0416583,0.006029221,0.004888637,0.005261608,0.01093
1237666211930703198,273.663956998378,24.1278364360445,2.26755,3.188966,21.69562,19.23344,17.84514,17.18568,16.83468,0.1453661,0.0103099,0.006000284,0.005426791,0.01055853
1237666211930703192,273.641186767697,24.0801601411286,0,0,24.31388,22.43317,20.87129,20.14498,19.64141,0.8768125,0.1056844,0.04425902,0.03451772,0.08466911
1237666211930703191,273.641451544091,24.0811724064721,0,0,20.83488,20.25855,20.0292,20.08607,19.81151,0.07182088,0.01938003,0.02268135,0.03291411,0.09819067
1237666211930703189,273.642798331815,24.0848936770663,-2.24102,-3.259879,20.4795,19.18402,18.64224,18.41943,18.35993,0.05592887,0.01000954,0.009035737,0.01010143,0.02983518
1237666211930703184,273.628266583893,24.0591749281078,0,0,24.28693,20.78912,19.76379,19.32674,19.14718,0.8645746,0.02797272,0.01851079,0.01822743,0.05518563
1237666211930703183,273.629093695897,24.0559708363219,-7.078022,-0.1351317,20.03736,18.63805,18.08179,17.85131,17.72162,0.04091181,0.007563657,0.006681744,0.007415081,0.01863006
1237666211930703182,273.628933872017,24.0578926933012,3.650219,-9.867136,23.23995,20.9065,19.308,17.65701,16.79714,0.4899285,0.03067777,0.01354749,0.006699886,0.01019222
1237666211930703145,273.625333949071,24.0636492306369,-11.52896,-0.3989601,20.05196,18.57854,17.98694,17.73345,17.61512,0.04141296,0.00735493,0.006387926,0.007004755,0.01753362
1237666211930703131,273.6640683929,24.1456843889517,0,0,24.90773,22.54229,20.93442,19.45761,18.76608,0.8752522,0.1136354,0.04698177,0.02056086,0.04154099
1237666211930703129,273.659059681931,24.1443458188441,0,0,22.5617,19.88354,19.06029,18.72881,18.66002,0.2878614,0.01521752,0.01175407,0.01237595,0.0382845
1237666211930703114,273.631102850989,24.0845188928746,-11.49066,-1.080584,20.68528,19.34911,18.86338,18.67836,18.63577,0.06401888,0.01098554,0.01027509,0.01191982,0.03720625
1237666211930703109,273.643711990569,24.1036355909336,0,0,23.27862,21.28619,20.63628,20.23364,20.09118,0.5032265,0.04108428,0.03679642,0.03742322,0.1249574
1237666211930703108,273.642752724615,24.1061873623436,11.30082,9.543175,21.72473,20.14972,19.45925,19.13909,19.01221,0.1459485,0.01801747,0.01514366,0.01615261,0.05017357
1237666211930703107,273.645848903163,24.1048429656865,1.605709,0.02958515,19.60317,18.27549,17.76232,17.53328,17.44195,0.0312658,0.006389061,0.005776139,0.006324935,0.01545011
1237666211930703089,273.617323100691,24.0582081075284,0,0,22.98446,20.36345,18.88105,18.21614,17.84756,0.3969361,0.02111322,0.01049098,0.009027263,0.02024305
1237666211930703088,273.61634805107,24.0584035376006,-3.337454,20.30654,21.34785,19.119,18.28682,17.98401,17.78769,0.1048078,0.009673158,0.00743993,0.00792965,0.01938683
1237666211930703077,273.624708389979,24.0780837453081,-4.346344,-1.187936,20.7009,19.54589,19.06476,18.83809,18.85748,0.06468633,0.0122999,0.01160945,0.01308253,0.04369384
1237666211930703074,273.62344463781,24.0726398858945,-6.906366,-4.99929,23.04416,20.98016,20.52999,20.31353,20.2946,0.4115918,0.03244381,0.03342795,0.03946965,0.1477781
1237666211930703073,273.620916696629,24.0735631528407,0,0,24.21345,21.8334,20.34576,19.44,18.99409,0.9435448,0.07521971,0.03242814,0.02212904,0.05376434
1237666211930703072,273.622033880415,24.0737633022119,4.859667,-8.289537,20.07796,18.64699,18.06058,17.81548,17.7329,0.04166871,0.007610238,0.006670465,0.007266491,0.01877829
1237666211930703069,273.617472780828,24.0644780990083,-7.942615,-1.242118,19.30868,17.68629,17.08685,16.85229,16.74347,0.02563105,0.005050649,0.004446293,0.00482367,0.009915751
1237666211930703059,273.619025541251,24.0773992524302,-2.719169,1.258262,20.18098,18.41982,17.65701,17.33825,17.15446,0.04472044,0.006824573,0.005527261,0.005806209,0.01270159
1237666211930703041,273.621476639832,24.0837459743455,0,0,21.6636,21.20786,20.72309,20.64893,20.15688,0.1357637,0.03864999,0.03886263,0.05187931,0.1314199
1237666211930703040,273.61965495964,24.0833471681528,-0.06688381,-1.735432,20.98882,19.83723,19.37062,19.16998,19.02014,0.08034512,0.01471146,0.01418089,0.01635867,0.0498153
1237666211930703039,273.622567066756,24.081476340513,-0.4431124,-1.466502,20.44739,18.73942,18.04867,17.77429,17.66273,0.05380383,0.007925717,0.006587271,0.007094487,0.01777269
1237666211930703035,273.626269372876,24.106657793475,0.2592971,-3.84005,21.02912,19.58518,18.89112,18.59219,18.43789,0.08238547,0.0125968,0.01046288,0.01117492,0.03161446
1237666211930703033,273.606197634176,24.0642169723211,-7.455316,-1.611895,21.72575,20.14778,19.44791,19.1946,18.98766,0.1412139,0.01801046,0.0149323,0.01661738,0.04874922
1237666211930703032,273.608206782502,24.0637810267711,0,0,23.34153,21.55688,20.09727,18.7099,17.99408,0.5420329,0.05152256,0.02401932,0.01215111,0.02276185
1237666211930703029,273.601338606585,24.062922068134,0,0,24.34981,21.20745,19.82002,19.26964,18.96458,0.8599721,0.03984595,0.01982175,0.01783929,0.04823111
1237666211930703028,273.601747707442,24.0635323295177,15.33374,-4.681726,21.64331,19.96894,19.31197,19.06669,18.91975,0.1307807,0.01605614,0.01372609,0.01534671,0.04607377
1237666211930703006,273.598268802709,24.07551932271,-2.490124,2.817015,22.04143,19.68348,18.41319,17.91056,17.59193,0.1802272,0.01337902,0.007949208,0.007608127,0.01695355
1237666211930703004,273.602414965242,24.0869314677099,-7.563532,4.256805,19.15749,17.99072,17.51784,17.31565,17.23273,0.02344154,0.005656504,0.005231428,0.005739501,0.01335103
1237666211930702984,273.597973647052,24.0860278441919,-7.537652,-1.768966,19.77206,18.49558,18.00008,17.80602,17.72158,0.03391353,0.007056715,0.006458166,0.007198746,0.01854423
1237666211930702530,273.7158466449,24.1614888192587,0,0,21.28928,20.27843,19.73298,19.48761,19.32974,0.1078007,0.01972484,0.01866991,0.02129206,0.06730947
1237666211930702525,273.683016222959,24.0874457039217,0,0,23.95703,21.47403,20.00093,19.10856,18.58511,0.851961,0.04899186,0.02283048,0.01610483,0.03617176
1237666211930767934,273.795281006937,24.081779661287,2.642507,-5.570477,18.75143,16.88583,16.17459,15.90971,15.76592,0.01923056,0.00396387,0.003554469,0.003794195,0.006001362
1237666211930767935,273.792928634155,24.0801814753952,0,0,19.05643,17.18505,16.44389,16.18421,16.05537,0.02305681,0.004289704,0.00376221,0.004018479,0.006845798
1237666211930767936,273.79156082042,24.0798486771171,0,0,19.27938,18.01347,17.55271,17.36253,17.26947,0.02660143,0.005719286,0.005318891,0.005861648,0.01354075
1237666211930702493,273.705342179186,24.1321471930129,-4.783882,1.95128,21.12394,18.90478,18.09087,17.76375,17.62864,0.09478039,0.008670079,0.006753152,0.007080778,0.01776993
1237666211930702490,273.705133713061,24.1367485857299,18.22897,1.18311,22.16886,19.38484,17.85152,16.5423,15.85329,0.2215462,0.01127525,0.006015239,0.00434402,0.006274654
1237666211930702484,273.662268555985,24.0467338321694,4.164835,1.565986,18.24155,17.08352,16.70014,16.52259,16.4673,0.01417678,0.004202832,0.003936505,0.004381904,0.008556931
1237666211930702483,273.66008198089,24.0480862579417,-4.864884,7.510608,17.69023,16.17851,15.56105,15.31854,15.18484,0.0106561,0.003490936,0.003147789,0.003460329,0.004818694
1237666211930702474,273.660495795174,24.0513648858205,0,0,25.01086,21.71768,21.00541,20.8045,21.58774,0.8856059,0.05800819,0.04934024,0.05958262,0.4392518
1237666211930702473,273.658438364633,24.0531040828759,0,0,25.49281,22.19355,20.93689,20.08791,19.78656,0.6993306,0.08720499,0.04674134,0.03323702,0.09648568
