objid,ra,dec,pmL,pmB,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z
1237651251525256583,261.67967891519,27.1456533014647,4.378802,-7.546556,22.48904,21.11692,20.47608,20.16768,20.22017,0.2244743,0.02971691,0.02666515,0.0283865,0.1159436
1237651251525256585,261.6538513816,27.1309776916334,0.2598969,-2.115334,23.25557,20.94863,19.98649,19.58567,19.44671,0.4017764,0.02631604,0.0189097,0.01866928,0.06042914
1237651251525256611,261.68866944974,27.1389037037029,-4.784459,-1.438455,23.06812,21.07916,19.75492,19.17858,18.79195,0.3499636,0.02857646,0.01611594,0.01428403,0.03605802
1237651251525256863,261.577801004291,27.0222063791864,-15.95383,-9.282069,23.94485,21.5887,20.3021,19.80514,19.36407,0.6062085,0.04214556,0.02305465,0.02190229,0.05686724
1237651251525256866,261.662407206377,27.0616271285073,0,0,24.44529,22.24358,20.88242,20.35874,20.04723,0.7213916,0.06854407,0.03542339,0.03307205,0.09791845
1237651251525256224,261.641047702608,27.1100911434976,14.29892,-10.28087,24.0643,21.40426,20.01291,19.18044,18.68849,0.6529521,0.03637968,0.01922092,0.01431998,0.03350588
1237651251525256220,261.68582442346,27.1551128456705,0.2561432,4.451197,24.04574,21.05649,19.72222,18.7359,18.19672,0.6691875,0.02826362,0.0158552,0.01101878,0.02344326
1237651251525256212,261.598713095431,26.9776311691593,1.331341,2.149179,21.90762,20.16572,19.18301,18.84474,18.63611,0.1333321,0.01587264,0.0113304,0.011805,0.03158069
1237651251525256205,261.706059321063,27.0323184590665,-0.3032972,5.747438,24.30752,20.76464,19.29889,18.08146,17.41286,0.6879858,0.02314768,0.01210219,0.007966443,0.01403103
1237651251525256203,261.692192245688,27.0307772203167,14.20702,-3.250114,24.54668,20.9148,19.50197,18.75816,18.43983,0.7366189,0.02621033,0.01390978,0.01144339,0.0278774
1237651251525256202,261.691024675318,27.0315956696437,-13.95524,-4.271208,22.43855,20.42633,19.59689,19.36286,19.1818,0.2054698,0.0187047,0.01450353,0.01635136,0.04791567
1237651251525256199,261.697935745731,27.0336313119269,-4.943356,-2.581206,22.22184,20.12018,19.15108,18.78895,18.62126,0.1744482,0.01548354,0.01116453,0.01141531,0.03112516
1237651251525256197,261.66657436678,27.0194048395372,-15.522,-7.288768,21.60327,20.48189,19.93363,19.66979,19.54668,0.1067349,0.0194984,0.0180073,0.02017817,0.06481803
1237651251525256196,261.608888397177,26.9990124696321,0.2222753,2.929374,22.7794,20.68134,19.71265,19.35309,19.12682,0.2684209,0.02215271,0.01551735,0.01610628,0.04647132
1237651251525256183,261.724938011013,27.0700616209202,-11.93998,4.003737,22.76002,20.56593,19.21066,18.58145,18.19293,0.2780215,0.02042101,0.01156,0.01016301,0.0232084
1237651251525256180,261.692036445924,27.0616230847115,-8.160768,-6.956642,23.06953,20.41809,19.33332,18.94699,18.66514,0.3446675,0.01857404,0.01236475,0.01251895,0.03222102
1237651251525256172,261.683383130864,27.081675464008,4.002621,7.006717,22.80889,20.33343,19.33838,18.92717,18.6377,0.2764515,0.01756027,0.01248407,0.01229245,0.03175687
1237651251525256170,261.659083612338,27.0765016764567,-5.64941,-3.547687,23.56483,20.87584,19.47066,18.6348,18.123,0.4873419,0.02496275,0.01350718,0.01046798,0.02215683
1237651251525256164,261.583628091036,27.0535769780385,-3.118357,5.422921,23.88847,21.05345,19.62601,18.98591,18.61746,0.5845009,0.02829637,0.01480213,0.01270557,0.0314383
1237651251525256162,261.721393771084,27.1193902728382,-4.955147,-0.3707753,23.85979,20.85737,19.49389,18.5636,18.03868,0.6071668,0.02464907,0.01370189,0.0100498,0.021094
1237651251525256160,261.722880240757,27.1224652955038,-7.191236,2.736799,21.52695,20.20165,19.62616,19.39105,19.20506,0.102609,0.0163198,0.01484933,0.01643422,0.04995285
1237651251525256152,261.713002206777,27.1275583246768,8.42063,2.465113,25.62434,21.28473,19.82679,19.08179,18.5941,0.5010373,0.03309938,0.01687253,0.01347194,0.03098776
1237651251525256151,261.621054458557,27.0867036096957,4.423526,0.3470516,22.86106,20.4811,19.05974,18.33327,17.91213,0.2909916,0.01933987,0.01071315,0.008920814,0.0193659
1237651251525256102,261.752217120026,27.0561726657347,-4.346567,2.125685,21.1902,19.9133,19.43434,19.29907,19.30518,0.07999468,0.01376188,0.01311007,0.01559333,0.05291316
1237651251525256100,261.59030910455,26.979182507047,0,0,21.45455,20.48455,20.25244,20.09923,20.18598,0.09480374,0.02042892,0.02342684,0.02867325,0.1156551
1237651251525256095,261.618557001265,26.9941425131738,-6.182981,-4.640295,20.45154,18.97834,18.46324,18.25352,18.17902,0.04508867,0.008635817,0.008006039,0.008650894,0.0227201
1237651251525256089,261.577954818055,26.9781478124495,3.499912,-1.04946,22.45117,20.12513,18.70309,17.92617,17.48334,0.203628,0.01566043,0.008882314,0.007449626,0.01462495
1237651251525256084,261.711344909278,27.0424538675031,-4.925255,-4.11221,22.90913,19.93327,18.54262,17.893,17.53556,0.3025283,0.01394039,0.008265824,0.00737371,0.01507374
1237651251525256080,261.645047856741,27.0110094619091,-15.49859,-2.92104,21.87545,19.77952,19.00913,18.73414,18.59542,0.1312893,0.01278497,0.01037467,0.01105339,0.03059848
1237651251525256078,261.675039465657,27.0256389176849,4.630855,-1.167961,21.07607,19.92298,19.54759,19.42277,19.32893,0.07115968,0.01386146,0.01403013,0.0169418,0.05381534
1237651251525256074,261.731111775749,27.0525850789539,3.924987,7.817867,22.56563,20.2541,18.93487,18.17937,17.7231,0.2351207,0.01688299,0.009951534,0.008325104,0.0170354
1237651251525256071,261.583697759912,26.9829997853563,-1.502675,2.284138,19.80429,18.52281,18.01278,17.76798,17.67483,0.02978744,0.007150904,0.006717764,0.007002933,0.01647355
1237651251525256069,261.610214968846,27.0028513781869,2.468545,-14.26156,22.37976,19.69853,18.33279,17.69961,17.32667,0.1936284,0.01232019,0.007568079,0.006808519,0.01340898
1237651251525256067,261.608711469454,27.0022943970252,0,0,21.01229,18.87646,17.93216,17.59394,17.37362,0.06707977,0.008269901,0.00650664,0.006577501,0.01375102
1237651251525256062,261.651001462584,27.023319025279,-16.14402,-1.704797,22.83367,20.25487,18.8887,18.25262,17.92645,0.280261,0.01682306,0.009750388,0.00860438,0.01927875
1237651251525256936,261.739898017311,27.0803133851503,-8.243493,-15.62254,26.23961,22.20488,20.66836,19.54014,18.92112,0.304524,0.06641804,0.02996614,0.01819162,0.0394042
1237651251525256939,261.625878921395,27.0247195232868,-26.37395,-17.36597,23.5347,21.64033,20.45718,19.98539,19.78062,0.4782207,0.04305419,0.02569276,0.0249322,0.07820241
1237651251525256061,261.648643024506,27.0230599773971,0,0,23.90491,21.7214,21.10958,20.89578,20.40894,0.7574803,0.04793351,0.04397972,0.05395229,0.1403301
1237651251525256058,261.621014709742,27.0092278497969,-2.824428,1.338526,20.66176,19.88211,19.59388,19.52241,19.69209,0.05253445,0.01357164,0.01439926,0.01798846,0.07245347
1237651251525256056,261.753168813431,27.0725945798495,-3.264078,1.700239,21.40785,19.96133,19.44605,19.2458,19.1131,0.09383754,0.01417248,0.01323519,0.01501418,0.04585101
1237651251525256053,261.681554454053,27.0388750531907,8.192398,-1.358195,22.30318,19.79552,18.4233,17.58606,17.10022,0.187055,0.01297587,0.007839396,0.006503868,0.01184473
1237651251525256050,261.676320954488,27.0365135238151,-23.56528,2.288477,21.87426,19.38877,18.00911,17.39062,17.01134,0.1317214,0.01047619,0.006666992,0.006080148,0.01124995
1237651251525256048,261.603881301494,27.0032274212667,1.841972,8.454591,21.35274,20.29552,19.89069,19.72598,19.66754,0.08701716,0.01726731,0.01726994,0.02055804,0.07078832
1237651251525256045,261.566380990298,26.9853902465303,0,0,21.42334,20.24912,19.93839,19.77301,19.73856,0.09242355,0.01698209,0.01790552,0.0213775,0.07632931
1237651251525256044,261.56687533212,26.9847164092257,-9.924572,-8.133267,19.99974,18.72489,18.27085,18.08587,18.00212,0.03375218,0.007753286,0.007377143,0.007994967,0.02043236
1237651251525256039,261.564611157658,26.9871477410693,-6.587577,0.9194851,21.9549,19.69478,18.72501,18.35067,18.17286,0.1396449,0.01226858,0.00899337,0.009026695,0.02290609
1237651251525256038,261.565068326864,26.9889436404766,6.280217,-1.272845,23.92418,20.44948,18.99806,17.84427,17.32387,0.5921302,0.01908065,0.01025882,0.007180557,0.0133798
1237651251525256035,261.691757245622,27.0495088057642,2.667474,-0.4744045,21.81063,19.96055,19.15066,18.87011,18.72406,0.1259318,0.01414733,0.01114485,0.0118851,0.03366035
1237651251525256027,261.596735103765,27.0055304273143,-6.381371,-2.087708,19.79583,18.21278,17.60153,17.38542,17.30176,0.02977917,0.006413454,0.005855232,0.006091383,0.01321646
1237651251525256025,261.650189166565,27.0319782778606,-10.52527,-5.933584,22.37925,20.13271,18.99702,18.54864,18.27938,0.1951036,0.01562205,0.01027159,0.009992038,0.02450484
1237651251525256019,261.628263513551,27.0287073445477,-0.2764332,5.606301,20.55348,19.21679,18.72657,18.54416,18.42077,0.04902558,0.00958884,0.009010358,0.009980117,0.02713549
1237651251525256013,261.672078571679,27.0524721517721,0.09437457,-1.512921,20.13999,18.90095,18.41872,18.24002,18.13421,0.03720771,0.008328151,0.007830636,0.008540799,0.02211946
1237651251525256009,261.585761755146,27.0144713309309,4.432869,4.06996,20.57648,19.68802,19.2733,19.12129,19.02328,0.04944434,0.01222518,0.01194015,0.01382336,0.04270108
1237651251525256004,261.595718078093,27.0197227881897,-2.390058,3.370606,19.81476,18.4639,17.95193,17.77433,17.68414,0.03015647,0.007019498,0.006569311,0.006997632,0.0166135
1237651251525256000,261.713827611271,27.076506125683,1.419154,6.39431,21.05782,19.05891,18.19533,17.88255,17.67159,0.07186107,0.008985415,0.007118729,0.007274884,0.01643701
1237651251525255990,261.658350277593,27.052618030995,3.755911,-4.733795,21.05803,20.05589,19.66399,19.53423,19.52323,0.07010312,0.01489806,0.0151104,0.01816175,0.06308663
1237651251525255987,261.709734132649,27.0789785917915,-5.26458,-17.43827,22.46851,21.12217,20.43856,20.20852,20.05494,0.2147255,0.02955782,0.02536407,0.0295349,0.09782841
1237651251525255986,261.709258266038,27.0768815522825,-5.031835,-1.8036,21.39384,19.04307,18.06696,17.6935,17.47844,0.09343997,0.00894007,0.006727146,0.006695352,0.01477572
1237651251525255976,261.645341370492,27.0511288892462,-5.125153,-2.650741,20.20603,19.25871,18.85471,18.70397,18.7192,0.03875287,0.009815732,0.009605278,0.01089204,0.03380841
1237651251525255973,261.66531613559,27.0611106194114,2.589257,-6.163981,22.69029,20.29856,19.08855,18.64458,18.39165,0.2532024,0.01720107,0.01084103,0.01052389,0.02661629
1237651251525255970,261.652821502297,27.0557948205356,2.723044,-3.850874,20.23736,19.32928,19.05295,18.96902,18.84045,0.03975473,0.0101606,0.01064666,0.01262847,0.03696281
1237651251525255967,261.590474135689,27.0269728738219,-0.7927781,1.640225,21.65595,19.52161,18.64797,18.33515,18.15287,0.109649,0.01119977,0.008677764,0.008922351,0.0225293
1237651251525255965,261.583992840053,27.0280938730412,1.302731,2.473528,20.81313,19.55639,19.13559,18.99168,18.9684,0.05871241,0.01134395,0.01108729,0.01274284,0.04078339
1237651251525255961,261.702825036542,27.0876459254899,-1.210144,-1.361118,19.58595,18.466,18.06252,17.93317,17.8757,0.02650998,0.007034986,0.006782381,0.007440927,0.01867131
1237651251525255950,261.583666664061,27.0370506020493,0.7977128,-5.61105,20.53036,18.85552,18.15982,17.86667,17.70438,0.04808407,0.008154716,0.007037587,0.007217363,0.01687548
1237651251525255946,261.63439582462,27.0622339437334,-0.196411,1.908251,22.84002,19.90709,18.77332,18.37157,18.17135,0.2830314,0.01375797,0.009244365,0.009166097,0.02289489
1237651251525255942,261.637847338224,27.0653266074845,-10.55935,10.34237,22.20047,20.27829,19.40971,19.09748,18.93786,0.1720914,0.01714632,0.01301109,0.01372686,0.04011491
1237651251525255938,261.645328911842,27.070923563467,-3.456214,-4.870377,20.93033,19.67249,19.13521,18.94732,18.86947,0.06388146,0.01206172,0.01117972,0.01245542,0.03783835
1237651251525255934,261.589426258912,27.0450404657594,-6.07314,-2.339294,21.05487,18.79801,17.76426,17.33068,17.05567,0.06904709,0.008023533,0.006143803,0.006026664,0.01150527
1237651251525255926,261.625055806894,27.0658979162125,-7.171827,2.505379,22.40236,19.99434,18.94929,18.59432,18.35602,0.1991546,0.01442557,0.01009828,0.01022359,0.02602405
1237651251525255924,261.609550162998,27.0629025927311,-8.320692,0.245267,20.51266,18.73256,18.11098,17.87387,17.80224,0.0476283,0.007712588,0.006934999,0.007260062,0.01786995
1237651251525255920,261.604705655631,27.0619013019315,5.495436,-2.287184,20.88145,18.12955,16.74635,16.11285,15.76717,0.06171323,0.006246583,0.004799635,0.004618023,0.006542725
1237651251525255912,261.657324823294,27.0905687598633,0.7802711,-2.316643,21.60371,19.7241,18.86833,18.60225,18.4834,0.10655,0.01242232,0.009673472,0.01022031,0.0285134
1237651251525255909,261.694614352348,27.1086519601922,4.571846,2.919251,20.49784,19.62848,19.32414,19.22993,19.15746,0.04808749,0.01184926,0.01237902,0.01482933,0.04759144
1237651251525255904,261.68253213299,27.1056877009206,5.316388,10.02817,21.06217,20.03148,19.505,19.32938,19.19384,0.07098764,0.01475908,0.01375847,0.01575082,0.04876399
1237651251525255902,261.666520856787,27.0984266451365,-1.554547,-6.390311,20.01164,18.77175,18.3315,18.19818,18.08512,0.03454222,0.007901269,0.007530954,0.008348351,0.02163671
1237651251525255895,261.655924548109,27.0968045503004,0.2472643,-1.671765,20.33345,18.48013,17.76466,17.50413,17.38158,0.0425011,0.007044834,0.006107346,0.006340337,0.01382243
1237651251525255893,261.620644032991,27.0804439243888,-7.068643,4.600984,19.70991,18.19954,17.63012,17.40949,17.32696,0.02831676,0.006366021,0.005879513,0.00620557,0.01346063
1237651251525255888,261.59092993765,27.0702167313223,0,0,22.14499,21.50617,21.2102,20.99552,20.5975,0.1642116,0.03930731,0.04633391,0.05471432,0.1585822
1237651251525255887,261.5922096431,27.0690446190284,-8.85523,1.712574,20.33148,18.45987,17.67076,17.39236,17.22731,0.04236181,0.006987334,0.005970072,0.00615538,0.01270582
1237651251525257057,261.59203959666,26.9812514389121,0,0,23.97764,22.02082,21.12288,20.73038,20.47732,0.6183043,0.0587231,0.0421737,0.04462687,0.1422136
1237651251525255872,261.672578816513,27.1126843653857,-3.064935,-4.543169,20.20107,18.57777,17.94031,17.71911,17.61911,0.0392267,0.00730766,0.006465175,0.006857894,0.01599571
1237651251525255868,261.651414382,27.1044754012404,-13.27925,-2.264435,20.78184,18.87001,18.10252,17.8296,17.6859,0.05807808,0.008185586,0.006899555,0.007163683,0.01665757
1237651251525255865,261.655643059136,27.1072598285351,0,0,21.96047,19.86754,19.08818,18.81159,18.63857,0.1429807,0.01346725,0.01090236,0.01149369,0.03203896
1237651251525255862,261.655593793681,27.1059923344831,0,0,25.0102,21.55243,20.30111,19.27311,18.72656,0.7274349,0.04311831,0.02469583,0.01585015,0.03628746
1237651251525255846,261.689323143494,27.1266869163536,-0.5690331,2.388408,20.83499,19.9297,19.61331,19.54161,19.38576,0.06081148,0.01388459,0.01470948,0.01809214,0.05717276
1237651251525255843,261.647742256643,27.1078357229973,-7.172643,-6.631885,20.5906,18.9527,18.24317,17.99475,17.86932,0.05074744,0.008531529,0.007279479,0.007660275,0.01870446
1237651251525255839,261.694825562352,27.1306569026736,-7.442367,-8.515057,20.93711,19.10801,18.36138,18.09337,17.95209,0.06580158,0.009156157,0.007643936,0.008023527,0.01982798
1237651251525255836,261.667139616776,27.118849846028,-7.686185,-15.12917,22.00121,19.83841,18.68548,18.24047,18.00708,0.1480677,0.01325762,0.008880045,0.008582904,0.02060929
1237651251525255833,261.665695586261,27.1187489929418,0,0,23.03936,21.80536,20.93229,20.62899,20.36481,0.3436845,0.04887432,0.03818449,0.04144367,0.1296732
1237651251525255831,261.667085023804,27.1226864276041,0.7184601,1.293473,22.28015,20.56269,20.02172,19.86801,19.5978,0.1861849,0.02036997,0.01929374,0.02282083,0.06817614
1237651251525255819,261.683106265584,27.1270899970035,3.250201,-1.363751,21.61293,20.31344,19.81285,19.57009,19.63263,0.1101772,0.01741708,0.01670449,0.01840932,0.06998648
1237651251525255818,261.683127968886,27.129453091816,2.617473,-1.988481,19.97243,18.83028,18.42477,18.29174,18.2211,0.03426995,0.00811972,0.007832855,0.008752354,0.02374748
1237651251525255815,261.67353830854,27.1246533701893,-4.315313,9.242379,20.13734,17.81042,16.8776,16.54556,16.37008,0.03779583,0.005739214,0.00488827,0.005004965,0.008340166
1237651251525255809,261.630079823613,27.1043560583599,-10.04906,-5.834258,20.51129,19.2493,18.74698,18.56803,18.54786,0.04827049,0.009788755,0.009153707,0.01009357,0.03008307
1237651251525255791,261.635030652635,27.1147508763102,-0.9219561,5.792446,19.71908,17.8653,17.16003,16.89805,16.75753,0.02867578,0.005793711,0.005129395,0.005372304,0.009904669
1237651251525255782,261.704298615078,27.1500546420439,-20.22268,-9.988396,22.17907,19.74067,18.33887,17.63704,17.24756,0.1748716,0.01260385,0.007562653,0.006641915,0.01293279
1237651251525255767,261.698238104811,27.1564117145146,1.0448,2.764424,21.54446,19.90759,19.28006,19.02199,18.90127,0.1060281,0.01376858,0.01216558,0.01297004,0.03934134
1237651251525255766,261.697398033009,27.1544628388335,5.249987,-5.072246,23.90229,20.86316,19.47157,18.14001,17.43978,0.6235501,0.02478087,0.01363028,0.008208722,0.01449585
1237651251525255753,261.675221191837,27.1501899515642,-7.493715,-3.67018,21.6454,19.72821,18.90777,18.58871,18.47977,0.112836,0.01250497,0.009898738,0.01019356,0.02876886
1237651251525255608,261.673295749288,27.0162780881496,-6.975775,14.02967,18.20423,17.16639,16.79713,16.65424,16.624,0.01227637,0.004901803,0.004900024,0.005068755,0.009294288
1237651251525255599,261.723066379883,27.0418783815257,-12.69065,-2.690743,18.76228,17.22516,16.66998,16.46228,16.37707,0.01643833,0.004991374,0.004768631,0.004835728,0.008334024
1237651251525255596,261.63110565651,26.9973625978468,-16.8063,-9.130236,24.64506,21.88872,21.05179,20.63134,20.75929,0.7260268,0.05600534,0.04097089,0.04181893,0.1798124
1237651251525255594,261.62955298661,26.9977775407672,-8.924684,5.259896,19.12005,17.95034,17.5037,17.32352,17.25216,0.01995695,0.005926931,0.005726591,0.006038717,0.01277961
1237651251525255590,261.735264723589,27.049271573585,1.841511,-4.755682,18.98676,17.39301,16.76667,16.54996,16.43259,0.01871678,0.005206561,0.004840524,0.004957492,0.008568775
1237651251525255585,261.615685207149,26.9975236036554,3.025997,2.173315,17.74848,15.54528,14.65476,14.28561,14.07063,0.00989702,0.004162164,0.004173769,0.003839979,0.004735811
1237651251525255584,261.614823604953,26.9956936724396,-172.3847,113.3079,22.3891,20.40289,19.43489,19.0809,18.90726,0.1965086,0.01958237,0.01360989,0.01421512,0.03906485
1237651251525255580,261.677507986563,27.0312434382265,-10.33939,-0.6380432,18.5814,17.42733,16.98305,16.80997,16.72464,0.01491962,0.005197242,0.005036028,0.005209925,0.00976705
1237651251525255577,261.692106678838,27.0405451139738,-10.47046,0.5599917,17.80837,16.16064,15.49949,15.24361,15.11171,0.01015768,0.004343754,0.004236507,0.004230674,0.005559561
1237651251525255573,261.713293942966,27.0514903081129,-3.350053,-1.871575,19.01689,17.84723,17.44955,17.30815,17.23327,0.01902712,0.005766443,0.00558897,0.005925855,0.01270779
1237651251525255570,261.74976191127,27.0747258324623,-4.710525,-3.690181,17.71052,15.84713,15.11922,14.8308,14.65287,0.009707495,0.004312011,0.00413492,0.004057553,0.005083337
1237651251525255565,261.627564986767,27.0122085611563,-3.681071,6.122009,16.86507,15.66033,15.29175,15.13424,15.07898,0.006806883,0.004143293,0.004175381,0.004187158,0.005477116
1237651251525255560,261.613253540486,27.0120363162584,-8.472182,4.123161,18.51352,17.16417,16.67572,16.50375,16.44915,0.01439117,0.004934879,0.004788904,0.004897316,0.008613739
1237651251525255558,261.685332673242,27.048443696145,0,0,22.17473,21.01846,20.51873,20.23689,20.38802,0.1687501,0.02743035,0.0269334,0.03032511,0.1291814
1237651251525255557,261.68671245023,27.0424527107569,-0.008223018,-2.629973,20.26164,19.01893,18.50106,18.3204,18.22502,0.04049502,0.008782405,0.008114687,0.008865215,0.02365819
1237651251525255549,261.713131391332,27.0601792650341,-3.955966,-3.069265,18.19535,16.90289,16.40499,16.22345,16.13445,0.01232723,0.004742546,0.004551342,0.00460914,0.007628223
1237651251525255545,261.723637272068,27.0639246995263,-239.8449,272.6613,21.90953,19.91575,19.03022,18.69358,18.4407,0.1381547,0.01400599,0.0105489,0.01084658,0.02756697
1237651251525255544,261.725222267284,27.0641904586588,2.298097,-8.736527,20.06807,18.55396,17.9925,17.79254,17.66135,0.03611419,0.007293995,0.006621199,0.007044985,0.01641557
1237651251525255543,261.721745333084,27.065984099967,-1.937711,-2.724055,18.59153,17.60507,17.26644,17.14694,17.0741,0.015162,0.005446285,0.005325096,0.005629653,0.01167221
1237651251525255540,261.613497875982,27.0169992998223,0.365202,4.408652,19.15566,18.03042,17.66207,17.52323,17.4887,0.02039281,0.006042787,0.0059509,0.006388815,0.01471825
1237651251525255538,261.658450149075,27.0384713468422,-25.68989,-5.546781,18.04477,16.57903,15.99415,15.76185,15.6489,0.01132869,0.00453846,0.004396187,0.004423768,0.006379563
1237651251525255535,261.643890220148,27.0296485522734,-31.39448,0.9934278,22.93675,21.58487,20.11419,18.75742,18.03656,0.3029047,0.041377,0.02016853,0.01116961,0.02080591
1237651251525255534,261.640792243788,27.0307858217426,2.635015,-4.539562,16.97255,15.66403,15.21711,15.07221,15.02036,0.007083469,0.004195093,0.004187172,0.004200462,0.00542852
