objid,ra,dec,pmL,pmB,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z
1237666211937911232,289.456249372264,17.0959620965069,0,0,24.97643,22.72096,19.88223,18.33949,17.21816,0.9900917,0.1474825,0.02135032,0.01030176,0.01333186
1237666211937911231,289.455507708018,17.0998312239423,-1.263147,-4.7356,21.30442,18.8831,17.11753,16.20084,15.54139,0.1132183,0.008844698,0.004598783,0.003954121,0.005539864
1237666211937911230,289.452592063761,17.0935411046054,0.9200881,8.002508,20.97986,18.59019,16.87471,15.95302,15.31293,0.08788031,0.007605853,0.004244837,0.003706217,0.005071332
1237666211937846431,289.43344614646,17.0750041093831,0,0,23.76865,23.17337,21.05642,19.69075,18.72857,0.7927163,0.2163161,0.05430116,0.0269902,0.03877826
1237666211937846407,289.411190091043,17.0918406578494,0,0,25.35212,23.65145,21.16963,19.82541,18.89139,0.8379364,0.3194585,0.06008033,0.0301719,0.04409621
1237666211937846402,289.405522185216,17.1013867561217,0,0,23.91473,23.82781,20.67563,19.37732,18.39156,0.86163,0.3652893,0.03974789,0.02119437,0.02974192
1237666211937846397,289.403555799069,17.0981790521501,0,0,24.96248,23.14274,20.55897,19.32632,18.34412,0.9985866,0.2109113,0.03623058,0.02033466,0.02866032
1237666211937977761,289.619816506908,17.0375116855871,0,0,25.12695,23.43289,20.40184,18.82701,17.54853,0.8782521,0.2669908,0.03205856,0.01400757,0.01662225
1237666211937846379,289.388052875547,17.1124995270977,0,0,23.96748,23.46501,20.7193,19.47471,18.48589,0.8781495,0.2762572,0.04135876,0.02293606,0.03205612
1237666211937846313,289.459809713973,17.130968466054,0,0,24.80018,22.90141,20.70272,19.41743,18.46544,1.032271,0.1751448,0.04097396,0.02227043,0.03261798
1237666211937977770,289.618840839707,17.0418650576934,0,0,24.45255,23.90103,21.19887,19.98568,19.09008,0.9715533,0.3826475,0.06170922,0.03377772,0.05341112
1237666211937846307,289.419776053648,17.0849662585229,0,0,26.30443,22.77189,20.83824,19.70264,18.97364,0.4126201,0.1531975,0.04547317,0.02736647,0.0474259
1237666211937846304,289.424259883186,17.1106208240638,0,0,25.63045,22.52832,20.6787,19.55637,18.92894,0.7779315,0.1361708,0.04271978,0.02596544,0.05001988
1237666211937846294,289.405543465906,17.0915112574824,0,0,25.48144,22.29098,20.33198,19.25552,18.52098,0.7902042,0.1018047,0.03020532,0.01940558,0.03293813
1237666211937846274,289.375981391305,17.0889358431866,0,0,25.53745,22.19744,20.28288,19.30895,18.53096,0.7523614,0.09436246,0.02929317,0.02017785,0.03283648
1237666211937846260,289.375544234742,17.0988747339044,0,0,26.1116,22.8505,20.6912,19.66286,18.84005,0.4914888,0.1651904,0.04063619,0.0265186,0.04192089
1237666211937846202,289.42656618354,17.0500147838046,0,0,24.17095,23.2934,20.90963,19.55195,18.55832,0.9878094,0.2426365,0.049033,0.02454117,0.03429484
1237666211937846199,289.447707101201,17.0948787101244,0,0,24.1151,22.17159,19.92398,18.75225,17.92394,0.9788395,0.09428456,0.02224323,0.01360101,0.021615
1237666211937846197,289.438391628547,17.0786101189148,0,0,23.12063,22.75435,19.93872,18.45359,17.37909,0.5129969,0.1534539,0.02238596,0.0111184,0.01466354
1237666211937846190,289.403571242439,17.060359686509,0,0,24.04401,23.36222,20.93379,19.84057,19.02724,0.9380984,0.2529297,0.04987562,0.03071145,0.04930645
1237666211937846189,289.403723446807,17.0619689002858,0,0,24.30656,22.64722,20.69748,19.53271,18.70626,1.005978,0.1386998,0.0411658,0.0241043,0.03819031
1237666211937846188,289.405661243232,17.0625013498013,1.245982,1.561163,22.70971,21.88621,19.56303,18.37956,17.5582,0.3594334,0.07320474,0.01706827,0.01049069,0.01626139
1237666211937846186,289.419232042665,17.0935007000459,0,0,22.81046,23.79652,20.37646,18.70362,17.50499,0.390182,0.3560704,0.03129054,0.01301403,0.01580278
1237666211937846179,289.417657848189,17.1172073262711,0,0,24.81243,22.6438,19.76577,18.32734,17.19254,1.020415,0.1375227,0.01956966,0.0101918,0.01293379
1237666211937846120,289.467294423651,17.1236752179096,0,0,25.36188,21.88012,20.03506,19.02422,18.31042,0.8272816,0.07192224,0.02399704,0.01660722,0.028737
1237666211937846119,289.468557083318,17.1258581202828,4.573139,-4.574619,24.54702,20.63842,18.92699,18.05462,17.45302,1.032323,0.02715834,0.01106179,0.008669215,0.01549392
1237666211937846117,289.467194999628,17.125741225771,-11.77895,16.36534,23.33318,20.44549,18.51815,17.47331,16.67233,0.589016,0.0236134,0.008728087,0.006368566,0.009586646
1237666211937846112,289.424578595304,17.050948499287,0,0,25.27231,24.3093,21.23812,19.96651,19.05746,0.8761968,0.510601,0.06439237,0.03382656,0.05051969
1237666211937846110,289.422283152563,17.0505843049995,0,0,25.26251,22.31432,20.46001,19.3298,18.49984,0.9141285,0.108384,0.0355991,0.02258268,0.03621939
1237666211937846105,289.423837090527,17.0821245827513,0.5458094,-2.324622,25.04453,21.49175,19.42459,18.37033,17.592,0.9653565,0.05246215,0.01535374,0.01046814,0.01673043
1237666211937846096,289.421258719721,17.0997613481624,0,0,23.88665,23.73702,21.43709,19.89835,18.85406,0.9279508,0.3661843,0.08016616,0.03387933,0.04563743
1237666211937846095,289.42275324354,17.1003773093755,3.832968,2.827011,23.51131,20.95128,19.12844,18.14167,17.42683,0.6691929,0.03425665,0.01259338,0.009120362,0.01508475
1237666211937846092,289.423159805182,17.103143021784,0.0118424,-4.629198,23.8036,20.31345,18.44649,17.51287,16.84369,0.8132485,0.02152108,0.008381878,0.006493458,0.01051572
1237666211937846081,289.409456120016,17.095212188334,0,0,25.24669,24.20565,21.10047,19.95662,18.9752,0.8890679,0.4764131,0.05716315,0.03388491,0.04762017
1237666211937846080,289.407004912419,17.0953617877224,0,0,24.66755,23.11899,20.9651,19.80619,18.8117,1.156315,0.2334976,0.05567378,0.03256645,0.04609883
1237666211937846078,289.410802666668,17.0961412272211,0,0,24.43274,22.85416,20.76702,19.75563,19.07795,1.031923,0.1649451,0.04312755,0.02883015,0.0517156
1237666211937846077,289.416671565624,17.0947174796066,0,0,24.30697,22.33749,20.32922,19.42516,18.75335,1.018705,0.1066106,0.03041061,0.02242159,0.04010206
1237666211937846076,289.406750640818,17.0964644098035,0,0,25.70355,24.06915,21.13143,19.37979,18.12474,0.6689518,0.4342207,0.05858827,0.02140638,0.02457189
1237666211937846075,289.41536616974,17.0943892062286,0,0,24.07743,23.07976,20.69363,19.37443,18.41089,0.931788,0.2007839,0.04091414,0.02165191,0.03083076
1237666211937846074,289.412157054283,17.0947107039653,0,0,25.06309,24.35357,20.3867,18.80631,17.55443,0.9994542,0.5381476,0.0327145,0.01437412,0.01672833
1237666211937846073,289.413809210929,17.0901733883312,-25.76635,25.23145,25.02463,21.56666,19.70297,18.75437,18.06103,0.9645142,0.05602579,0.01888178,0.01371961,0.02389856
1237666211937846072,289.414794530974,17.0902685743919,0,0,24.46088,23.93982,20.42517,18.66578,17.39573,1.030156,0.3976553,0.03276668,0.0128349,0.01486034
1237666211937846071,289.4133816626,17.0934280552935,-3.603424,3.417847,22.60444,20.09353,18.505,17.66404,17.0839,0.3325799,0.01850193,0.008649565,0.007013982,0.01215133
1237666211937845935,289.454282968971,17.1005269210494,0,0,23.86968,22.85317,20.34943,19.40013,18.5294,0.8430099,0.1647747,0.03066198,0.02223223,0.03378692
1237666211937845932,289.45311001688,17.1024578613826,0,0,24.40986,23.23218,20.06271,18.5753,17.45461,1.029321,0.2296495,0.02447331,0.01207672,0.01548462
1237666211937977875,289.622471367824,16.9949360746523,0,0,25.95401,22.53302,20.2937,19.24274,18.50991,0.5053778,0.1249847,0.02936324,0.01875816,0.03310387
1237666211937845872,289.446407094898,17.1283747514411,-0.7172085,5.286715,22.10591,19.56403,18.15731,17.4444,16.8982,0.2353754,0.01352205,0.007257024,0.00630235,0.01118374
1237666211937845852,289.422006630168,17.1126627820772,0,0,25.31692,23.5751,21.0624,19.91035,19.14445,0.8617748,0.3025061,0.0565797,0.03335269,0.05592243
1237666211937845849,289.414267209583,17.1118112047636,-6.131641,3.310211,23.21005,21.11647,19.26796,18.33714,17.66632,0.5580747,0.03932335,0.01389678,0.01028881,0.01782428
1237666211937845848,289.420328081905,17.115686175134,-1.578642,2.498077,25.08616,21.50928,19.11791,17.94578,17.10732,0.9582185,0.05324488,0.01261059,0.008176877,0.01227223
1237666211937845847,289.416474550092,17.1117484003395,2.079744,3.553446,23.94069,22.14333,18.92044,17.32301,16.0918,0.8845677,0.09015343,0.01118221,0.005957886,0.007023476
1237666211937845846,289.421032945587,17.1136895870982,8.946776,12.41212,21.04032,18.75317,17.39953,16.74061,16.29828,0.09297943,0.008270031,0.005102741,0.004672688,0.007843059
1237666211937976635,289.630366963558,17.0544209111049,-7.400142,5.245578,17.17919,15.32172,14.37175,13.95503,13.6814,0.008639748,0.003169729,0.002882641,0.002887911,0.003365842
1237666211937976637,289.629135318975,17.0486711241979,3.626637,19.31826,22.55436,19.48664,16.97387,15.71515,14.79309,0.3115675,0.01257617,0.004355418,0.003514213,0.004268819
1237666211937976638,289.630495370455,17.0481847242916,0,0,21.94555,19.29317,17.02314,15.86289,15.01103,0.1837112,0.01112188,0.004419116,0.003616158,0.004566129
1237666211937976639,289.626459262064,17.052375749954,-7.923069,7.593399,23.887,24.06125,19.04042,16.31506,14.28014,0.8037571,0.4324253,0.01203135,0.00407053,0.003738907
1237666211937976640,289.627652943112,17.0526199502706,0,0,24.55254,23.87723,20.09202,18.10488,16.55487,0.9873884,0.3793743,0.0261341,0.00941979,0.00955018
1237666211937976641,289.626090290498,17.0555102453118,5.106126,7.6847,23.57948,21.32093,19.43439,18.34328,17.63926,0.6860884,0.0457952,0.01555815,0.01024958,0.01780237
1237666211937976643,289.628536276161,17.0561987475966,0,0,24.26697,24.5516,20.83469,18.98717,17.60106,0.9495848,0.5663655,0.04583834,0.01580949,0.01737002
1237666211937976647,289.627265611268,17.0562279554704,0,0,24.59609,24.53019,22.02636,19.64798,18.11917,1.160721,0.6459459,0.1441144,0.02882296,0.02754744
1237666211937976667,289.643330572095,17.0383310346114,0,0,18.42105,16.52225,15.40984,14.86563,14.47254,0.01617311,0.003727001,0.003103087,0.00305978,0.003903312
1237666211937976669,289.636386523362,17.0386387647132,-2.964529,3.179979,22.61711,20.09483,17.22519,15.70712,14.55422,0.3179626,0.01847002,0.004746086,0.003495814,0.004013155
1237666211937976670,289.641616895676,17.0391720178677,-9.641974,27.40057,21.07996,18.63977,16.95448,16.05416,15.37708,0.09326439,0.00847341,0.004399145,0.003793377,0.005209574
1237666211937976671,289.650395415803,17.0270204146867,-2.982959,-1.78664,25.41917,22.09355,19.05447,17.44963,16.25231,0.7640347,0.08657443,0.0120532,0.00622324,0.007656913
1237666211937976672,289.645120477321,17.0335955056394,-5.610706,3.081006,24.4489,22.21961,19.20607,17.68043,16.47644,0.9869304,0.09638723,0.01330058,0.006958064,0.008628722
1237666211937976673,289.649506495748,17.0237787366926,-5.761064,3.950052,24.45886,22.74302,19.53297,17.75685,16.42887,0.9864282,0.1507606,0.01668669,0.007295724,0.008426509
1237666211937976674,289.653863185886,17.0222549775364,0.9395545,2.004317,23.74966,20.73352,18.86122,17.88991,17.17246,0.7535889,0.02925732,0.01067362,0.007823284,0.0129616
1237666211937976675,289.646067565804,17.0313194068451,-0.2355149,-2.071763,22.61275,20.66295,18.86893,17.91663,17.21599,0.3250413,0.02768832,0.01072099,0.007926412,0.01335787
1237666211937976677,289.644380628644,17.0398317224084,0,0,24.16811,21.07914,19.19229,18.15623,17.38533,0.9283996,0.03819018,0.01327703,0.009216123,0.01512542
1237666211937976678,289.64476426335,17.0371058815419,0,0,24.21511,21.80996,19.58491,18.46782,17.69791,0.9327575,0.0693734,0.01763879,0.01133555,0.01879222
1237666211937976679,289.634956622384,17.0416210547217,6.348451,1.449349,24.55874,23.59771,20.12063,18.45391,17.15884,0.9979559,0.3063118,0.02593227,0.01105831,0.01300162
1237666211937976680,289.653765023129,17.024496200717,-4.578372,-3.545556,25.19803,21.64883,19.61915,18.64984,17.87206,0.8784665,0.06107999,0.01797473,0.01270512,0.02140149
1237666211937976681,289.644480375705,17.0276855950501,0,0,24.9383,22.38014,19.9647,18.69371,17.69197,0.9404097,0.110742,0.02291767,0.01292885,0.01849963
1237666211937976682,289.635445973257,17.0407070226199,-31.5188,-42.94777,24.29292,21.76131,19.73811,18.70967,17.89676,0.9507484,0.06564923,0.01962532,0.01344845,0.02214987
1237666211937976683,289.648413512785,17.0269957173285,0,0,24.42342,21.78016,19.90272,18.84862,18.04337,0.9777427,0.06675163,0.02187104,0.01430172,0.02372564
1237666211937976684,289.645036951238,17.0287222870862,0,0,23.16814,22.65507,20.36912,19.0552,18.13936,0.497889,0.1393615,0.03144462,0.01664394,0.0254135
1237666211937976685,289.652547970909,17.025037313001,0,0,25.00841,22.74816,20.90873,20.44747,22.82758,0.921285,0.1511097,0.0494707,0.05035188,0.8064649
1237666211937976687,289.651765558228,17.0234669853644,0,0,24.72194,22.82097,20.62632,19.63741,18.9446,0.9809583,0.1606183,0.03903332,0.02609164,0.04818476
1237666211937911670,289.595105068425,17.093489239985,0,0,24.07027,23.35455,20.79506,19.63781,18.86576,0.8921774,0.2524495,0.04396394,0.02634495,0.04580788
1237666211937911669,289.595234940194,17.0922999721042,-2.593064,-2.109522,24.01057,23.60095,19.94792,18.25187,17.00107,0.8637548,0.3066099,0.02250257,0.00976875,0.01167472
1237666211937911655,289.48523217891,17.0221901355636,0,0,23.59455,23.04533,21.04662,19.8457,19.08718,0.7010113,0.1928509,0.05507501,0.03141661,0.05285522
1237666211937978255,289.659292635442,16.9447131537661,0,0,26.20401,23.08919,20.53827,18.98606,17.87302,0.4174414,0.2026868,0.03601043,0.01558721,0.02065677
1237666211937911654,289.485644979059,17.0213003971482,-9.198563,-0.9071965,25.60374,21.91394,19.79998,18.64547,17.95973,0.7014,0.07383716,0.02025879,0.01259617,0.0218767
1237666211937911644,289.455844214422,17.0599584449076,0.8176308,0.4725591,24.40623,22.93849,19.57312,17.91919,16.69914,1.008924,0.1760687,0.01709504,0.008050323,0.009691431
1237666211937911589,289.624909652857,17.1133230554579,0,0,25.537,24.68184,21.3743,19.7579,18.74335,0.7140139,0.5986369,0.07237774,0.02855671,0.04108196
1237666211937911588,289.624215012164,17.1142674854053,0,0,25.44097,22.49439,20.51159,19.51587,18.78945,0.7586835,0.1221281,0.03518225,0.02380386,0.04295496
1237666211937911587,289.62228961003,17.1123797885391,-8.297799,-2.141662,23.07688,21.27636,19.1646,18.05823,17.24621,0.4760172,0.0450097,0.01305646,0.008690689,0.01375652
1237666211937976690,289.643986459571,17.0405924671647,0,0,24.35828,24.45113,21.43098,19.64592,18.36644,1.04437,0.5842652,0.0810307,0.02757245,0.03202473
1237666211937977020,289.670580701733,17.0225901031485,2.45756,2.809262,23.10219,19.8702,17.48141,16.25318,15.32996,0.4889228,0.01607187,0.005229974,0.004001358,0.005103344
1237666211937977032,289.665680043221,17.0167461936138,7.893099,-12.02548,21.9711,19.40687,17.68679,16.75358,16.04797,0.1914877,0.01201976,0.005722148,0.004662901,0.006937527
1237666211937977043,289.661663222458,17.0120027003152,-3.717216,0.7611815,21.83157,19.47708,18.01387,17.22224,16.59179,0.1700916,0.0124812,0.006655023,0.0056408,0.009169545
