objid,ra,dec,pmL,pmB,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z
1237662223545663556,226.125086000883,31.0745683986392,-8.03697,7.505959,18.02992,16.87131,16.45511,16.32272,16.27044,0.01149097,0.004388297,0.004829073,0.005300459,0.007537179
1237662223545663569,226.12452859874,31.0043586179579,-1.113127,8.256427,18.52754,16.76321,16.12887,15.92284,15.83483,0.0147926,0.004282702,0.004638194,0.004955346,0.006278873
1237662223545663586,226.139660022521,30.9700258083567,-7.806612,0.4980386,18.94406,17.84917,17.41274,17.30854,17.103,0.01866201,0.005584587,0.005498325,0.01650483,0.01175007
1237662223545663588,226.184743162819,31.0032023846615,-6.336892,5.25109,18.90736,17.73396,17.27732,17.10162,17.01964,0.01817743,0.005397739,0.00562346,0.005994149,0.01100469
1237662223545663593,226.189332628742,30.9818394046831,-8.621628,11.51149,18.98339,17.17732,16.47951,16.24119,16.11189,0.01893777,0.004575348,0.004911676,0.005023443,0.007077135
1237662223545663598,226.204096202735,30.9798344334218,-1.840088,15.44141,18.74392,17.75279,17.36672,17.21185,17.07365,0.01657933,0.005401664,0.00570379,0.00606493,0.0112383
1237662223545663639,226.143402493942,31.1216200457606,-1.896012,3.484833,21.32098,19.3301,18.54088,18.3291,18.2124,0.08371256,0.0108253,0.008392395,0.009253441,0.0237738
1237662223545663641,226.140818627317,31.1151633440895,11.50672,19.8606,22.07528,19.24385,17.79514,17.0564,16.63274,0.1501677,0.0104156,0.006394415,0.006119336,0.00894767
1237662223545663645,226.132005224042,31.0697092730972,-0.6403745,6.876861,20.9126,18.97818,18.18947,17.92128,17.75342,0.06351928,0.009163485,0.007296671,0.007823662,0.01723607
1237662223545663647,226.126414378621,31.0543246809194,-17.10593,1.620708,20.78325,18.48044,17.44172,17.07239,16.84859,0.05757717,0.007336203,0.005776546,0.006076194,0.010001
1237662223545663649,226.146876389088,31.0825378750289,-2.785465,5.90517,21.97305,19.61438,18.2813,17.76637,17.44624,0.1418263,0.01279652,0.007596183,0.0074056,0.01411848
1237662223545663652,226.136608042252,31.0614400518129,-23.5813,-7.211358,20.31161,18.18645,17.34873,17.07281,16.92086,0.04191221,0.006486211,0.005682047,0.006053955,0.01039559
1237662223545663654,226.135197530533,31.0628942633824,-20.11292,12.30723,23.04517,21.01771,19.80576,19.28881,19.05326,0.3355813,0.03294062,0.01675051,0.01586714,0.04591347
1237662223545663655,226.116418402625,31.054762302814,3.624017,-14.82517,25.69432,22.03319,20.5967,19.27363,18.50499,0.463965,0.07169023,0.02824423,0.01576821,0.0302816
1237662223545663676,226.146164064126,31.0730909436353,16.31514,-15.79974,23.0563,19.99814,18.49883,17.10169,16.30906,0.3377962,0.01612986,0.008253727,0.006139454,0.007659228
1237662223545663685,226.128240264118,31.0092079240158,62.71447,103.9432,19.96426,17.34826,15.94086,14.47235,13.6783,0.03344375,0.004965706,0.004584096,0.004630022,0.003963453
1237662223545663690,226.157900022481,31.0384506650402,-13.25714,16.90566,19.65499,18.08544,17.49945,17.29824,17.17837,0.02806462,0.006176946,0.005921057,0.00637581,0.01206739
1237662223545663694,226.159145641196,31.0160967274506,-0.07885946,2.380882,20.7423,19.94869,19.59556,19.51319,19.43991,0.05663263,0.01577575,0.0143623,0.0181418,0.06185399
1237662223545663696,226.189734275247,31.0636420058484,-4.235239,2.848726,19.38886,18.41097,18.00384,17.79519,17.84053,0.02410244,0.007003541,0.006883295,0.007271139,0.01815529
1237662223545663703,226.22447471143,31.0848037356639,-3.774717,4.692733,20.74509,19.84726,19.35587,19.22668,19.02749,0.06000433,0.01447275,0.01249361,0.01490922,0.04357118
