objid,ra,dec,pmL,pmB,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z
1237659119337603312,250.585241064238,30.2158547090179,-3.777339,5.489502,20.86389,18.11503,16.79727,16.21634,15.88778,0.09602644,0.006448788,0.004215116,0.00402358,0.006976526
1237659119337603318,250.570415194949,30.2013169817343,-10.29769,-8.101248,20.99119,18.7472,17.83062,17.48458,17.30517,0.1080042,0.009029129,0.006507155,0.006563446,0.01671506
1237659119337603328,250.553009285364,30.1649773246368,1.371217,-5.144628,21.05572,18.838,17.95908,17.63913,17.457,0.113592,0.009456067,0.006952733,0.007081894,0.01859495
1237659119337603331,250.602941680623,30.1995883115589,-3.026943,-2.465066,20.67358,19.70402,19.43664,19.36686,19.33845,0.08218101,0.01636746,0.01774969,0.02222826,0.08670311
1237659119337603338,250.558694771602,30.1613079372316,-5.930028,7.816901,22.98069,19.87669,18.68154,18.13695,17.83234,0.5690717,0.01840552,0.01059115,0.009388229,0.02450621
1237659119337603346,250.578885882264,30.154907097213,-7.476906,4.458365,19.9893,18.93916,18.55136,18.39989,18.33153,0.04930394,0.009989905,0.009772967,0.01115563,0.03684969
1237659119337603348,250.606944911766,30.1732804785719,-10.33492,-2.554942,20.46604,18.87695,18.27967,18.07554,18.0001,0.07162998,0.009679735,0.008324255,0.009089289,0.02848506
1237659119337603351,250.594826448372,30.162338789913,-6.048862,-11.72749,22.20002,19.43889,18.07662,17.50611,17.22194,0.2972453,0.01363607,0.007387398,0.006572499,0.01573106
1237659119337603361,250.637842928945,30.1718291255981,-6.356474,-15.18875,21.31082,18.64513,17.20899,15.99939,15.37307,0.1404688,0.008506877,0.004903785,0.003742202,0.00545373
1237659119337603366,250.618168489272,30.1356902290802,0.8037409,6.623309,21.60489,19.64193,18.72005,18.40499,18.21115,0.1805455,0.01568562,0.01091455,0.011276,0.03411688
1237659119337603376,250.615238610656,30.1265427074681,-10.326,-6.28164,20.56156,19.50004,19.06886,18.86943,18.78354,0.07652877,0.01413932,0.01371846,0.01546744,0.05424739
1237659119337603387,250.622725524577,30.1301733340331,86.26251,32.26906,21.89011,21.46797,21.29078,21.23739,21.9526,0.2375917,0.06592033,0.08565173,0.1191298,0.8121035
1237659119337603398,250.626695151899,30.1092172500036,-26.71254,6.47001,21.58042,19.60413,18.6122,18.1825,17.99983,0.1761318,0.01514894,0.01014896,0.009739624,0.02870102
1237659119337603421,250.606300983702,30.2076820314388,-3.653015,-6.194422,21.61876,21.00408,20.52797,20.45851,20.17805,0.1858819,0.04461401,0.04330214,0.05675104,0.1879219
1237659119337603423,250.568943331986,30.1608708994443,-4.958926,2.511242,22.06622,20.12767,19.36902,19.13397,19.00168,0.2665254,0.02198249,0.01693527,0.01865691,0.06377403
1237659119337603424,250.608638112639,30.1874849758694,-13.08189,5.167694,22.03936,19.95258,18.98136,18.60583,18.39101,0.2572866,0.01952781,0.01291971,0.01281065,0.03918532
1237659119337603428,250.588784191502,30.1396188139274,1.908803,12.03454,22.9776,20.22164,18.9206,18.38452,18.10051,0.5723841,0.02353059,0.01242078,0.01105649,0.03077328
1237659119337603433,250.627975553436,30.1518574550329,-32.8192,0.3583972,22.15378,19.90088,19.13244,18.86287,18.71849,0.2855535,0.01865165,0.01433733,0.01531138,0.05111006
1237659119337603445,250.543028037588,30.188280503548,-2.691848,-6.988183,24.83829,21.13778,19.73718,18.63968,18.0501,1.320608,0.0486037,0.02229806,0.01303716,0.0288657
1237659119337603460,250.621410087368,30.116632769429,-11.75269,-1.376282,24.77563,21.11139,19.68577,18.82483,18.36823,1.338612,0.04666038,0.02148341,0.015018,0.03848401
1237659119337603461,250.620921023227,30.1186261493401,2.21913,-0.8294887,21.57438,20.14596,19.47221,19.16197,19.08909,0.1753836,0.02203963,0.01828388,0.01925917,0.07052759
1237659119337603485,250.596716391015,30.2163014306162,-9.266387,-1.794716,21.38945,20.44705,20.03785,19.88337,19.57573,0.1526348,0.0288386,0.02901989,0.03491711,0.1108098
1237659119337603486,250.581039258267,30.2029260744898,-5.254774,5.558808,21.22283,20.0897,19.78205,19.73207,19.78234,0.1296962,0.02151096,0.02309082,0.02962123,0.1263427
1237659119337603491,250.575238031146,30.1917478039701,-7.940472,4.870579,21.29965,20.36411,19.96649,19.85814,19.47625,0.1376487,0.02631276,0.02663511,0.0329502,0.09578839
1237659119337603512,250.616026600754,30.1185810055667,-6.444588,3.002145,21.27133,20.11654,19.67166,19.49658,19.35168,0.1362793,0.02173773,0.02135684,0.02525007,0.08960848
1237659119337603537,250.521921107857,30.217544496234,-24.96879,-5.435996,23.44796,21.72749,20.27749,19.31616,18.86149,0.8288394,0.08097614,0.03434923,0.02133817,0.05609649
1237659119337603561,250.539680070775,30.2228533916725,1.435374,-25.96072,23.30708,21.67574,20.52221,19.64857,19.12502,0.7246062,0.07676628,0.0418119,0.02751788,0.06944383
1237659119337603568,250.517039061243,30.2032995773604,-8.73281,-0.3038558,21.94002,20.7135,20.43109,20.29029,20.19873,0.2473513,0.03619753,0.04056633,0.04977215,0.1903109
1237659119337603586,250.536870277007,30.2058917777365,10.45953,16.0075,23.47149,21.27888,20.90903,20.64698,21.05682,0.8935125,0.05766205,0.06161499,0.06895263,0.4111167
1237659119337603599,250.535901226138,30.2023096857444,-1.400769,2.25982,22.61497,21.0462,20.25972,19.91928,19.64284,0.4159619,0.04521953,0.03361838,0.03433575,0.1093449
1237659119337603663,250.58341797356,30.1991123353603,0,0,24.57093,22.19387,20.94512,19.36363,18.64245,1.396965,0.1230661,0.0621152,0.02308746,0.04927114
1237659119337603683,250.561941702693,30.1743248986518,0,0,23.55457,21.57565,21.46322,21.15305,20.81439,0.9496801,0.07465446,0.1019445,0.1101199,0.3443611
1237659119337603701,250.578841210406,30.1760137209025,-6.394954,50.78415,23.30582,21.33298,20.2155,19.70755,19.38123,0.7360361,0.05671612,0.03243049,0.02904292,0.08893184
1237659119337603725,250.609444097451,30.1938750024193,0,0,25.74829,22.212,20.87969,19.44449,18.77848,0.8325565,0.1203182,0.05635887,0.02367293,0.05384154
1237659119337603735,250.576845372329,30.163674790801,0,0,25.81503,22.19398,20.67114,20.19394,19.79545,0.8321998,0.1214258,0.04907625,0.04554549,0.1338022
1237659119337603747,250.596714602276,30.1704825804485,-25.15441,-23.43981,25.3653,22.25643,21.08957,19.92579,19.33114,1.113877,0.127671,0.0700041,0.03632532,0.08881447
1237659119337603755,250.617923385231,30.1814325553264,0,0,22.50169,21.73818,21.13874,20.70719,20.95328,0.4113101,0.08586247,0.07659163,0.07470845,0.3955469
1237659119337603802,250.619128842735,30.1595566497249,0,0,21.95827,21.18502,21.02515,20.79567,20.93863,0.2422536,0.04987673,0.0639381,0.07357219,0.3526242
1237659119337603833,250.608385053891,30.1352616688674,-9.590362,-2.383042,22.62846,21.09451,20.06844,19.63708,19.36436,0.4276852,0.04602582,0.02883927,0.02772281,0.0886611
1237659119337603837,250.596515564941,30.1243078484586,0,0,24.90216,21.93715,21.02707,20.71849,20.69678,1.341877,0.09490254,0.06572231,0.07113645,0.2943164
1237659119337603845,250.633236538202,30.1480716817208,0,0,25.47031,22.31256,20.59394,19.94387,19.63852,1.043381,0.1327431,0.04554949,0.03660077,0.1168596
1237659119337603851,250.609742571472,30.1281053560889,88.64568,-18.18526,22.81319,20.39434,19.61354,19.44059,19.53884,0.4976306,0.02652434,0.02026555,0.02374489,0.1035321
1237659119337603861,250.611972013159,30.121461258936,0,0,24.32574,21.69502,20.52681,20.06323,19.56681,1.349051,0.07683711,0.04265014,0.04032978,0.1086464
1237659119337603886,250.622098576917,30.1110761994493,0,0,23.77047,22.45975,21.15793,19.81495,19.12809,1.058486,0.1483196,0.07311799,0.03294082,0.07429249
1237659119337668619,250.654765959326,30.122276758442,-1.835287,20.23208,16.76083,14.34603,13.41584,14.28915,12.96586,0.00729284,0.002629564,0.002725704,0.01079829,0.002958929
1237659119337668620,250.659120592025,30.1189957470477,-6.651279,-4.924254,15.4903,14.3727,14.01704,13.9019,13.86723,0.004382695,0.002630783,0.002788493,0.002906076,0.003387987
1237659119337668629,250.670158613206,30.1270053458525,-7.734613,-5.106701,17.30011,16.27777,15.95466,15.84789,15.81821,0.009429544,0.003356115,0.00340254,0.003627242,0.006761709
1237659119337668630,250.669434382824,30.1245383784982,-22.00338,6.328796,20.80951,19.48191,19.06885,18.93537,18.87999,0.09616624,0.01437251,0.01373056,0.0165295,0.06012663
1237659119337668638,250.640243889949,30.0971012926575,2.382842,19.28212,15.45087,14.14187,13.72048,13.58593,13.5495,0.004328645,0.002613972,0.002774727,0.002884336,0.003224697
1237659119337668639,250.635338971332,30.0990212563862,-4.398385,3.870315,21.64322,19.00561,17.61313,16.86135,16.44823,0.1925046,0.01047102,0.005853319,0.004906869,0.009802935
1237659119337668707,250.729418596599,30.0776335236385,-0.1650946,2.201379,17.25837,15.8575,15.38173,15.22236,15.14114,0.00924035,0.003135603,0.003112301,0.00324769,0.004984824
1237659119337668717,250.748921114299,30.0724907342689,-19.1012,-7.546631,18.70777,17.44082,16.97391,16.82414,16.7731,0.02086072,0.004791416,0.004516697,0.00487505,0.01174464
1237659119337668728,250.760885854626,30.0594007880822,3.939031,9.534435,18.43731,17.15648,16.69972,16.55426,16.49742,0.01775922,0.004327279,0.004130057,0.004439553,0.009851185
1237659119337668732,250.73251376,30.0319649319107,-2.257149,-4.279917,16.83258,15.51959,15.05629,14.90885,14.85442,0.007519786,0.00298458,0.003019981,0.003161089,0.004466524
1237659119337668742,250.771437512581,30.0484741432787,-9.259283,0.2210149,17.5809,16.3909,15.97465,15.85721,15.80331,0.01096492,0.003488595,0.003445395,0.003673487,0.006665864
1237659119337668751,250.748568672639,30.0281956801538,-13.50435,10.90663,18.33715,17.4082,17.06633,16.94129,16.90842,0.01667633,0.004730222,0.004660907,0.005120546,0.01270935
1237659119337668759,250.771091278198,30.0377184619688,-1.899032,2.027864,18.29617,17.01582,16.5452,16.39802,16.32523,0.01621693,0.004140422,0.003930753,0.004207846,0.008860743
1237659119337668786,250.653732231861,30.1077777796605,18.64133,7.948579,19.18708,16.59061,15.3131,14.7657,14.48978,0.02809959,0.003628382,0.003104069,0.003087183,0.003958059
1237659119337668811,250.657650182552,30.0786027331969,-10.86141,6.507819,21.15871,19.85867,19.38563,19.2252,19.12331,0.1222387,0.01781178,0.01696611,0.02038324,0.07384843
1237659119337668817,250.692166222819,30.0984635808272,-23.74505,35.00906,22.75591,19.76329,18.36178,16.98249,16.21275,0.4759718,0.0168034,0.008686596,0.005209103,0.008390181
1237659119337668835,250.661344904187,30.0664555578834,-10.44178,-5.377872,21.66371,19.24016,17.83318,17.08171,16.6771,0.1871432,0.01188568,0.006500199,0.00540821,0.01108698
1237659119337668857,250.70693181438,30.0608960873141,-2.409871,6.762868,19.4705,18.53614,18.24011,18.13823,18.04545,0.03408917,0.007881789,0.008078586,0.009530433,0.02972992
1237659119337668859,250.70391449022,30.0577848929176,-6.78568,-3.670952,19.50205,18.16746,17.69767,17.5264,17.42416,0.0348472,0.006549379,0.006077767,0.006688852,0.01848367
1237659119337668889,250.753581767072,30.0682191021686,-6.498959,-7.329246,21.65724,18.69823,17.50882,17.08114,16.84034,0.1881666,0.008594701,0.00558685,0.005420793,0.01223482
1237659119337668893,250.715324460237,30.0365279954777,3.5821,-1.583216,19.83745,18.76477,18.36462,18.20643,18.15994,0.04464095,0.008946782,0.008691768,0.009966297,0.03270547
1237659119337668895,250.759092040001,30.0679264328932,-2.269985,-5.636722,21.17413,18.87907,17.65025,17.19995,16.97158,0.1277507,0.00952516,0.005970626,0.005733402,0.01339009
1237659119337668903,250.744070363831,30.0464453420978,-7.023961,-4.346783,21.49139,19.18139,18.20634,17.82916,17.6529,0.1662442,0.01138189,0.007934101,0.007918081,0.02192245
1237659119337668904,250.744923001501,30.0505105564231,-21.89791,-9.896436,20.74549,19.25302,18.67327,18.48544,18.46304,0.08877765,0.01190781,0.01049179,0.01196292,0.04163733
1237659119337668908,250.711589123123,30.0233552087234,-9.050517,4.020587,18.9374,17.94991,17.59486,17.46038,17.44979,0.02409087,0.005900786,0.005797898,0.006481323,0.01869384
1237659119337668920,250.749799622487,30.0368398990981,0.6050317,-0.6081501,19.39946,18.01338,17.48304,17.30452,17.23086,0.03302147,0.006079556,0.005516056,0.006017397,0.0159259
1237659119337668927,250.739521954227,30.0103994292154,-5.184806,0.6282044,20.71766,19.82512,19.52835,19.47397,19.45566,0.0864379,0.0171342,0.01882097,0.02462437,0.0953083
1237659119337668928,250.766091037086,30.030061836784,-3.305343,3.553295,21.65577,19.99801,19.30346,19.08096,19.0385,0.1916057,0.01976111,0.01633446,0.01875377,0.06858207
1237659119337668982,250.660743213956,30.1110343385563,-25.10817,-13.92963,24.97251,20.96192,19.42177,18.11782,17.48074,1.271858,0.04087989,0.01748693,0.009422681,0.01937941
1237659119337668986,250.688726284669,30.1308250027287,-1.787528,4.457021,23.39428,21.33033,19.86659,18.83811,18.3343,0.8081121,0.05541193,0.02468139,0.01540693,0.03819824
1237659119337668991,250.702592057531,30.1209226811339,-53.98929,-14.73932,23.46184,21.49283,19.91989,17.80312,16.6831,0.8479851,0.06280182,0.02550093,0.007793766,0.01118801
1237659119337669029,250.749225387811,30.075791238064,2.281413,-0.7863238,21.60284,20.54592,20.36098,20.20418,20.17407,0.1891474,0.02990359,0.03751722,0.04735833,0.1917128
1237659119337669038,250.718558680998,30.0269893685475,0.2605172,4.940515,21.51918,20.6567,20.34838,20.21743,20.21107,0.1688657,0.03175661,0.03604575,0.04593634,0.1901806
1237659119337669044,250.768433318622,30.0426061713963,-1.953713,-0.6089728,21.38886,20.76902,20.4785,20.39765,20.11129,0.1507718,0.03420112,0.03960306,0.05316129,0.1694939
1237659119337669045,250.74027123361,30.0152853561608,-4.356752,-3.365896,21.2809,20.11932,19.64678,19.47725,19.68519,0.1384026,0.0212455,0.02071458,0.02495684,0.1180066
1237659119337669049,250.752663623504,30.014959628621,-45.76552,-20.88056,23.43058,21.16125,20.73433,20.44026,20.74656,0.940288,0.05314859,0.05660585,0.06390537,0.345829
1237659119337669084,250.645430044934,30.1130308903257,-8.752979,12.5135,25.68652,22.06935,20.73272,19.54566,19.09956,0.873413,0.1031728,0.04918271,0.02614728,0.07211846
1237659119337669086,250.665641073085,30.1283027095236,-1.386253,-5.184295,23.37321,21.1273,19.85031,19.27438,18.90915,0.7828642,0.04717631,0.02430797,0.02136535,0.06198433
1237659119337669111,250.675373120754,30.114367878182,0,0,22.78255,22.15586,20.71797,20.25555,20.05989,0.5044499,0.115657,0.05105815,0.0497941,0.1777263
1237659119337669133,250.654920313612,30.089283563164,-10.44778,8.228438,23.39671,22.03076,20.40615,19.3849,18.71854,0.8007209,0.1007121,0.03812225,0.02347837,0.05304714
1237659119337669137,250.684962776689,30.1114846976385,0,0,22.45999,21.85367,21.60612,21.45839,21.04183,0.3665037,0.08508855,0.1039827,0.1345596,0.392819
1237659119337669138,250.687398165555,30.1125948640366,0,0,24.92142,21.69111,20.78929,20.44076,20.11536,1.303189,0.07504034,0.05225105,0.05612521,0.1802143
1237659119337669154,250.699594907308,30.1134341779912,0,0,26.19899,22.57036,21.14154,19.69452,18.89915,0.6042094,0.1620041,0.07196563,0.03054456,0.06282339
1237659119337669214,250.699245737176,30.0824227591426,0.296234,1.894983,24.18051,21.75867,20.26031,19.4495,19.04749,1.330455,0.08231652,0.03496345,0.02568843,0.07287376
1237659119337669223,250.678894279983,30.0651425911238,0,0,26.11459,22.95025,21.62884,19.9718,19.15676,0.6263006,0.2176015,0.1063601,0.03716974,0.07565356
1237659119337669234,250.699141144384,30.0755891399093,-13.47556,3.755439,21.97868,21.5327,21.20485,21.24728,21.34064,0.248484,0.06485559,0.07415291,0.1136792,0.5050458
1237659119337669239,250.684153215294,30.0614926594386,0,0,22.6804,21.7359,20.7442,20.47005,19.86249,0.4914176,0.08374532,0.05478067,0.06349321,0.1563985
1237659119337669241,250.679507146859,30.056858304251,-6.039067,-4.125759,22.84539,21.47148,20.10216,19.03066,18.40347,0.5170732,0.06115668,0.02934074,0.01757469,0.03987601
1237659119337669280,250.718097747475,30.0678895527531,0,0,23.90834,21.98487,20.90563,20.51958,20.18838,1.118893,0.09400106,0.05683386,0.05917214,0.1864485
1237659119337669295,250.691496942646,30.0418595905862,-3.595341,12.46562,22.7337,21.08946,19.76972,18.93367,18.39505,0.4733479,0.04499637,0.02282729,0.01649119,0.03996213
1237659119337669331,250.73380051003,30.0528499624256,-5.545719,-2.844691,21.86076,20.94474,20.59682,20.31865,20.33694,0.2326819,0.04104545,0.04550556,0.05213442,0.2196086
1237659119337669335,250.727454139401,30.0476713140372,0,0,22.57404,21.67631,21.00576,20.88558,22.16604,0.4131564,0.07237542,0.06192208,0.08146872,0.8655487
1237659119337669353,250.75448823379,30.0503356508686,-7.099867,-1.517704,23.19633,21.66036,20.28137,19.41801,19.04168,0.6841688,0.07115667,0.03390749,0.02382308,0.06795303
1237659119337669381,250.727567839902,30.0120270450824,-24.67887,-6.507162,26.06693,21.74364,20.52989,19.94973,19.68314,0.6760381,0.07722307,0.04229731,0.03707818,0.1198312
1237659119337669414,250.780163276487,30.0390075101035,0,0,24.50596,21.89597,20.45681,19.34505,18.71596,1.35479,0.08572648,0.03902505,0.02239218,0.0500016
1237659119337669419,250.780646002151,30.0348447784951,4.012013,10.95247,22.70411,21.09187,19.89263,19.18752,18.85119,0.460804,0.04440558,0.025039,0.0200809,0.05682993
1237659119337669420,250.775612995113,30.030852235978,-0.5853307,8.380612,22.36871,21.13073,19.8077,19.27171,18.85697,0.3519011,0.04615358,0.02354483,0.02150281,0.05784178
1237659119337669432,250.760586819431,30.0147526836573,0,0,23.97576,21.90718,21.4092,21.14386,20.32726,1.214379,0.09105346,0.09283576,0.1082341,0.2165402
1237659119337669439,250.768111970481,30.0147423026887,-2.465009,1.683899,22.98812,21.4733,20.2246,19.7128,19.75165,0.5927181,0.06097847,0.0326793,0.03021562,0.1238916
1237659119337669480,250.668796254481,30.0904759973307,0,0,26.07058,22.86155,21.44684,19.74548,18.9762,0.8030667,0.2483813,0.1120378,0.03758096,0.08001881
1237659119337669491,250.677495562189,30.0741725006791,0,0,23.91244,22.96697,21.08805,19.51526,18.69747,1.131792,0.2261914,0.06840163,0.02623625,0.05249131
1237659119337734319,250.778231212208,29.9996369889095,-3.700827,1.557773,20.91572,19.2742,18.6522,18.39213,18.30738,0.1028196,0.01198324,0.01036126,0.0111318,0.03524813
1237659119337734321,250.766947114261,29.9903551411624,7.051004,10.64359,23.57716,20.041,18.70953,17.97222,17.53329,0.9160889,0.01985019,0.01073115,0.008541265,0.01949382
1237659119337734356,250.769893069626,29.9699354681032,15.2949,13.90649,22.83158,19.8368,18.56284,18.03061,17.73263,0.5257406,0.01745913,0.009848862,0.008881014,0.02259312
1237659119337734357,250.770270742489,29.9690902990025,0,0,21.51137,20.05802,19.52267,19.3502,19.31891,0.1691742,0.02043091,0.01931171,0.02269634,0.08399405
1237659119337734366,250.776806262236,29.9689213854955,2.673744,-0.06386951,19.55563,18.04849,17.4131,17.17478,17.0538,0.03671193,0.006162131,0.005339663,0.005647047,0.01389422
1237659119337734593,250.772581308301,29.9817534251858,-10.71887,3.3281,23.29104,21.20483,19.79582,18.69094,17.99312,0.7639546,0.04890653,0.02352697,0.01379935,0.02818071
1237659119337734619,250.770200442977,30.0099069626095,0.1747066,-3.1667,24.84217,21.11811,19.73025,19.04227,18.69747,1.36522,0.04516087,0.02207141,0.01763207,0.04893594
1237659119337734620,250.768082815056,30.0105593251477,8.069476,0.6454818,21.83953,20.594,20.27776,20.20675,20.1266,0.2230666,0.03002392,0.03410171,0.04527127,0.1700314
1237659119337734744,250.76814298626,29.9741769917415,-6.391222,1.624526,21.89837,20.71986,20.44288,20.3502,20.87147,0.2359032,0.03315617,0.03946101,0.05150745,0.3283953
1237659119337734759,250.781398414083,29.9782413115328,-15.95092,22.54395,26.67214,21.68883,20.55141,20.07923,19.85674,0.4130122,0.07354908,0.04381805,0.04173018,0.1368305
1237659119337734802,250.784604757925,29.9608894876594,7.897126,18.03635,24.83341,21.61764,20.51793,20.12528,19.82051,1.359396,0.06799681,0.04171623,0.04165927,0.1280105
1237659153146576982,250.251503124719,30.118433616334,0.8717057,3.319383,17.81577,16.69403,16.35396,16.22302,16.20127,0.01091298,0.004006442,0.004319056,0.004921187,0.00744642
1237659153146576992,250.25840495161,30.118171046461,-15.10509,13.389,18.97836,17.95131,17.58199,17.43616,17.38724,0.0200323,0.005819337,0.005853943,0.006659979,0.01444184
1237659153146576998,250.260942441059,30.1115237323204,1.261711,-2.161896,19.12567,17.75166,17.27045,17.09133,17.02785,0.02179783,0.005392307,0.005275233,0.005960065,0.01154471
1237659153146577002,250.226647248282,30.0718864774369,-4.497129,-6.214266,17.26126,15.84288,15.39312,15.20834,15.15839,0.008466511,0.003521032,0.003856099,0.004429423,0.005073826
1237659153146577005,250.276992682546,30.1028786901659,-5.663397,-6.943089,18.63767,17.40795,17.01282,16.8636,16.82213,0.01675905,0.004810825,0.004894831,0.005587805,0.01029061
1237659153146577013,250.221054843528,30.0560467459983,1.999116,5.202203,19.06315,18.05271,17.75749,17.61592,17.58814,0.02138231,0.006069181,0.006187102,0.007080598,0.01661207
1237659153146577021,250.225956712036,30.0476766638438,-4.279878,-7.366622,21.37032,20.30635,20.07644,19.97503,20.03536,0.1029419,0.02042315,0.02263937,0.02940979,0.1193716
1237659153146577055,250.266945391163,30.0286604294593,1.202831,-2.09538,19.00304,17.79472,17.82919,17.87861,17.93748,0.0205996,0.005484486,0.006361399,0.007913095,0.02124239
1237659153146577058,250.307936823854,30.0558148492241,-4.424339,7.819447,19.11379,18.22373,17.91896,17.78977,17.80377,0.02187818,0.006489786,0.006612536,0.0076048,0.01931215
1237659153146577062,250.273900350595,30.0143631421774,0.1669769,4.33721,16.71549,15.46789,15.05253,14.89313,14.87245,0.006734541,0.00341442,0.003814779,0.004357921,0.004646617
1237659153146577068,250.285969997972,29.993895116803,0,0,17.42286,15.90381,15.33244,15.12642,15.032,0.009241353,0.003702314,0.004034359,0.004503841,0.004869011
