objid,ra,dec,pmL,pmB,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z
1237667321649168825,192.006238097156,26.1626394794877,0,0,24.08849,21.7771,20.50945,19.26308,18.60674,0.6908268,0.06492805,0.0289239,0.01636011,0.03163987
1237667321649168817,192.004112848188,26.1780938653213,0,0,22.78969,21.35629,20.95987,20.82948,20.70889,0.2944743,0.04653299,0.04051477,0.05344445,0.1807416
1237667321649168805,191.999742830282,26.2193343433433,-4.519021,-5.949244,23.35178,21.24874,20.00768,19.50513,19.26623,0.4527626,0.04207099,0.01992879,0.0191411,0.05211571
1237667321649168803,191.998088262308,26.1937363420615,-4.00752,-12.29227,23.74301,22.17625,20.69418,19.3516,18.59918,0.5821891,0.09002396,0.03304618,0.0172874,0.03103099
1237667321649168741,192.142873988393,26.1740528964276,0,0,21.93758,21.91742,21.89837,21.89117,21.99188,0.1466469,0.07147217,0.086689,0.1359256,0.4803851
1237667321649168738,192.140446630772,26.1902337198503,14.84328,-5.99179,21.3737,20.51546,20.30142,20.14866,20.20446,0.09450629,0.02432342,0.02444271,0.03148894,0.1166645
1237667321649168720,192.119329266146,26.1947520960863,0,0,21.80966,21.15843,20.94739,20.89092,20.88996,0.1358103,0.04019786,0.0407011,0.05907383,0.2163937
1237667321649168709,192.105151335162,26.2405558257135,5.720853,-11.36008,20.40766,20.33779,20.90698,21.42819,21.69146,0.04693535,0.02169323,0.03849972,0.09168665,0.3935655
1237667321649168708,192.104800392593,26.2410905580049,0,0,24.63457,22.28063,20.45072,19.31241,18.72398,0.8354715,0.1048234,0.02725359,0.01705407,0.03398984
1237667321649168705,192.096661355158,26.130088114613,6.30749,-2.412202,21.2927,20.21626,19.818,19.63,19.63278,0.08849539,0.01988375,0.01767223,0.0212626,0.07307082
1237667321649168697,192.095178140287,26.1807470770264,13.21932,-12.99311,21.83391,20.97916,20.62164,20.54811,20.70463,0.1359531,0.03512884,0.03126295,0.04334541,0.1825795
1237667321649168691,192.089155445757,26.1562094239067,-14.31521,-4.215044,21.15676,20.18706,19.81545,19.69316,19.60355,0.08130354,0.01973456,0.01776619,0.02260288,0.07207812
1237667321649168659,192.035909168253,26.1367188842274,10.781,-5.222544,21.64689,20.24039,19.61592,19.37258,19.24084,0.1174389,0.02036525,0.01558525,0.0177951,0.05285845
1237667321649168655,192.029215703258,26.1602590481439,1.751057,-5.47922,21.28624,20.54707,20.37497,20.34851,20.21152,0.0886449,0.02505476,0.02602941,0.03620915,0.1181983
1237667321649168633,192.005858360358,26.1992565601762,0,0,21.98509,20.93289,20.71187,20.536,20.54252,0.153951,0.03327073,0.03335869,0.04217096,0.1556549
1237667321649168632,192.003714007245,26.1984562405659,-6.264235,-19.76927,25.49779,21.16603,20.02603,19.42313,19.07846,0.5657143,0.03979729,0.0202654,0.01817132,0.04541758
1237667321649168626,191.998053200511,26.1901116835205,0,0,22.25728,21.81347,21.14014,20.96893,20.57844,0.1955101,0.06711283,0.04773911,0.06204024,0.1643199
1237667321649168619,191.990034496753,26.1430211077352,-2.632349,-3.641676,22.04059,20.38357,19.75322,19.47291,19.34603,0.1585941,0.02231573,0.01700648,0.018949,0.05712808
1237667321649168603,192.12518730761,26.1125539427527,-9.025124,-21.07966,23.57106,21.33653,19.98195,18.85439,18.20412,0.5358468,0.04641494,0.02006287,0.01283719,0.0240174
1237667321649168599,192.121043781747,26.1622577263924,3.263389,7.481539,23.41951,21.45093,20.0975,18.67413,18.00237,0.4678253,0.04931847,0.02125159,0.01134188,0.02021836
1237667321649168594,192.112565309208,26.2084844866583,-16.02707,-6.077907,24.118,21.60668,20.19227,18.9226,18.26933,0.7090451,0.0575735,0.02288309,0.01334104,0.02483229
1237667321649168588,192.075941364108,26.1710012720646,-174.7239,-147.1836,24.8483,21.64078,20.32177,18.53603,17.60981,0.7600666,0.05833972,0.02486622,0.01041247,0.0154176
1237667321649168584,192.007110331722,26.2707782075564,14.24605,2.60948,24.87448,21.39207,19.98145,18.57487,17.86282,0.7636265,0.04777676,0.01963738,0.0106344,0.01789992
1237667321649168581,192.000959206331,26.2662294111852,11.39301,8.350269,22.82819,21.53017,20.10327,18.88401,18.23905,0.3114937,0.05209348,0.02115265,0.01272326,0.02326104
1237667321649168579,191.999542417692,26.2615658233931,-1.977434,-12.23758,25.61219,21.21771,19.84996,18.93282,18.38881,0.5352023,0.04102701,0.01786843,0.01311671,0.02606027
1237667321649168576,192.15146962898,26.223964012367,-12.9159,-17.88831,22.78867,20.56337,19.61307,19.20565,19.05714,0.2919935,0.02522195,0.01534053,0.01591782,0.04496415
1237667321649168570,192.134893477025,26.1809855009686,-18.38857,-23.18372,22.58011,20.24923,19.24892,18.81088,18.65876,0.2503579,0.020534,0.01239167,0.01247895,0.03333246
1237667321649168564,192.060240374202,26.1326785309204,6.262971,-9.840298,20.95218,20.00808,19.63706,19.47899,19.48489,0.06933621,0.01746412,0.01578109,0.01918454,0.0645796
1237667321649168561,192.045929282742,26.1312045148995,0.7138684,1.108504,23.95159,20.77605,19.2577,17.89985,17.12249,0.6416888,0.029649,0.0124642,0.00756498,0.01150009
1237667321649168557,192.038610853763,26.129764090517,0.5925564,-5.389781,21.3384,20.04719,19.59661,19.47632,19.46585,0.09201141,0.01776681,0.01531827,0.01887756,0.06280881
1237667321649168555,192.021473219901,26.1654909753154,-0.05238357,-4.704531,23.07967,20.94782,19.60988,18.52258,17.91785,0.3663869,0.03360881,0.01535706,0.01029626,0.01897684
1237667321649168546,192.000339291241,26.1796727738342,5.196084,-47.66211,22.56733,19.95013,18.53656,17.57549,17.02349,0.2425799,0.01668869,0.008437604,0.00660471,0.01081678
1237667321649168531,192.150260818815,26.2108985458626,92.80924,-62.88369,22.08722,19.0845,17.79123,17.24666,16.94193,0.167357,0.009966004,0.006187385,0.005878976,0.01031107
1237667321649168526,192.145254537376,26.1838232796855,0,0,23.07155,21.8206,21.49582,21.43616,21.55761,0.3643771,0.06654303,0.062139,0.09260484,0.3598253
1237667321649168518,192.134714356224,26.1112267910867,0,0,24.13154,22.8629,20.51341,19.14887,18.49493,0.7232351,0.1661834,0.03370463,0.01642633,0.03118254
1237667321649168516,192.135033429547,26.1200663050425,0,0,24.04709,20.94703,19.4125,18.06968,17.39778,0.6810073,0.03488502,0.01392386,0.008245936,0.01373177
1237667321649168515,192.133189683466,26.1110476052217,11.39017,-13.21644,19.88216,17.33586,16.38657,16.03433,15.82881,0.03382016,0.004661991,0.004305269,0.004288346,0.00600922
1237667321649168509,192.115332873387,26.2628955677117,0,0,22.94254,20.34398,19.29445,18.83469,18.65684,0.3328018,0.02279436,0.01320951,0.0134431,0.03544141
1237667321649168508,192.11611700472,26.2619026057775,-1.171826,-22.87887,22.01384,19.04356,17.70438,16.61474,16.07696,0.1550724,0.009887878,0.006042183,0.004999175,0.006693402
1237667321649168505,192.042650330019,26.173430522575,3.899173,1.407697,20.52086,19.23182,18.74861,18.57963,18.48211,0.05110202,0.01079444,0.009383484,0.01067454,0.02864753
1237667321649168499,192.047745785574,26.2655402384986,7.110966,-0.9379659,21.02645,19.89063,19.58987,19.51597,19.53214,0.07392218,0.01611157,0.01511437,0.01935206,0.06480809
1237667321649168497,192.034178894506,26.1199253739888,1.204223,2.172562,21.92847,19.70573,19.57428,19.86524,19.71879,0.1475974,0.0145235,0.01530388,0.02569981,0.07947284
1237667321649168495,192.030374741403,26.1173689172846,-8.582312,-2.81512,21.51231,18.97712,17.52795,16.81544,16.33423,0.1037436,0.00936533,0.005618367,0.005100979,0.007475354
1237667321649168493,192.030974231784,26.1437045143624,-3.252936,-5.217046,20.98876,19.43049,18.80231,18.58886,18.50268,0.07090145,0.0121329,0.009660339,0.01074575,0.02914459
1237667321649168491,192.035147945025,26.2354100013682,20.8013,-16.67329,21.24727,19.64769,18.86763,18.55482,18.37167,0.08640397,0.01377527,0.009957322,0.01052781,0.02593011
1237667321649168489,192.028079177217,26.1515414646234,1.168284,-3.12375,19.91105,18.93558,18.76013,18.7188,18.68952,0.03383915,0.009146675,0.0094428,0.01155421,0.03369073
1237667321649168487,192.026751354552,26.1583763563692,-5.094286,-35.02061,21.42111,18.94502,17.59229,16.89857,16.50035,0.09822424,0.009217964,0.005753347,0.005232612,0.008150504
1237667321649168483,192.005714552324,26.1466090540985,-19.74727,-14.30916,24.47068,21.69673,20.25511,19.2676,18.72555,0.7552282,0.06027834,0.0238996,0.01635285,0.03459553
1237667321649168482,192.004256008551,26.1493843902483,-67.24205,-73.46439,20.40501,17.74998,16.40337,15.24908,14.62813,0.04630819,0.005309049,0.004388171,0.004084406,0.004252975
1237667321649168479,192.009418428175,26.2446062813316,-3.716431,-5.12264,21.0509,19.31559,18.67431,18.44843,18.33564,0.0759329,0.01123931,0.009034684,0.009898234,0.02497765
1237667321649168477,192.000984951484,26.1194326703156,-4.716165,-7.622157,20.18314,19.343,19.00273,18.91706,18.85357,0.0403055,0.01144612,0.01079956,0.01309031,0.03872011
1237667321649168472,191.999444550196,26.1968857764395,13.75039,-16.2721,20.12793,19.09802,18.66118,18.45068,18.39459,0.03917142,0.009969821,0.008975114,0.009917391,0.02658473
1237667321649168469,191.990549380921,26.2531405147166,-4.713036,1.727624,19.50098,18.2808,17.81456,17.59517,17.5211,0.02676527,0.006605256,0.006221456,0.00667217,0.01441378
1237667321649168464,191.987310853144,26.2342982862809,-12.28463,-16.00452,21.39892,19.17369,17.86731,17.25294,16.90053,0.09842919,0.01043185,0.006314804,0.005877269,0.01013487
1237667321649168442,192.078807625129,26.2632901574528,-9.434275,-17.49586,18.61888,17.73287,17.4928,17.396,17.40901,0.01592125,0.005319875,0.005617005,0.006204501,0.01348712
1237667321649168439,192.068871247501,26.2487405906785,-8.452044,-14.19861,17.0301,15.26857,14.67009,14.47843,14.42472,0.007249379,0.003173862,0.003922408,0.003989182,0.004102495
1237667321649168435,192.049730573082,26.1461928932011,-0.6017168,-4.244345,18.02343,16.72818,16.2915,16.16521,16.11924,0.01161387,0.003899,0.00424558,0.004441729,0.006821333
1237667321649168408,192.043441784626,26.1993634517024,-1.341066,-11.71486,18.87829,17.63976,17.22024,17.09607,17.06358,0.01838437,0.00510076,0.005182052,0.005565636,0.01101213
1237667321649168398,192.017892607066,26.1856173135313,10.81158,-4.971597,16.60847,15.34745,14.91128,14.7715,14.74223,0.00609821,0.003162601,0.00385021,0.00396248,0.00437788
1237667321649168395,192.006373986005,26.239388975176,2.103299,-2.071915,17.72155,16.0608,15.45253,15.25296,15.1876,0.01006955,0.003442305,0.00406925,0.004121497,0.004931167
1237667321649103487,191.935529972631,26.2088237610006,0,0,23.64089,21.45735,20.66202,20.31694,20.01206,0.5431663,0.04938906,0.03255049,0.03538596,0.09954716
1237667321649103465,191.921906637505,26.1669126231698,-2.920982,-11.97684,24.37555,21.10224,19.84663,19.26768,18.91715,0.7372559,0.03727512,0.01822742,0.01644203,0.04066034
1237667321649103405,191.896083068407,26.2220745393758,0,0,23.75682,21.65483,21.44793,21.11032,21.20266,0.6005937,0.05960913,0.0648231,0.0721342,0.2888558
1237667321649103404,191.89840043847,26.2654682816287,0,0,24.00071,21.92753,20.79972,20.33197,20.02925,0.66473,0.07060343,0.03557472,0.03502189,0.09784962
1237667321649103386,191.892349775078,26.2453574811256,9.289526,-47.30218,23.69883,21.76781,20.43465,19.34579,18.72103,0.5737512,0.06227042,0.02745239,0.01716663,0.0340527
1237667321649103317,191.866615820348,26.214023887442,10.84076,-5.27657,23.26918,21.40096,20.36607,19.92707,19.72169,0.4201728,0.0472451,0.0269814,0.02692554,0.08059309
1237667321649103269,191.84494014351,26.1190865378885,0,0,25.99074,22.83131,21.38686,19.59118,18.69877,0.3599037,0.1490678,0.0593258,0.02048077,0.0345167
1237667321649103243,191.839860518459,26.1868883365219,0,0,22.79553,21.39444,20.97306,20.85315,20.75091,0.2935922,0.04772644,0.04434799,0.05734624,0.2005912
1237667321649103238,191.842967535382,26.2184435756933,-5.933952,-7.143114,24.93587,22.17729,20.65542,19.42674,18.84593,0.6935714,0.08610253,0.03254371,0.01799943,0.03795523
1237667321649103157,191.973586323679,26.1486715497093,2.371808,-4.961486,20.66277,20.45666,20.09882,20.00734,19.74207,0.05614806,0.02391758,0.0222167,0.02927116,0.0834362
1237667321649103155,191.97387213147,26.2471591035492,0,0,21.91092,21.13533,20.8137,20.77293,20.70011,0.1474418,0.0382081,0.03572886,0.05050285,0.1745519
1237667321649103153,191.960616132589,26.1831247923855,-2.526024,-3.119644,22.28483,20.3926,19.62431,19.34253,19.17939,0.2007062,0.02275709,0.01588196,0.01772445,0.05132976
1237667321649103140,191.945011597083,26.2298304857415,-2.679848,-16.43024,21.09463,20.28529,19.95939,19.80411,19.8113,0.07818127,0.02063957,0.01951298,0.02390385,0.08369145
1237667321649103137,191.940356936489,26.1925463307221,0,0,21.87083,21.27735,21.23553,21.10411,21.0967,0.1424221,0.04338043,0.05249958,0.06964245,0.2580383
1237667321649103130,191.927193141136,26.175653851469,-1.258553,0.07821082,21.75794,20.95476,20.68902,20.61867,20.61695,0.1261559,0.0331375,0.03341861,0.04542073,0.1698456
1237667321649103123,191.924434460406,26.2168617300286,0,0,21.93985,21.71604,21.70669,21.42578,21.28398,0.1511335,0.06207195,0.07882817,0.09346852,0.3039864
1237667321649103122,191.918348907488,26.1510778830726,0,0,22.21617,21.1746,20.77692,20.56831,20.41299,0.1803465,0.03967918,0.03666495,0.04477366,0.1472119
1237667321649103110,191.916896891261,26.241422571796,-8.995134,-6.498268,20.6102,20.72546,20.34584,20.3384,20.56094,0.05439358,0.02786161,0.02552964,0.03541808,0.1571968
1237667321649103107,191.913230895781,26.1998312465538,0.1412244,-5.904909,21.72267,20.61551,20.2157,20.05554,19.99204,0.1240891,0.02571254,0.02336047,0.02875904,0.09789375
1237667321649103097,191.902459165122,26.2498731274901,-2.647475,-14.79336,22.4843,20.74119,19.81665,19.5002,19.20962,0.2344308,0.02810647,0.01762932,0.0188527,0.04946081
1237667321649103089,191.879854910346,26.17046923712,-3.006221,-2.049284,21.62794,20.89564,20.65626,20.39744,20.44922,0.1110533,0.03140377,0.03253457,0.03743416,0.1455249
1237667321649103071,191.829940363929,26.1387803193124,11.47016,-2.161358,21.8977,20.479,19.84392,19.64179,19.53305,0.1364453,0.0233594,0.01849048,0.02140889,0.06858458
1237667321649103063,191.829094555476,26.2513363439283,0,0,21.45568,21.6012,21.61397,21.46707,21.04388,0.1073585,0.06156474,0.08300173,0.1082061,0.2849664
1237667321649103054,191.913035715026,26.2261642509809,-17.23518,-3.218137,24.53203,21.11076,19.64104,18.42548,17.74881,0.773474,0.03731687,0.01572684,0.009778753,0.01678015
1237667321649103050,191.904456697361,26.1209178955782,-9.987229,-21.71628,23.26813,21.58172,20.2713,19.07742,18.47007,0.4088123,0.05521274,0.02533105,0.01472626,0.02947546
1237667321649103046,191.823884491839,26.2157674612724,-16.61256,-6.312222,24.10191,21.40229,19.98031,18.63293,17.9947,0.6459155,0.04581516,0.02000891,0.01085279,0.02008669
1237667321649103032,191.945956620363,26.1755378711516,0.4336639,-13.66767,24.33667,20.99549,19.67615,18.75745,18.24774,0.735232,0.03449238,0.01622358,0.01190675,0.02430574
1237667321649103030,191.946156777719,26.2690292887917,-10.15181,-8.079924,22.85991,20.32634,18.8867,18.0171,17.59003,0.3214625,0.02111214,0.01004007,0.007969005,0.01500368
1237667321649103027,191.911677902426,26.2088124484195,7.92873,-13.05905,23.18711,20.95096,19.56685,18.93953,18.62752,0.397851,0.03293197,0.01501739,0.01315217,0.03187853
1237667321649103018,191.890302349066,26.2307500741562,-28.74879,-27.24983,22.87389,20.35433,18.95526,17.45226,16.5994,0.3112142,0.02133623,0.01046488,0.006295573,0.008562757
1237667321649103011,191.855108919703,26.2178692435863,-42.57563,-76.51067,24.26726,20.75378,19.21832,18.35008,17.89994,0.7104384,0.02842372,0.01219765,0.009441025,0.0187676
1237667321649103005,191.826304987449,26.197657778604,7.496814,-22.48565,24.10489,20.80053,19.28642,18.25766,17.69625,0.6535813,0.02927849,0.01277268,0.008989395,0.01647893
1237667321649102988,191.977796546768,26.237423264617,7.921805,-4.802993,19.9352,19.89414,19.70243,19.36234,19.33977,0.03517862,0.01608061,0.01639454,0.017621,0.05609114
1237667321649102986,191.977374772157,26.2662158017994,-2.075172,-0.7969873,21.83766,19.45258,18.26086,17.75239,17.49171,0.1426262,0.01216405,0.00741482,0.007121722,0.01416022
1237667321649102983,191.973823952427,26.2139746925109,-6.164674,-24.40775,21.68642,19.29652,17.92101,17.19687,16.8027,0.1230613,0.01116076,0.006439232,0.005765981,0.009566363
1237667321649102966,191.960364067684,26.2026249066278,2.048729,-6.90199,20.73682,18.63897,17.76169,17.4666,17.30759,0.059855,0.007856163,0.006053439,0.006366848,0.01279978
1237667321649102955,191.935882447278,26.2243721384978,-2.834128,-7.272414,20.7825,19.99857,19.72865,19.65073,19.568,0.06167381,0.01691852,0.01658186,0.02110324,0.06683472
1237667321649102953,191.926908147218,26.1128705602816,-19.22413,-38.48266,21.93098,19.43318,18.07847,16.91964,16.28787,0.1425763,0.01203063,0.006851515,0.005210341,0.007360752
1237667321649102940,191.926608424096,26.2368632006738,-2.710617,-9.729111,21.11866,18.7661,17.67816,17.27448,17.06451,0.07939175,0.008312381,0.005934125,0.0059227,0.01100508
1237667321649102936,191.920015209057,26.1845189431164,12.49727,-7.70015,20.4522,17.96699,16.73784,16.23221,15.93974,0.04816969,0.005788785,0.004539506,0.004573221,0.006320632
1237667321649102933,191.924035090584,26.2659573329922,9.395347,-1.620406,21.6509,19.2407,17.97181,17.41981,17.13826,0.1234155,0.01073386,0.006569855,0.006257226,0.011452
1237667321649102931,191.922346375278,26.2404456703909,-3.262796,-6.742507,21.64465,20.03186,19.42232,19.19462,19.10099,0.1176849,0.01730148,0.01368764,0.0154428,0.04549149
1237667321649102927,191.904783081669,26.1604739578238,-0.9611688,-24.12466,19.8985,17.2393,15.91913,15.37237,15.08346,0.03307545,0.004513455,0.003960446,0.004127427,0.004685055
1237667321649102916,191.877322642766,26.1846141637582,9.142715,-4.501897,22.67281,19.86563,18.61551,18.02475,17.69111,0.2596124,0.01558486,0.008783964,0.00804371,0.01647805
1237667321649102908,191.841951611115,26.2572624264554,-5.913867,-89.02981,21.36345,18.6999,17.28795,15.77703,15.00535,0.08956181,0.008075872,0.005220735,0.004449121,0.004613619
1237667321649102905,191.837798305247,26.2496428663312,-11.47023,-11.49386,19.75514,18.80229,18.44888,18.32159,18.26799,0.03035458,0.008469258,0.008089449,0.009312456,0.02450532
1237667321649102902,191.81526157157,26.1306031905451,1.507549,-12.40139,20.21327,18.2122,17.44352,17.18577,17.06522,0.03995318,0.006438873,0.005390835,0.005757919,0.01114207
1237667321649102895,191.965893709406,26.2218192065394,-2.250451,-8.143844,19.08168,17.25267,16.53082,16.27416,16.1619,0.020821,0.004492484,0.004436993,0.004620641,0.006972331
1237667321649102892,191.953689347427,26.1308271536766,14.7573,-24.40306,15.98229,14.79313,14.39676,14.26469,14.23965,0.004838658,0.003033268,0.003625992,0.003813191,0.003904786
1237667321649102886,191.953849375382,26.189615572567,-2.534265,-8.418341,17.18148,16.02607,15.65936,15.53043,15.5047,0.007794443,0.003410877,0.003936558,0.004219747,0.005388348
1237667321649102883,191.950603799746,26.1619751691788,-11.2478,-17.94786,17.7869,16.73068,16.36468,16.24187,16.21231,0.01033031,0.003891235,0.004241722,0.004574279,0.007122549
1237667321649102879,191.953218601184,26.2270838795746,0,0,25.5107,22.99492,21.34831,19.72401,19.04924,0.571186,0.1872948,0.05761221,0.02303576,0.04508233
1237667321649102878,191.951640415028,26.2254617339807,-11.43727,1.559054,17.7239,15.53599,14.6524,14.34596,14.20611,0.01009702,0.003245035,0.00379815,0.003981426,0.003991288
1237667321649102875,191.921421215179,26.1236167798225,6.230645,-40.60439,18.33571,16.52932,15.73923,15.42741,15.22382,0.01359061,0.003741044,0.003830591,0.003984222,0.004844403
1237667321649102873,191.909213821019,26.1616696409916,13.58194,-28.3601,18.83602,17.60756,17.12143,16.94019,16.86089,0.01777624,0.005062356,0.004937372,0.005344984,0.009900623
1237667321649102867,191.865449671736,26.2726013012104,-11.19421,-16.62139,18.61577,17.24932,16.66387,16.44143,16.35912,0.01598624,0.004519332,0.00446059,0.004901425,0.0076365
1237667321649102860,191.836387108829,26.1894004427381,0,0,24.74126,23.02658,21.29032,19.85804,19.22068,0.7715442,0.198393,0.06024903,0.02689392,0.05635296
1237667321649102858,191.834390021792,26.1874025795404,0,0,24.11141,20.12843,18.57616,16.98578,16.51288,0.6592412,0.01862719,0.008706707,0.005330056,0.008273073
1237667321649102857,191.833820323209,26.1897174308813,-17.15737,-10.17944,16.27824,14.83009,14.34886,14.2096,14.17862,0.005478637,0.003146379,0.003614821,0.004034076,0.003806389
1237667321649037878,191.815104322923,26.2594048902076,0,0,23.53648,21.5934,20.87708,20.44479,20.40356,0.4740984,0.05390775,0.03971845,0.03941874,0.1482986
1237667321649037843,191.784328419204,26.2348689340217,-16.75681,-11.33078,23.5792,21.70214,20.26338,19.60994,19.21554,0.4693691,0.05767753,0.02468981,0.02048589,0.0527458
1237667321649037841,191.782513542214,26.2760720113211,0,0,23.32792,21.5018,20.72512,20.49113,20.28771,0.4240666,0.05177977,0.0361834,0.04231353,0.1410648
1237667321649037820,191.767558298392,26.1524617069749,0,0,24.60087,21.47508,20.72062,20.40635,20.22618,0.6887435,0.04737636,0.03527043,0.03766188,0.1237775
1237667321649037799,191.76434958336,26.2292230185119,0,0,22.84024,21.47898,21.29217,21.37889,20.78766,0.2702007,0.04762308,0.05515365,0.08277185,0.2009416
1237667321649037763,191.744702887718,26.2493316709235,0,0,24.5569,22.39111,20.88127,19.46726,18.71412,0.6928753,0.1009491,0.03982918,0.01861606,0.03574113
1237667321649037715,191.711317486713,26.2772465493447,0,0,23.59173,21.84962,21.10546,20.80763,20.68529,0.4916568,0.06592392,0.04851212,0.053969,0.1940636
1237667321649037712,191.706712858796,26.2641941737302,0,0,23.81742,21.65975,20.97534,20.53647,20.49906,0.5379698,0.05488744,0.04262445,0.04131522,0.1591034
1237667321649037710,191.706637259697,26.2809722283349,0,0,24.28979,22.0359,20.17477,19.20649,18.77892,0.6638966,0.07404877,0.02314492,0.01559592,0.03760254
1237667321649037685,191.690464170995,26.2145868882091,0,0,24.34602,22.02733,20.67081,19.20877,18.44494,0.7000775,0.0750546,0.03439585,0.01572393,0.0293596
1237667321649037650,191.668451588644,26.2779709922386,-9.854242,-22.39521,24.04542,21.36366,20.28513,19.90707,19.66387,0.6146263,0.04308623,0.02509741,0.02567417,0.07659478
1237667321649037638,191.663356689763,26.247127632762,0,0,23.53735,21.62239,20.84358,20.58606,20.70295,0.4722486,0.05363011,0.03901374,0.04389941,0.1917585
1237667321649037589,191.783481800347,26.2196563733327,-6.113199,-3.719666,21.25718,20.40217,19.87981,19.64627,19.59896,0.08110219,0.02169858,0.01875819,0.02085247,0.07196835
1237667321649037587,191.780585372581,26.2378166224464,0,0,20.89286,20.89035,20.62094,20.63688,20.76961,0.06287061,0.0305283,0.03208106,0.044488,0.1969816
1237667321649037585,191.768450477937,26.1883734388617,0,0,22.08761,21.63411,21.22481,20.80898,20.60207,0.1561585,0.05493568,0.05421266,0.05380895,0.1758177
1237667321649037516,191.674295212057,26.2603061416331,0,0,22.47173,21.31964,21.19032,21.04436,21.47375,0.2116209,0.04222608,0.0515027,0.06397728,0.3556935
1237667321649037475,191.814593476289,26.278915755636,2.960202,0.8624139,23.86176,21.02617,19.53948,18.62765,18.08228,0.5860569,0.03434288,0.0148491,0.01084535,0.0220793
1237667321649037467,191.766620222895,26.147787545112,4.775222,2.646246,23.29745,20.62311,19.31926,18.80067,18.50957,0.3924724,0.02526145,0.01318183,0.01206935,0.03015793
1237667321649037457,191.743232841824,26.1680617759504,33.26507,-13.32923,23.03506,20.69638,19.21712,17.84489,17.1253,0.3225875,0.02644265,0.01241107,0.007385425,0.01160999
1237667321649037455,191.745585642103,26.213966280964,6.221356,3.5242,23.02863,20.43347,18.93029,18.00461,17.50063,0.3242291,0.02204153,0.01047729,0.007911621,0.01474337
1237667321649037453,191.70293258729,26.2314692304159,-2.365523,2.544222,21.49573,20.29915,19.78517,19.61409,19.50636,0.09710275,0.02007468,0.01772096,0.02036516,0.06780311
1237667321649037450,191.696967872982,26.1979674835744,5.239532,-5.715536,23.29404,21.13369,19.73358,19.1383,18.88377,0.4027635,0.03656446,0.01719912,0.014879,0.04094352
1237667321649037433,191.79934731506,26.206366744656,-1.310809,-3.063317,20.159,18.75433,18.19497,17.999,17.95621,0.03748067,0.008194356,0.007183343,0.007908464,0.01991507
1237667321649037427,191.779589495666,26.2482488454512,3.903826,-2.453516,20.84539,19.64534,19.16644,18.95739,18.89888,0.06091912,0.01335801,0.01192535,0.01321299,0.04097961
